row_index,field,old,new,reason
32997,sqli_type,error_based,boolean_blind,relabel-classifier
32997,db_engine,oracle,postgresql,relabel-classifier
32999,sqli_type,boolean_blind,error_based,critic-correction-type
33001,sqli_type,boolean_blind,error_based,critic-correction-type
33003,sqli_type,boolean_blind,error_based,relabel-classifier
33004,sqli_type,error_based,boolean_blind,relabel-classifier
33004,db_engine,oracle,postgresql,relabel-classifier
33005,sqli_type,boolean_blind,error_based,relabel-classifier
33006,sqli_type,boolean_blind,error_based,critic-correction-type
33009,sqli_type,error_based,boolean_blind,relabel-classifier
33011,sqli_type,boolean_blind,error_based,critic-correction-type
33016,sqli_type,boolean_blind,error_based,critic-correction-type
33017,sqli_type,error_based,boolean_blind,relabel-classifier
33018,sqli_type,boolean_blind,error_based,relabel-classifier
33019,sqli_type,boolean_blind,error_based,critic-correction-type
33021,sqli_type,boolean_blind,error_based,relabel-classifier
33022,sqli_type,boolean_blind,error_based,critic-correction-type
33025,sqli_type,error_based,benign,relabel-benign-fallback
33025,db_engine,mssql,unknown,relabel-benign-fallback
33028,sqli_type,boolean_blind,error_based,critic-correction-type
33029,sqli_type,error_based,boolean_blind,relabel-classifier
33029,db_engine,oracle,postgresql,relabel-classifier
33030,sqli_type,boolean_blind,error_based,critic-correction-type
33035,sqli_type,error_based,rce,relabel-classifier
33035,db_engine,mysql,generic,relabel-classifier
33036,sqli_type,boolean_blind,error_based,critic-correction-type
33037,sqli_type,boolean_blind,error_based,relabel-classifier
33038,sqli_type,boolean_blind,error_based,critic-correction-type
33042,sqli_type,boolean_blind,error_based,critic-correction-type
33043,sqli_type,error_based,rce,critic-correction-type
33048,sqli_type,boolean_blind,error_based,critic-correction-type
33049,sqli_type,boolean_blind,error_based,critic-correction-type
33051,sqli_type,boolean_blind,error_based,critic-correction-type
33054,sqli_type,boolean_blind,error_based,relabel-classifier
33055,sqli_type,error_based,boolean_blind,relabel-classifier
33055,db_engine,oracle,postgresql,relabel-classifier
33056,sqli_type,boolean_blind,error_based,critic-correction-type
33059,sqli_type,boolean_blind,error_based,critic-correction-type
33060,sqli_type,boolean_blind,error_based,critic-correction-type
33062,sqli_type,error_based,boolean_blind,relabel-classifier
33062,db_engine,mssql,generic,relabel-classifier
33066,sqli_type,boolean_blind,error_based,critic-correction-type
33067,sqli_type,boolean_blind,error_based,critic-correction-type
33068,sqli_type,boolean_blind,error_based,relabel-classifier
33070,sqli_type,boolean_blind,error_based,critic-correction-type
33071,sqli_type,error_based,boolean_blind,relabel-classifier
33071,db_engine,oracle,postgresql,relabel-classifier
33072,sqli_type,error_based,boolean_blind,relabel-classifier
33072,db_engine,oracle,postgresql,relabel-classifier
33074,sqli_type,boolean_blind,error_based,critic-correction-type
33078,sqli_type,boolean_blind,error_based,relabel-classifier
33081,sqli_type,boolean_blind,error_based,critic-correction-type
33093,sqli_type,boolean_blind,error_based,relabel-classifier
33094,sqli_type,error_based,boolean_blind,relabel-classifier
33094,db_engine,mssql,generic,relabel-classifier
33096,sqli_type,boolean_blind,error_based,critic-correction-type
33098,sqli_type,boolean_blind,error_based,critic-correction-type
33102,sqli_type,boolean_blind,error_based,critic-correction-type
33104,sqli_type,boolean_blind,error_based,critic-correction-type
33106,sqli_type,error_based,boolean_blind,relabel-classifier
33106,db_engine,oracle,postgresql,relabel-classifier
33108,sqli_type,boolean_blind,error_based,critic-correction-type
33112,sqli_type,boolean_blind,error_based,critic-correction-type
33117,sqli_type,boolean_blind,error_based,relabel-classifier
33118,sqli_type,error_based,rce,relabel-classifier
33118,db_engine,mysql,generic,relabel-classifier
33119,sqli_type,benign,error_based,critic-correction-type
33120,sqli_type,boolean_blind,error_based,relabel-classifier
33122,sqli_type,boolean_blind,error_based,critic-correction-type
33123,sqli_type,error_based,boolean_blind,relabel-classifier
33123,db_engine,oracle,postgresql,relabel-classifier
33124,sqli_type,boolean_blind,error_based,critic-correction-type
33125,sqli_type,boolean_blind,error_based,critic-correction-type
33127,sqli_type,boolean_blind,error_based,critic-correction-type
33128,sqli_type,boolean_blind,error_based,critic-correction-type
33129,sqli_type,error_based,boolean_blind,relabel-classifier
33129,db_engine,oracle,postgresql,relabel-classifier
33133,sqli_type,boolean_blind,error_based,critic-correction-type
33140,sqli_type,boolean_blind,error_based,critic-correction-type
33141,sqli_type,boolean_blind,error_based,critic-correction-type
33142,sqli_type,boolean_blind,error_based,critic-correction-type
33143,sqli_type,error_based,boolean_blind,relabel-classifier
33143,db_engine,mssql,oracle,relabel-classifier
33144,sqli_type,error_based,boolean_blind,relabel-classifier
33144,db_engine,oracle,postgresql,relabel-classifier
33147,sqli_type,error_based,boolean_blind,relabel-classifier
33147,db_engine,oracle,postgresql,relabel-classifier
33148,sqli_type,boolean_blind,error_based,critic-correction-type
33149,sqli_type,error_based,boolean_blind,relabel-classifier
33149,db_engine,oracle,postgresql,relabel-classifier
33150,sqli_type,error_based,benign,relabel-benign-fallback
33150,db_engine,mssql,unknown,relabel-benign-fallback
33153,sqli_type,boolean_blind,error_based,critic-correction-type
33159,sqli_type,error_based,boolean_blind,relabel-classifier
33160,sqli_type,error_based,boolean_blind,relabel-classifier
33160,db_engine,oracle,postgresql,relabel-classifier
33161,sqli_type,error_based,benign,relabel-benign-fallback
33161,db_engine,oracle,unknown,relabel-benign-fallback
33166,sqli_type,boolean_blind,error_based,relabel-classifier
33167,sqli_type,boolean_blind,error_based,critic-correction-type
33171,sqli_type,boolean_blind,error_based,critic-correction-type
33172,sqli_type,error_based,boolean_blind,relabel-classifier
33172,db_engine,oracle,postgresql,relabel-classifier
33173,sqli_type,boolean_blind,error_based,relabel-classifier
33176,sqli_type,error_based,benign,relabel-benign-fallback
33176,db_engine,oracle,unknown,relabel-benign-fallback
33177,sqli_type,boolean_blind,error_based,relabel-classifier
33178,sqli_type,error_based,boolean_blind,relabel-classifier
33178,db_engine,oracle,postgresql,relabel-classifier
33179,sqli_type,boolean_blind,error_based,critic-correction-type
33182,sqli_type,boolean_blind,error_based,critic-correction-type
33185,sqli_type,boolean_blind,error_based,relabel-classifier
33186,sqli_type,boolean_blind,error_based,critic-correction-type
33190,sqli_type,error_based,benign,relabel-benign-fallback
33190,db_engine,oracle,unknown,relabel-benign-fallback
33193,sqli_type,error_based,benign,relabel-benign-fallback
33193,db_engine,oracle,unknown,relabel-benign-fallback
33194,sqli_type,boolean_blind,error_based,critic-correction-type
33195,sqli_type,error_based,boolean_blind,relabel-classifier
33195,db_engine,mssql,generic,relabel-classifier
33200,sqli_type,boolean_blind,error_based,relabel-classifier
33201,sqli_type,error_based,boolean_blind,relabel-classifier
33201,db_engine,oracle,postgresql,relabel-classifier
33202,sqli_type,boolean_blind,error_based,critic-correction-type
33203,sqli_type,boolean_blind,error_based,critic-correction-type
33205,sqli_type,error_based,boolean_blind,relabel-classifier
33205,db_engine,mssql,generic,relabel-classifier
33206,sqli_type,boolean_blind,error_based,critic-correction-type
33207,sqli_type,error_based,boolean_blind,relabel-classifier
33207,db_engine,oracle,postgresql,relabel-classifier
33210,sqli_type,boolean_blind,error_based,relabel-classifier
33211,sqli_type,error_based,benign,relabel-benign-fallback
33211,db_engine,mssql,unknown,relabel-benign-fallback
33212,sqli_type,boolean_blind,error_based,critic-correction-type
33213,sqli_type,boolean_blind,error_based,critic-correction-type
33217,sqli_type,boolean_blind,error_based,relabel-classifier
33219,sqli_type,boolean_blind,error_based,critic-correction-type
33221,sqli_type,boolean_blind,error_based,critic-correction-type
33222,sqli_type,boolean_blind,error_based,critic-correction-type
33232,sqli_type,boolean_blind,error_based,critic-correction-type
33233,sqli_type,error_based,boolean_blind,relabel-classifier
33233,db_engine,oracle,postgresql,relabel-classifier
33236,sqli_type,boolean_blind,error_based,critic-correction-type
33237,sqli_type,boolean_blind,error_based,relabel-classifier
33245,sqli_type,boolean_blind,error_based,critic-correction-type
33251,sqli_type,boolean_blind,error_based,critic-correction-type
33259,sqli_type,boolean_blind,error_based,critic-correction-type
33261,sqli_type,error_based,boolean_blind,relabel-classifier
33261,db_engine,mssql,generic,relabel-classifier
33264,sqli_type,error_based,rce,relabel-classifier
33264,db_engine,mysql,generic,relabel-classifier
33265,sqli_type,error_based,boolean_blind,relabel-classifier
33265,db_engine,mssql,generic,relabel-classifier
33266,sqli_type,error_based,benign,relabel-benign-fallback
33266,db_engine,mssql,unknown,relabel-benign-fallback
33267,sqli_type,boolean_blind,error_based,critic-correction-type
33271,sqli_type,boolean_blind,error_based,critic-correction-type
33276,sqli_type,boolean_blind,error_based,critic-correction-type
33288,sqli_type,error_based,boolean_blind,relabel-classifier
33288,db_engine,mssql,generic,relabel-classifier
33291,sqli_type,error_based,boolean_blind,relabel-classifier
33291,db_engine,mssql,generic,relabel-classifier
33292,sqli_type,error_based,benign,relabel-benign-fallback
33292,db_engine,mssql,unknown,relabel-benign-fallback
33306,sqli_type,error_based,boolean_blind,relabel-classifier
33306,db_engine,oracle,postgresql,relabel-classifier
33310,sqli_type,boolean_blind,error_based,relabel-classifier
33312,sqli_type,error_based,boolean_blind,relabel-classifier
33312,db_engine,oracle,postgresql,relabel-classifier
33314,sqli_type,boolean_blind,error_based,critic-correction-type
33318,sqli_type,boolean_blind,error_based,critic-correction-type
33332,sqli_type,error_based,boolean_blind,relabel-classifier
33332,db_engine,oracle,postgresql,relabel-classifier
33335,sqli_type,error_based,boolean_blind,relabel-classifier
33335,db_engine,oracle,postgresql,relabel-classifier
33336,sqli_type,boolean_blind,error_based,relabel-classifier
33339,sqli_type,error_based,boolean_blind,relabel-classifier
33339,db_engine,oracle,postgresql,relabel-classifier
33342,sqli_type,boolean_blind,error_based,critic-correction-type
33343,sqli_type,boolean_blind,error_based,relabel-classifier
33345,sqli_type,boolean_blind,error_based,critic-correction-type
33346,sqli_type,boolean_blind,error_based,critic-correction-type
33351,sqli_type,boolean_blind,error_based,relabel-classifier
33352,sqli_type,boolean_blind,error_based,relabel-classifier
33354,sqli_type,boolean_blind,error_based,critic-correction-type
33359,sqli_type,error_based,boolean_blind,relabel-classifier
33359,db_engine,mssql,oracle,relabel-classifier
33366,sqli_type,error_based,benign,relabel-benign-fallback
33366,db_engine,mssql,unknown,relabel-benign-fallback
33373,sqli_type,error_based,rce,relabel-classifier
33373,db_engine,mysql,generic,relabel-classifier
33374,sqli_type,error_based,boolean_blind,relabel-classifier
33374,db_engine,oracle,postgresql,relabel-classifier
33375,sqli_type,boolean_blind,error_based,relabel-classifier
33378,sqli_type,boolean_blind,error_based,critic-correction-type
33382,sqli_type,error_based,boolean_blind,relabel-classifier
33382,db_engine,oracle,postgresql,relabel-classifier
33385,sqli_type,error_based,benign,relabel-benign-fallback
33385,db_engine,mssql,unknown,relabel-benign-fallback
33388,sqli_type,error_based,boolean_blind,relabel-classifier
33388,db_engine,oracle,postgresql,relabel-classifier
33390,sqli_type,error_based,boolean_blind,relabel-classifier
33390,db_engine,oracle,postgresql,relabel-classifier
33392,sqli_type,error_based,boolean_blind,relabel-classifier
33392,db_engine,oracle,postgresql,relabel-classifier
33393,sqli_type,boolean_blind,error_based,relabel-classifier
33394,sqli_type,boolean_blind,error_based,critic-correction-type
33396,sqli_type,error_based,boolean_blind,relabel-classifier
33396,db_engine,oracle,postgresql,relabel-classifier
33401,sqli_type,error_based,boolean_blind,relabel-classifier
33401,db_engine,mssql,generic,relabel-classifier
33402,sqli_type,boolean_blind,error_based,critic-correction-type
33405,sqli_type,boolean_blind,error_based,critic-correction-type
33406,sqli_type,boolean_blind,error_based,critic-correction-type
33408,sqli_type,boolean_blind,error_based,critic-correction-type
33414,sqli_type,error_based,boolean_blind,relabel-classifier
33414,db_engine,mssql,generic,relabel-classifier
33418,sqli_type,error_based,boolean_blind,relabel-classifier
33418,db_engine,mssql,generic,relabel-classifier
33421,sqli_type,boolean_blind,error_based,critic-correction-type
33427,sqli_type,error_based,boolean_blind,relabel-classifier
33427,db_engine,mssql,generic,relabel-classifier
33429,sqli_type,boolean_blind,error_based,critic-correction-type
33433,sqli_type,error_based,benign,relabel-benign-fallback
33433,db_engine,mssql,unknown,relabel-benign-fallback
33440,sqli_type,error_based,rce,relabel-classifier
33440,db_engine,mysql,generic,relabel-classifier
33441,sqli_type,error_based,boolean_blind,relabel-classifier
33441,db_engine,oracle,postgresql,relabel-classifier
33443,sqli_type,boolean_blind,error_based,relabel-classifier
33446,sqli_type,boolean_blind,error_based,critic-correction-type
33449,sqli_type,error_based,benign,relabel-benign-fallback
33449,db_engine,oracle,unknown,relabel-benign-fallback
33450,sqli_type,error_based,boolean_blind,relabel-classifier
33450,db_engine,oracle,postgresql,relabel-classifier
33452,sqli_type,error_based,boolean_blind,relabel-classifier
33452,db_engine,oracle,postgresql,relabel-classifier
33454,sqli_type,error_based,benign,relabel-benign-fallback
33454,db_engine,oracle,unknown,relabel-benign-fallback
33455,sqli_type,error_based,boolean_blind,relabel-classifier
33455,db_engine,oracle,postgresql,relabel-classifier
33456,sqli_type,error_based,boolean_blind,relabel-classifier
33456,db_engine,mssql,oracle,relabel-classifier
33458,sqli_type,error_based,boolean_blind,relabel-classifier
33458,db_engine,oracle,postgresql,relabel-classifier
33459,sqli_type,boolean_blind,error_based,critic-correction-type
33460,sqli_type,error_based,benign,relabel-benign-fallback
33460,db_engine,oracle,unknown,relabel-benign-fallback
33462,sqli_type,boolean_blind,error_based,critic-correction-type
33468,sqli_type,boolean_blind,error_based,critic-correction-type
33470,sqli_type,error_based,boolean_blind,relabel-classifier
33470,db_engine,oracle,postgresql,relabel-classifier
33471,sqli_type,error_based,boolean_blind,relabel-classifier
33471,db_engine,oracle,postgresql,relabel-classifier
33473,sqli_type,error_based,boolean_blind,relabel-classifier
33473,db_engine,oracle,postgresql,relabel-classifier
33475,sqli_type,boolean_blind,error_based,critic-correction-type
33480,sqli_type,error_based,boolean_blind,relabel-classifier
33480,db_engine,oracle,postgresql,relabel-classifier
33481,sqli_type,boolean_blind,error_based,critic-correction-type
33484,sqli_type,error_based,benign,relabel-benign-fallback
33484,db_engine,mssql,unknown,relabel-benign-fallback
33485,sqli_type,boolean_blind,error_based,critic-correction-type
33486,sqli_type,error_based,boolean_blind,relabel-classifier
33486,db_engine,oracle,postgresql,relabel-classifier
33494,sqli_type,boolean_blind,error_based,critic-correction-type
33497,sqli_type,boolean_blind,error_based,critic-correction-type
33500,sqli_type,boolean_blind,error_based,critic-correction-type
33504,sqli_type,error_based,rce,relabel-classifier
33504,db_engine,mysql,oracle,relabel-classifier
33506,sqli_type,boolean_blind,error_based,critic-correction-type
33509,sqli_type,error_based,boolean_blind,relabel-classifier
33509,db_engine,oracle,postgresql,relabel-classifier
33510,sqli_type,boolean_blind,error_based,critic-correction-type
33513,sqli_type,boolean_blind,error_based,critic-correction-type
33517,sqli_type,boolean_blind,error_based,critic-correction-type
33518,sqli_type,boolean_blind,error_based,critic-correction-type
33521,sqli_type,boolean_blind,error_based,critic-correction-type
33527,sqli_type,boolean_blind,error_based,critic-correction-type
33528,sqli_type,boolean_blind,error_based,critic-correction-type
33532,sqli_type,boolean_blind,error_based,critic-correction-type
33537,sqli_type,boolean_blind,error_based,critic-correction-type
33539,sqli_type,error_based,benign,relabel-benign-fallback
33539,db_engine,mssql,unknown,relabel-benign-fallback
33540,sqli_type,error_based,benign,relabel-benign-fallback
33540,db_engine,mssql,unknown,relabel-benign-fallback
33547,sqli_type,error_based,boolean_blind,relabel-classifier
33547,db_engine,mssql,oracle,relabel-classifier
33552,sqli_type,boolean_blind,error_based,relabel-classifier
33553,sqli_type,error_based,boolean_blind,relabel-classifier
33553,db_engine,oracle,postgresql,relabel-classifier
33556,sqli_type,boolean_blind,error_based,critic-correction-type
33559,sqli_type,boolean_blind,error_based,relabel-classifier
33560,sqli_type,boolean_blind,error_based,critic-correction-type
33561,sqli_type,boolean_blind,error_based,critic-correction-type
33570,sqli_type,boolean_blind,error_based,critic-correction-type
33572,sqli_type,error_based,boolean_blind,relabel-classifier
33572,db_engine,oracle,postgresql,relabel-classifier
33578,sqli_type,boolean_blind,error_based,relabel-classifier
33582,sqli_type,boolean_blind,error_based,critic-correction-type
33586,sqli_type,error_based,boolean_blind,relabel-classifier
33586,db_engine,oracle,postgresql,relabel-classifier
33593,sqli_type,error_based,benign,relabel-benign-fallback
33593,db_engine,oracle,unknown,relabel-benign-fallback
33602,sqli_type,error_based,boolean_blind,relabel-classifier
33602,db_engine,mssql,generic,relabel-classifier
33603,sqli_type,error_based,boolean_blind,relabel-classifier
33603,db_engine,oracle,postgresql,relabel-classifier
33606,sqli_type,boolean_blind,error_based,critic-correction-type
33609,sqli_type,boolean_blind,error_based,critic-correction-type
33613,sqli_type,error_based,boolean_blind,relabel-classifier
33613,db_engine,oracle,postgresql,relabel-classifier
33614,sqli_type,boolean_blind,error_based,critic-correction-type
33619,sqli_type,error_based,boolean_blind,relabel-classifier
33619,db_engine,mssql,generic,relabel-classifier
33620,sqli_type,error_based,boolean_blind,relabel-classifier
33620,db_engine,oracle,postgresql,relabel-classifier
33625,sqli_type,boolean_blind,error_based,critic-correction-type
33626,sqli_type,error_based,boolean_blind,relabel-classifier
33626,db_engine,oracle,postgresql,relabel-classifier
33629,sqli_type,error_based,boolean_blind,relabel-classifier
33629,db_engine,mssql,oracle,relabel-classifier
33630,sqli_type,boolean_blind,error_based,critic-correction-type
33631,sqli_type,error_based,boolean_blind,relabel-classifier
33631,db_engine,oracle,postgresql,relabel-classifier
33635,sqli_type,boolean_blind,error_based,relabel-classifier
33637,sqli_type,boolean_blind,error_based,critic-correction-type
33646,sqli_type,boolean_blind,error_based,critic-correction-type
33649,sqli_type,error_based,boolean_blind,relabel-classifier
33649,db_engine,oracle,postgresql,relabel-classifier
33652,sqli_type,error_based,boolean_blind,relabel-classifier
33652,db_engine,mssql,oracle,relabel-classifier
33656,sqli_type,error_based,boolean_blind,relabel-classifier
33656,db_engine,oracle,postgresql,relabel-classifier
33661,sqli_type,error_based,boolean_blind,relabel-classifier
33661,db_engine,oracle,postgresql,relabel-classifier
33668,sqli_type,boolean_blind,error_based,critic-correction-type
33674,sqli_type,error_based,boolean_blind,relabel-classifier
33674,db_engine,mssql,generic,relabel-classifier
33680,sqli_type,error_based,boolean_blind,relabel-classifier
33680,db_engine,mssql,oracle,relabel-classifier
33681,sqli_type,boolean_blind,error_based,critic-correction-type
33685,sqli_type,boolean_blind,error_based,critic-correction-type
33693,sqli_type,error_based,boolean_blind,relabel-classifier
33693,db_engine,oracle,postgresql,relabel-classifier
33696,sqli_type,error_based,boolean_blind,relabel-classifier
33696,db_engine,oracle,postgresql,relabel-classifier
33698,sqli_type,boolean_blind,error_based,relabel-classifier
33704,sqli_type,boolean_blind,error_based,critic-correction-type
33710,sqli_type,error_based,boolean_blind,relabel-classifier
33710,db_engine,oracle,postgresql,relabel-classifier
33711,sqli_type,error_based,boolean_blind,relabel-classifier
33711,db_engine,mssql,postgresql,relabel-classifier
33715,sqli_type,error_based,boolean_blind,relabel-classifier
33715,db_engine,oracle,postgresql,relabel-classifier
33717,sqli_type,boolean_blind,error_based,relabel-classifier
33725,sqli_type,boolean_blind,error_based,relabel-classifier
33728,sqli_type,boolean_blind,error_based,critic-correction-type
33733,sqli_type,boolean_blind,error_based,critic-correction-type
33734,sqli_type,boolean_blind,error_based,critic-correction-type
33738,sqli_type,error_based,benign,relabel-benign-fallback
33738,db_engine,oracle,unknown,relabel-benign-fallback
33739,sqli_type,boolean_blind,error_based,critic-correction-type
33746,sqli_type,error_based,boolean_blind,relabel-classifier
33746,db_engine,oracle,postgresql,relabel-classifier
33748,sqli_type,boolean_blind,error_based,critic-correction-type
33750,sqli_type,error_based,boolean_blind,relabel-classifier
33750,db_engine,oracle,postgresql,relabel-classifier
33753,sqli_type,error_based,benign,relabel-benign-fallback
33753,db_engine,mssql,unknown,relabel-benign-fallback
33755,sqli_type,error_based,boolean_blind,relabel-classifier
33755,db_engine,mssql,generic,relabel-classifier
33758,sqli_type,error_based,benign,relabel-benign-fallback
33758,db_engine,mssql,unknown,relabel-benign-fallback
33759,sqli_type,boolean_blind,error_based,critic-correction-type
33763,sqli_type,error_based,boolean_blind,relabel-classifier
33764,sqli_type,boolean_blind,error_based,critic-correction-type
33767,sqli_type,boolean_blind,error_based,critic-correction-type
33768,sqli_type,boolean_blind,error_based,critic-correction-type
33777,sqli_type,error_based,boolean_blind,relabel-classifier
33777,db_engine,oracle,postgresql,relabel-classifier
33781,sqli_type,boolean_blind,error_based,critic-correction-type
33790,sqli_type,boolean_blind,error_based,critic-correction-type
33797,sqli_type,boolean_blind,error_based,relabel-classifier
33800,sqli_type,boolean_blind,error_based,critic-correction-type
33803,sqli_type,boolean_blind,error_based,relabel-classifier
33805,sqli_type,boolean_blind,error_based,critic-correction-type
33807,sqli_type,error_based,boolean_blind,relabel-classifier
33807,db_engine,mssql,generic,relabel-classifier
33808,sqli_type,error_based,boolean_blind,relabel-classifier
33808,db_engine,mssql,generic,relabel-classifier
33809,sqli_type,boolean_blind,error_based,critic-correction-type
33811,sqli_type,boolean_blind,error_based,critic-correction-type
33812,sqli_type,error_based,boolean_blind,relabel-classifier
33812,db_engine,oracle,postgresql,relabel-classifier
33813,sqli_type,error_based,boolean_blind,relabel-classifier
33813,db_engine,mssql,generic,relabel-classifier
33819,sqli_type,boolean_blind,error_based,relabel-classifier
33822,sqli_type,error_based,boolean_blind,relabel-classifier
33822,db_engine,oracle,postgresql,relabel-classifier
33826,sqli_type,error_based,boolean_blind,relabel-classifier
33826,db_engine,mssql,generic,relabel-classifier
33829,sqli_type,error_based,boolean_blind,relabel-classifier
33829,db_engine,oracle,postgresql,relabel-classifier
33831,sqli_type,boolean_blind,error_based,critic-correction-type
33834,sqli_type,error_based,boolean_blind,relabel-classifier
33834,db_engine,oracle,postgresql,relabel-classifier
33837,sqli_type,error_based,boolean_blind,relabel-classifier
33837,db_engine,mssql,generic,relabel-classifier
33838,sqli_type,error_based,boolean_blind,relabel-classifier
33838,db_engine,oracle,postgresql,relabel-classifier
33839,sqli_type,boolean_blind,error_based,relabel-classifier
33840,sqli_type,boolean_blind,error_based,relabel-classifier
33841,sqli_type,error_based,benign,relabel-benign-fallback
33841,db_engine,mssql,unknown,relabel-benign-fallback
33845,sqli_type,error_based,boolean_blind,relabel-classifier
33845,db_engine,mssql,generic,relabel-classifier
33846,sqli_type,boolean_blind,error_based,critic-correction-type
33851,sqli_type,error_based,benign,relabel-benign-fallback
33851,db_engine,oracle,unknown,relabel-benign-fallback
33852,sqli_type,boolean_blind,error_based,relabel-classifier
33855,sqli_type,boolean_blind,error_based,critic-correction-type
33859,sqli_type,boolean_blind,error_based,critic-correction-type
33860,sqli_type,error_based,boolean_blind,relabel-classifier
33860,db_engine,oracle,postgresql,relabel-classifier
33877,sqli_type,error_based,boolean_blind,relabel-classifier
33877,db_engine,oracle,postgresql,relabel-classifier
33885,sqli_type,boolean_blind,error_based,relabel-classifier
33888,sqli_type,boolean_blind,error_based,critic-correction-type
33890,sqli_type,boolean_blind,error_based,critic-correction-type
33901,sqli_type,boolean_blind,error_based,critic-correction-type
33903,sqli_type,error_based,benign,relabel-benign-fallback
33903,db_engine,mssql,unknown,relabel-benign-fallback
33904,sqli_type,error_based,boolean_blind,relabel-classifier
33904,db_engine,oracle,postgresql,relabel-classifier
33912,sqli_type,boolean_blind,error_based,critic-correction-type
33913,sqli_type,boolean_blind,error_based,critic-correction-type
33914,sqli_type,boolean_blind,error_based,relabel-classifier
33915,sqli_type,error_based,boolean_blind,relabel-classifier
33915,db_engine,mssql,generic,relabel-classifier
33917,sqli_type,error_based,benign,relabel-benign-fallback
33917,db_engine,oracle,unknown,relabel-benign-fallback
33918,sqli_type,error_based,boolean_blind,relabel-classifier
33918,db_engine,oracle,postgresql,relabel-classifier
33920,sqli_type,boolean_blind,error_based,critic-correction-type
33921,sqli_type,error_based,boolean_blind,relabel-classifier
33921,db_engine,oracle,postgresql,relabel-classifier
33927,sqli_type,boolean_blind,error_based,critic-correction-type
33929,sqli_type,boolean_blind,error_based,critic-correction-type
33930,sqli_type,error_based,boolean_blind,relabel-classifier
33930,db_engine,oracle,postgresql,relabel-classifier
33933,sqli_type,error_based,boolean_blind,relabel-classifier
33933,db_engine,mssql,postgresql,relabel-classifier
33936,sqli_type,boolean_blind,error_based,critic-correction-type
33942,sqli_type,error_based,boolean_blind,relabel-classifier
33942,db_engine,oracle,postgresql,relabel-classifier
33948,sqli_type,error_based,boolean_blind,relabel-classifier
33955,sqli_type,error_based,boolean_blind,relabel-classifier
33955,db_engine,mssql,generic,relabel-classifier
33956,sqli_type,error_based,boolean_blind,relabel-classifier
33956,db_engine,mssql,generic,relabel-classifier
33957,sqli_type,error_based,boolean_blind,relabel-classifier
33957,db_engine,oracle,postgresql,relabel-classifier
33967,sqli_type,error_based,boolean_blind,relabel-classifier
33967,db_engine,oracle,postgresql,relabel-classifier
33969,sqli_type,boolean_blind,error_based,critic-correction-type
33973,sqli_type,boolean_blind,error_based,critic-correction-type
33976,sqli_type,boolean_blind,error_based,critic-correction-type
33978,sqli_type,error_based,boolean_blind,relabel-classifier
33978,db_engine,mssql,generic,relabel-classifier
33979,sqli_type,error_based,boolean_blind,relabel-classifier
33979,db_engine,oracle,postgresql,relabel-classifier
33981,sqli_type,error_based,boolean_blind,relabel-classifier
33981,db_engine,oracle,postgresql,relabel-classifier
33982,sqli_type,boolean_blind,error_based,critic-correction-type
33984,sqli_type,boolean_blind,error_based,critic-correction-type
33986,sqli_type,boolean_blind,error_based,relabel-classifier
33992,sqli_type,error_based,benign,relabel-benign-fallback
33992,db_engine,oracle,unknown,relabel-benign-fallback
33994,sqli_type,error_based,boolean_blind,relabel-classifier
33994,db_engine,oracle,postgresql,relabel-classifier
33995,sqli_type,boolean_blind,error_based,critic-correction-type
34002,sqli_type,boolean_blind,error_based,critic-correction-type
34004,sqli_type,error_based,boolean_blind,relabel-classifier
34004,db_engine,oracle,postgresql,relabel-classifier
34006,sqli_type,error_based,boolean_blind,relabel-classifier
34006,db_engine,oracle,postgresql,relabel-classifier
34016,sqli_type,error_based,boolean_blind,relabel-classifier
34016,db_engine,oracle,postgresql,relabel-classifier
34021,sqli_type,boolean_blind,error_based,critic-correction-type
34022,sqli_type,error_based,boolean_blind,relabel-classifier
34022,db_engine,oracle,postgresql,relabel-classifier
34023,sqli_type,boolean_blind,error_based,critic-correction-type
34026,sqli_type,error_based,boolean_blind,relabel-classifier
34026,db_engine,oracle,postgresql,relabel-classifier
34030,sqli_type,error_based,boolean_blind,relabel-classifier
34030,db_engine,oracle,postgresql,relabel-classifier
34031,sqli_type,error_based,boolean_blind,relabel-classifier
34031,db_engine,oracle,postgresql,relabel-classifier
34033,sqli_type,boolean_blind,error_based,critic-correction-type
34034,sqli_type,error_based,boolean_blind,relabel-classifier
34034,db_engine,mssql,generic,relabel-classifier
34050,sqli_type,boolean_blind,error_based,critic-correction-type
34052,sqli_type,boolean_blind,error_based,critic-correction-type
34054,sqli_type,error_based,boolean_blind,relabel-classifier
34054,db_engine,oracle,postgresql,relabel-classifier
34060,sqli_type,boolean_blind,error_based,critic-correction-type
34061,sqli_type,error_based,boolean_blind,relabel-classifier
34061,db_engine,oracle,postgresql,relabel-classifier
34062,sqli_type,boolean_blind,error_based,critic-correction-type
34063,sqli_type,error_based,boolean_blind,relabel-classifier
34063,db_engine,mssql,generic,relabel-classifier
34066,sqli_type,error_based,boolean_blind,relabel-classifier
34066,db_engine,oracle,postgresql,relabel-classifier
34069,sqli_type,error_based,boolean_blind,relabel-classifier
34069,db_engine,mssql,oracle,relabel-classifier
34070,sqli_type,boolean_blind,error_based,critic-correction-type
34076,sqli_type,error_based,boolean_blind,relabel-classifier
34076,db_engine,mssql,generic,relabel-classifier
