row_index,payload_norm,sqli_type,db_engine,confidence,reasoning,label_source,verdict,critic_evidence,correction_json
21374,"INSERT INTO solar ( army, rise, youth, course, select, electricity ) VALUES ( 'exist', 'anywhere'. product', 'near', 'market', 'section', 'however' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
21473,"INSERT INTO wool ( vapor, frog, ranch, nodded, war, angry ) VALUES ( 'mother', 'yourself'. thy', 'call', 'depend', 'thou', 'particles' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
21572,"INSERT INTO magnet ( fight, birds, team, lift, wet, shall ) VALUES ( 'raw', 'save'. trap', 'official', 'spite', 'weigh', 'mathematics' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
21670,"INSERT INTO gradually ( teeth, surprise, different, visitor, know, habit ) VALUES ( 'lot', 'floor'. pig', 'cry', 'follow', 'twenty', 'sick' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
21768,"INSERT INTO prove ( hand, remain, teacher, chance, getting, experience ) VALUES ( 'regular', 'extra'. obtain', 'beyond', 'mirror', 'zoo', 'search' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
21865,"INSERT INTO fox ( helpful, being, like, harder, pound, contain ) VALUES ( 'growth', 'attention'. should', 'clearly', 'instead', 'studied', 'ahead' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
21964,"INSERT INTO wrong ( taste, upward, daughter, develop, word, very ) VALUES ( 'face', 'aid'. dance', 'zero', 'sit', 'worth', 'could' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
22061,"INSERT INTO lead ( hair, spend, nature, quiet, while, great ) VALUES ( 'took', 'route'. zulu', 'rhythm', 'rule', 'blue', 'during' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
22160,"INSERT INTO desk ( hidden, atomic, lift, subject, noon, second ) VALUES ( 'fed', 'badly'. sure', 'word', 'alive', 'first', 'yesterday' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
22259,"INSERT INTO laugh ( ants, increase, youth, fight, breath, pride ) VALUES ( 'rough', 'freedom'. victory', 'hardly', 'took', 'standard', 'easier' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
22357,"INSERT INTO amount ( border, slide, north, egg, draw, stock ) VALUES ( 'atomic', 'heart'. language', 'baseball', 'weak', 'harbor', 'support' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
22455,"INSERT INTO him ( kitchen, waste, triangle, half, pool, shore ) VALUES ( 'managed', 'name'. living', 'library', 'cell', 'told', 'stems' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
22554,"INSERT INTO solve ( fear, curious, still, perhaps, about, doctor ) VALUES ( 'broad', 'own'. walk', 'hurry', 'children', 'love', 'drop' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
22652,"INSERT INTO simple ( darkness, ice, joy, loose, instead, settle ) VALUES ( 'scale', 'clean'. therefore', 'necessary', 'want', 'loss', 'earn' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
22751,"INSERT INTO daughter ( star, star, attached, water, thing, press ) VALUES ( 'brown', 'lovely'. breath', 'throat', 'planet', 'drink', 'fourth' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
22850,"INSERT INTO grade ( chapter, do, graph, exactly, steady, news ) VALUES ( 'motor', 'cannot'. regular', 'edge', 'burst', 'flag', 'never' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
22948,"INSERT INTO doll ( every, dull, strange, seven, charge, political ) VALUES ( 'addition', 'express'. wall', 'corner', 'taken', 'darkness', 'activity' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
23046,"INSERT INTO lake ( older, asleep, truth, voyage, stand, fireplace ) VALUES ( 'motion', 'paragraph'. seeing', 'picture', 'rocky', 'running', 'engine' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
23145,"INSERT INTO nervous ( eye, figure, in, bark, bone, equipment ) VALUES ( 'itself', 'taken'. similar', 'sent', 'talk', 'worse', 'dangerous' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
23244,"INSERT INTO die ( smallest, rice, measure, these, truth, distance ) VALUES ( 'court', 'live'. five', 'boy', 'package', 'determine', 'seven' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
23343,"INSERT INTO attack ( fierce, manufacturing, tree, settlers, built, magnet ) VALUES ( 'condition', 'journey'. difficult', 'gather', 'equator', 'shade', 'giant' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
23441,"INSERT INTO highest ( opinion, heavy, paragraph, party, ball, chance ) VALUES ( 'feed', 'inside'. process', 'rough', 'got', 'power', 'base' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
23538,"INSERT INTO stronger ( floating, hollow, barn, note, without, property ) VALUES ( 'discovery', 'airplane'. creature', 'composition', 'fall', 'high', 'grandfather' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
23637,"INSERT INTO solution ( swung, pencil, cup, welcome, those, unhappy ) VALUES ( 'impossible', 'pen'. title', 'weak', 'front', 'judge', 'sets' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
23733,"INSERT INTO blood ( meal, each, term, mental, heard, smaller ) VALUES ( 'her', 'help'. pure', 'develop', 'tell', 'bone', 'constantly' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
23832,"INSERT INTO increase ( company, college, introduced, rain, metal, mood ) VALUES ( 'bowl', 'once'. second', 'him', 'ask', 'length', 'upward' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
23931,"INSERT INTO safety ( swam, alphabet, bean, character, blood, tree ) VALUES ( 'pass', 'dropped'. verb', 'chapter', 'important', 'way', 'zebra' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
24029,"INSERT INTO bus ( worry, voice, melted, express, shore, individual ) VALUES ( 'thick', 'cave'. quick', 'sense', 'broad', 'lucky', 'hunter' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
24128,"INSERT INTO column ( white, does, certain, curious, first, our ) VALUES ( 'rose', 'anyone'. close', 'remove', 'force', 'feet', 'fell' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
24227,"INSERT INTO pressure ( giving, prize, powder, mail, work, common ) VALUES ( 'chosen', 'roll'. characteristic', 'somebody', 'soon', 'before', 'rest' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
24326,"INSERT INTO gold ( twice, else, post, direct, favorite, wear ) VALUES ( 'shelf', 'sum'. bent', 'merely', 'struggle', 'great', 'longer' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
24425,"INSERT INTO concerned ( term, prepare, no, castle, correctly, remove ) VALUES ( 'gift', 'highest'. shorter', 'parallel', 'clear', 'third', 'globe' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
24522,"INSERT INTO belong ( route, collect, desert, bowl, smooth, threw ) VALUES ( 'spread', 'weigh'. forty', 'fear', 'loss', 'apartment', 'studied' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
24620,"INSERT INTO locate ( nose, fellow, heard, dance, angle, recall ) VALUES ( 'period', 'laugh'. collect', 'world', 'including', 'under', 'traffic' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
24719,"INSERT INTO tree ( public, blank, wherever, shape, desert, funny ) VALUES ( 'bow', 'pet'. train', 'gas', 'wish', 'vast', 'soap' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
24817,"INSERT INTO apple ( difference, bat, jungle, including, circle, today ) VALUES ( 'title', 'repeat'. end', 'let', 'floating', 'explore', 'tax' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
24916,"INSERT INTO roll ( silence, care, favorite, select, pink, save ) VALUES ( 'smallest', 'driven'. coming', 'tune', 'hope', 'tell', 'part' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
25014,"INSERT INTO death ( guide, hit, without, pleasure, table, found ) VALUES ( 'move', 'bite'. tree', 'brass', 'led', 'corner', 'substance' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
25113,"INSERT INTO brown ( sun, pleasant, society, planet, back, behavior ) VALUES ( 'trick', 'stared'. level', 'certainly', 'hair', 'fair', 'certainly' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
25212,"INSERT INTO pick ( tip, could, specific, far, explore, seat ) VALUES ( 'complete', 'nine'. therefore', 'careful', 'consonant', 'grown', 'become' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
25309,"INSERT INTO population ( missing, therefore, particularly, other, herself, yes ) VALUES ( 'product', 'shop'. time', 'active', 'active', 'open', 'before' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
25407,"INSERT INTO help ( grandfather, lungs, trail, time, closer, tongue ) VALUES ( 'mistake', 'means'. surprise', 'outer', 'porch', 'beside', 'captain' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
25506,"INSERT INTO with ( leaf, trip, today, life, view, afraid ) VALUES ( 'been', 'round'. suit', 'replied', 'year', 'help', 'save' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
25604,"INSERT INTO vote ( flat, trap, card, score, correctly, law ) VALUES ( 'market', 'chose'. zero', 'within', 'gas', 'waste', 'screen' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
25703,"INSERT INTO base ( baseball, hunter, freedom, physical, top, corner ) VALUES ( 'mass', 'tide'. that', 'meat', 'food', 'maybe', 'seed' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
25800,"INSERT INTO teeth ( blue, weak, coal, missing, easily, coal ) VALUES ( 'water', 'like'. herd', 'pan', 'block', 'trip', 'forgotten' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
25899,"INSERT INTO line ( center, soap, came, farther, bread, pot ) VALUES ( 'night', 'moment'. any', 'pile', 'desk', 'baby', 'does' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
25997,"INSERT INTO creature ( finest, tin, till, fort, pilot, term ) VALUES ( 'cup', 'were'. tone', 'yard', 'creature', 'sick', 'till' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
26096,"INSERT INTO automobile ( cry, strange, cost, though, wise, original ) VALUES ( 'nobody', 'price'. zero', 'table', 'fully', 'tool', 'loose' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
26194,"INSERT INTO double ( visitor, sure, donkey, nuts, soldier, press ) VALUES ( 'handle', 'off'. horn', 'brave', 'thirty', 'square', 'stove' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
26293,"INSERT INTO driven ( your, country, welcome, popular, salt, wherever ) VALUES ( 'fox', 'community'. bet', 'heavy', 'dog', 'replace', 'sister' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
26391,"INSERT INTO smaller ( zebra, afraid, fed, noted, condition, merely ) VALUES ( 'low', 'spell'. store', 'spread', 'sent', 'instance', 'shallow' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
26490,"INSERT INTO ran ( instrument, wrong, oldest, few, wore, body ) VALUES ( 'swept', 'dropped'. repeat', 'cookies', 'bark', 'carbon', 'tonight' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
26589,"INSERT INTO capital ( factory, this, shake, sides, under, cut ) VALUES ( 'variety', 'bear'. spoken', 'slight', 'nails', 'mission', 'lying' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
26687,"INSERT INTO brick ( corner, fur, struck, green, education, fellow ) VALUES ( 'through', 'age'. cell', 'belong', 'whom', 'story', 'driving' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
26786,"INSERT INTO base ( wind, view, eat, characteristic, fell, familiar ) VALUES ( 'careful', 'struck'. sick', 'circus', 'star', 'amount', 'separate' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
26884,"INSERT INTO grow ( shall, kill, paragraph, spirit, recall, if ) VALUES ( 'goose', 'speed'. spent', 'lesson', 'season', 'many', 'salmon' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
26982,"INSERT INTO remain ( disappear, drawn, bite, number, rough, please ) VALUES ( 'fifteen', 'dance'. seed', 'lack', 'period', 'ten', 'task' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
27080,"INSERT INTO onto ( bite, slope, refer, duck, draw, rock ) VALUES ( 'fight', 'needs'. motion', 'else', 'tribe', 'bark', 'another' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
27178,"INSERT INTO prize ( low, opinion, action, division, though, taken ) VALUES ( 'order', 'spider'. dust', 'fort', 'view', 'factor', 'bigger' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
27276,"INSERT INTO thumb ( poem, silence, tonight, active, shoot, fort ) VALUES ( 'clothing', 'shore'. canal', 'vapor', 'task', 'either', 'unless' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
27375,"INSERT INTO herd ( softly, rising, storm, claws, bowl, merely ) VALUES ( 'lunch', 'writer'. individual', 'anyone', 'recent', 'say', 'clean' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
27474,"INSERT INTO depth ( class, stuck, particles, sister, type, bell ) VALUES ( 'swam', 'sick'. whatever', 'pleasant', 'foot', 'yesterday', 'wrong' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
27572,"INSERT INTO up ( simple, radio, act, combination, since, till ) VALUES ( 'example', 'level'. took', 'account', 'at', 'dug', 'morning' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
27669,"INSERT INTO north ( living, surface, author, desk, straw, sit ) VALUES ( 'fuel', 'strip'. which', 'trick', 'instrument', 'weigh', 'inch' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
27767,"INSERT INTO title ( somehow, gentle, anywhere, sight, wheel, street ) VALUES ( 'house', 'organization'. pencil', 'stepped', 'iron', 'including', 'supply' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
27866,"INSERT INTO voice ( whatever, combine, direct, this, select, mine ) VALUES ( 'widely', 'storm'. child', 'football', 'sun', 'bent', 'scale' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
27963,"INSERT INTO party ( effect, share, system, wet, east, blood ) VALUES ( 'eaten', 'canal'. wood', 'agree', 'dirty', 'tent', 'drink' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
28061,"INSERT INTO naturally ( stretch, foreign, found, beside, experience, push ) VALUES ( 'saw', 'finest'. globe', 'older', 'former', 'record', 'boy' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
28158,"INSERT INTO saw ( knowledge, at, manufacturing, stream, me, melted ) VALUES ( 'century', 'salmon'. old', 'move', 'line', 'open', 'wood' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
28226,"INSERT INTO thirty ( stems, prepare, sure, lovely, surface, food ) VALUES ( 'cap', 'view'. official', 'learn', 'buffalo', 'giant', 'fish' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
28323,"INSERT INTO vote ( frame, more, from, date, simple, children ) VALUES ( 'stand', 'love'. upon', 'mill', 'if', 'system', 'deep' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
28421,"INSERT INTO nice ( plan, soft, paint, continent, appearance, handsome ) VALUES ( 'sink', 'win'. ask', 'twice', 'importance', 'foreign', 'in' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
28519,"INSERT INTO poetry ( fall, practice, every, element, next, shown ) VALUES ( 'example', 'room'. friend', 'aboard', 'expression', 'hat', 'engine' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
28617,"INSERT INTO sudden ( anybody, turn, faster, replace, tune, rose ) VALUES ( 'coast', 'seven'. wear', 'basket', 'gave', 'count', 'worry' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
28714,"INSERT INTO truck ( laid, map, divide, unknown, trail, blood ) VALUES ( 'seeing', 'activity'. zebra', 'stiff', 'remember', 'fierce', 'at' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
28812,"INSERT INTO remove ( scale, facing, troops, select, he, grabbed ) VALUES ( 'press', 'wind'. space', 'slow', 'alone', 'throughout', 'visit' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
28910,"INSERT INTO usually ( living, everything, story, opinion, tape, scientific ) VALUES ( 'chain', 'journey'. deer', 'frozen', 'shallow', 'shake', 'age' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
29009,"INSERT INTO large ( paid, ride, clothes, success, minute, porch ) VALUES ( 'word', 'had'. nose', 'cold', 'way', 'pencil', 'coat' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
29106,"INSERT INTO youth ( give, freedom, chosen, heavy, buried, how ) VALUES ( 'blanket', 'satisfied'. whatever', 'half', 'yellow', 'exciting', 'signal' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
29203,"INSERT INTO chair ( answer, action, pictured, disease, end, screen ) VALUES ( 'scene', 'idea'. likely', 'made', 'donkey', 'land', 'atomic' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
30441,"select * from users WHERE username = ""1\' or 3440 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 3440 = 3440 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) --"" or username = ""-6661\' ) ) or 2724 in ( ( char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select ( case when ( 2724 = 2724 ) then char ( 49 ) else char ( 48 ) end ) ) +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113 ) ) )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,"[C7] Structural issue: unbalanced double quotes (3); parentheses mismatch (33 open, 35 close). Plus attack signal detected -> benign label wrong",
30459,"select * from users WHERE username = ""-7720 ) ) or 2724 in ( ( char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select ( case when ( 2724 = 2724 ) then char ( 49 ) else char ( 48 ) end ) ) +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113 ) ) ) or username = ""1\' or 3440 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 3440 = 3440 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) --""",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,"[C7] Structural issue: unbalanced single quotes (1); unbalanced double quotes (3); parentheses mismatch (33 open, 35 close). Plus attack signal detected -> benign label wrong",
30610,"select * from users WHERE username = ""1%\' ) ) or username = ""-2402 or 3440 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 3440 = 3440 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) -- szgq""",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,"[C7] Structural issue: unbalanced single quotes (1); unbalanced double quotes (3); parentheses mismatch (16 open, 18 close). Plus attack signal detected -> benign label wrong",
