Sentence,Label
SELECT * FROM Customers  WHERE NOT Country = 'Germany' AND NOT Country = 'USA';,0
SELECT * FROM Customers  WHERE    NOT Country = 'Germany';,0
SELECT * FROM Customers;,0
SELECT * FROM Customers; DELETE FROM Customers  WHERE CustomerName = 'Alfreds Futterkiste';,0
SELECT * FROM CustomersFETCH FIRST 50 PERCENT ROWS ONLY;,0
SELECT * FROM CustomersFETCH FIRST 50 PERCENT ROWS ONLY;SELECT TOP 3 * FROM Customers,0
SELECT * FROM CustomersFETCH FIRST 3 ROWS ONLY;,0
SELECT * FROM CustomersFETCH FIRST 3 ROWS ONLY; SELECT TOP 50 PERCENT * FROM Customers;SELECT * FROM Customers,0
SELECT * FROM CustomersLIMIT 3;,0
SELECT * FROM CustomersLIMIT 3;SELECT * FROM Customers,0
SELECT * FROM CustomersWHERE Country = 'Germany'FETCH FIRST 3 ROWS ONLY;,0
SELECT * FROM CustomersWHERE Country = 'Germany'LIMIT 3;,0
SELECT * FROM dangerous,0
SELECT * FROM dangerous WHERE tears = 'sure' FETCH FIRST 3 ROWS ONLY,0
SELECT * FROM definition,0
SELECT * FROM determine FETCH FIRST 50 PERCENT ROWS ONLY,0
SELECT * FROM development ORDER BY load DESC,0
SELECT * FROM difference 3 SELECT * FROM snow,0
SELECT * FROM difference WHERE wave = 'position'  OR former = 'city',0
SELECT * FROM different WHERE herd  BETWEEN 10 AND 20,0
SELECT * FROM difficult ORDER BY neighbor,0
SELECT * FROM difficult  WHERE question = torn,0
SELECT * FROM difficult WHERE sick LIKE '%serve%',0
SELECT * FROM difficult WHERE Price NOT BETWEEN 10 AND 20,0
SELECT * FROM difficulty WHERE typical = 'desk' LIMIT 3,0
SELECT * FROM direction 3 SELECT * FROM joy,0
"SELECT * FROM direction ORDER BY atom ASC, swimming DESC",0
SELECT * FROM direction WHERE careful NOT BETWEEN 'somebody' AND 'definition',0
SELECT * FROM disappear WHERE ago BETWEEN 'square' AND 'powerful',0
"SELECT * FROM disappear WHERE until NOT IN  ( 'factory', 'behavior', 'winter' )",0
"SELECT * FROM discovery ORDER BY hollow, guess",0
SELECT * FROM discussion WHERE brass = 'stage'  AND  ( plural = 'men' OR gray = 'purple' ),0
SELECT * FROM do WHERE moment = 'beneath',0
SELECT * FROM do  WHERE limited = onto,0
SELECT * FROM do WHERE NOT thy = 'peace'  AND NOT identity = 'flow',0
SELECT * FROM drop WHERE human = 'unknown' LIMIT 3,0
SELECT * FROM drop WHERE    NOT offer = 'conversation',0
SELECT * FROM electricity FETCH FIRST 3 ROWS ONLY,0
"SELECT * FROM electricity ORDER BY hour ASC, nest DESC",0
SELECT * FROM electricity WHERE street NOT BETWEEN 'kitchen' AND 'made',0
SELECT * FROM else,0
SELECT * FROM else FETCH FIRST 50 PERCENT ROWS ONLY,0
SELECT * FROM else WHERE entirely = 'tonight' LIMIT 3,0
SELECT * FROM else WHERE proud BETWEEN 'parts' AND 'first',0
SELECT * FROM else WHERE dish BETWEEN '1996-07-01' AND '1996-07-31',0
SELECT * FROM end FETCH FIRST 50 PERCENT ROWS ONLY,0
SELECT * FROM end 3,0
SELECT * FROM end 3 SELECT * FROM flag,0
SELECT * FROM end WHERE empty NOT BETWEEN 'oxygen' AND 'everywhere',0
SELECT * FROM end WHERE foot NOT LIKE 'zipper%',0
SELECT * FROM environment WHERE Price NOT BETWEEN 10 AND 20,0
"SELECT * FROM equipment ORDER BY rhythm, least",0
SELECT * FROM equipment  WHERE horse = eaten,0
SELECT * FROM essential,0
SELECT * FROM essential FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM horse,0
SELECT * FROM essential WHERE Price NOT BETWEEN 10 AND 20,0
SELECT * FROM essential WHERE    NOT enemy = 'gravity',0
SELECT * FROM establish ORDER BY neck DESC,0
SELECT * FROM eventually 3 SELECT * FROM held,0
SELECT * FROM eventually 3 SELECT * FROM fifth,0
SELECT * FROM eventually WHERE evidence LIKE '%highway%',0
SELECT * FROM everything FETCH FIRST 50 PERCENT ROWS ONLY,0
"SELECT * FROM everywhere ORDER BY imagine ASC, nodded DESC",0
SELECT * FROM everywhere WHERE color BETWEEN 'vapor' AND 'silent',0
SELECT * FROM excellent FETCH FIRST 3 ROWS ONLY,0
SELECT * FROM excellent WHERE canal = 'sometime' FETCH FIRST 3 ROWS ONLY,0
SELECT * FROM excellent WHERE pressure = 'sides'  OR section = 'cutting',0
SELECT * FROM except WHERE NOT has = 'somebody'  AND NOT perfect = 'foreign',0
SELECT * FROM excitement FETCH FIRST 50 PERCENT ROWS ONLY,0
SELECT * FROM excitement 3 SELECT * FROM railroad,0
SELECT * FROM excitement 3 SELECT * FROM level,0
SELECT * FROM excitement WHERE meat BETWEEN scientific09/01/1996above AND mix15/31/1996step,0
SELECT * FROM excitement WHERE independent LIKE '%position%',0
SELECT * FROM exclaimed,0
SELECT * FROM exclaimed 3,0
SELECT * FROM exclaimed WHERE laid = 'darkness',0
SELECT * FROM exclaimed WHERE heading NOT BETWEEN 'muscle' AND 'continued',0
SELECT * FROM experiment WHERE height = 'other'  AND City = 'red',0
SELECT * FROM experiment WHERE foot LIKE '%store%',0
SELECT * FROM explanation WHERE stronger BETWEEN earn09/01/1996folks AND powder15/31/1996flies,0
SELECT * FROM expression 3,0
SELECT * FROM expression WHERE path = 'touch' LIMIT 3,0
SELECT * FROM expression WHERE accurate BETWEEN '1996-07-01' AND '1996-07-31',0
SELECT * FROM field FETCH FIRST 50 PERCENT ROWS ONLY,0
SELECT * FROM fireplace WHERE brick IN  ( SELECT green FROM type ),0
SELECT * FROM floor FETCH FIRST 50 PERCENT ROWS ONLY,0
"SELECT * FROM floor ORDER BY useful, general",0
SELECT * FROM floor WHERE its LIKE '%careful%',0
SELECT * FROM forgotten WHERE would = 'month',0
SELECT * FROM forgotten WHERE write = 'pain' FETCH FIRST 3 ROWS ONLY,0
SELECT * FROM forgotten WHERE special BETWEEN 'even' AND 'between',0
SELECT * FROM forgotten  WHERE needs NOT LIKE '[creature]%',0
SELECT * FROM frequently WHERE interior = 'include'  AND  ( question = 'luck' OR earn = 'quiet' ),0
SELECT * FROM furniture ORDER BY improve DESC,0
SELECT * FROM generally,0
SELECT * FROM generally WHERE brief = 'particles',0
SELECT * FROM generally WHERE master = 'right' FETCH FIRST 3 ROWS ONLY,0
SELECT * FROM generally WHERE plain LIKE '%alphabet%',0
"select * from generate_series  (  6468,6468,case when   (  6468  =  7999  )   then 1 else 0 end  )   limit 1--",1
"select * from generate_series  (  4592,4592,case when   (  4592  =  4592  )   then 1 else 0 end  )   limit 1--",1
"select * from generate_series  (  9863,9863,case when   (  9863  =  3285  )   then 1 else 0 end  )   limit 1--",1
SELECT * FROM go ORDER BY sharp DESC,0
"SELECT * FROM go WHERE mental IN  ( 'writer', 'me', 'fellow' )",0
SELECT * FROM go WHERE riding NOT LIKE 'mill%',0
SELECT * FROM grandfather WHERE party = 'family' LIMIT 3,0
SELECT * FROM grandfather WHERE shop = 'wild'  OR eaten = 'matter',0
SELECT * FROM grandfather WHERE beneath NOT BETWEEN 'began' AND 'ants',0
SELECT * FROM grandfather WHERE policeman = 'small',0
SELECT * FROM grandmother WHERE spring = 'trick'  OR trap = 'expect',0
SELECT * FROM grandmother WHERE during LIKE '%blind%',0
SELECT * FROM grandmother  WHERE fourth NOT LIKE '[previous]%',0
SELECT * FROM group,0
SELECT * FROM group ORDER BY putting,0
SELECT * FROM group WHERE figure = 'vapor' LIMIT 3,0
SELECT * FROM having 3,0
"SELECT * FROM having ORDER BY firm, dry",0
SELECT * FROM having WHERE flew = 'not'  OR hill = 'say',0
"SELECT * FROM having WHERE planning BETWEEN ""avoid"" AND    ""lot""",0
"SELECT * FROM he ORDER BY usually ASC, rapidly DESC",0
SELECT * FROM he WHERE deep = 'dug'  AND  ( connected = 'picture' OR place = 'now' ),0
SELECT * FROM he WHERE jungle BETWEEN 'cup' AND 'could',0
SELECT * FROM he WHERE castle IN  ( SELECT somewhere FROM trace ),0
SELECT * FROM if 3 SELECT * FROM tropical,0
SELECT * FROM if  WHERE cage = military,0
SELECT * FROM immediately FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM together,0
SELECT * FROM immediately WHERE face = 'home'  OR death = 'class',0
SELECT * FROM importance ORDER BY stone DESC,0
SELECT * FROM importance WHERE loud = 'person',0
SELECT * FROM important WHERE habit = 'parent',0
SELECT * FROM important WHERE hour = 'increase' LIMIT 3,0
SELECT * FROM important WHERE news  BETWEEN 10 AND 20,0
SELECT * FROM important WHERE pair LIKE '%safety%',0
SELECT * FROM impossible WHERE climb = 'include'  AND  ( sky = 'snow' OR motor = 'gate' ),0
SELECT * FROM impossible WHERE money = 'by'  OR fly = 'declared',0
SELECT * FROM in FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM women,0
SELECT * FROM in WHERE behavior = 'heart' LIMIT 3,0
SELECT * FROM in WHERE another BETWEEN '1996-07-01' AND '1996-07-31',0
SELECT * FROM in WHERE curious BETWEEN thin09/01/1996nor AND lack15/31/1996personal,0
SELECT * FROM including ORDER BY establish,0
SELECT * FROM including WHERE alive = 'rice' FETCH FIRST 3 ROWS ONLY,0
SELECT * FROM including WHERE Price NOT BETWEEN 10 AND 20,0
SELECT * FROM independent WHERE below BETWEEN 'go' AND 'visitor',0
"SELECT * FROM independent WHERE forty NOT IN  ( 'rays', 'bone', 'swung' )",0
SELECT * FROM independent WHERE including = 'sell' LIMIT 3,0
SELECT * FROM individual 3 SELECT * FROM gradually,0
SELECT * FROM individual  WHERE avoid = tax,0
SELECT * FROM individual WHERE blind BETWEEN '1996-07-01' AND '1996-07-31',0
SELECT * FROM individual WHERE sugar BETWEEN '1996-07-01' AND '1996-07-31',0
SELECT * FROM individual WHERE slip  BETWEEN 10 AND 20,0
SELECT * FROM individual WHERE    NOT post = 'horn',0
SELECT * FROM individual WHERE situation NOT LIKE 'ship%',0
SELECT * FROM industrial WHERE cross = 'bridge' FETCH FIRST 3 ROWS ONLY,0
SELECT * FROM industrial  WHERE flag = queen,0
SELECT * FROM industrial  WHERE drew = rice,0
SELECT * FROM industrial  WHERE safe = correctly,0
SELECT * FROM influence WHERE effort = 'copper'  AND  ( sun = 'until' OR brick = 'standard' ),0
select * from information_schema.tables--,1
SELECT * FROM instrument FETCH FIRST 3 ROWS ONLY,0
SELECT * FROM instrument ORDER BY wire,0
SELECT * FROM into WHERE feet = 'ice'  OR chosen = 'skin',0
SELECT * FROM introduced WHERE next = 'swung' FETCH FIRST 3 ROWS ONLY,0
SELECT * FROM is WHERE perfectly BETWEEN '1996-07-01' AND '1996-07-31',0
SELECT * FROM it WHERE native BETWEEN 'milk' AND 'sitting',0
SELECT * FROM join,0
SELECT * FROM join WHERE bad = 'rain'  OR silent = 'possible',0
SELECT * FROM join WHERE off IN  ( SELECT wait FROM printed ),0
SELECT * FROM join WHERE took LIKE '%close%',0
SELECT * FROM join WHERE NOT attached = 'wrong'  AND NOT remove = 'teach',0
SELECT * FROM knowledge FETCH FIRST 50 PERCENT ROWS ONLY,0
SELECT * FROM knowledge WHERE left NOT LIKE 'composed%',0
SELECT * FROM left WHERE welcome = 'throat'  OR football = 'ago',0
SELECT * FROM left WHERE form  BETWEEN 10 AND 20,0
SELECT * FROM left  WHERE please NOT LIKE '[customs]%',0
SELECT * FROM length WHERE sent = 'ten',0
SELECT * FROM length WHERE flow = 'review' FETCH FIRST 3 ROWS ONLY,0
SELECT * FROM length WHERE NOT pen = 'none'  AND NOT case = 'powerful',0
SELECT * FROM like FETCH FIRST 50 PERCENT ROWS ONLY,0
SELECT * FROM like 3,0
SELECT * FROM lower FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM fear,0
SELECT * FROM lower 3,0
SELECT * FROM lower WHERE social = 'probably',0
SELECT * FROM lower WHERE football  BETWEEN 10 AND 20,0
SELECT * FROM lower WHERE    NOT thou = 'teach',0
SELECT * FROM machinery,0
SELECT * FROM machinery 3 SELECT * FROM pocket,0
SELECT * FROM machinery 3 SELECT * FROM southern,0
SELECT * FROM machinery WHERE choice = 'plan',0
SELECT * FROM machinery WHERE wooden = 'completely'  OR sides = 'talk',0
SELECT * FROM manufacturing FETCH FIRST 3 ROWS ONLY,0
SELECT * FROM manufacturing WHERE inside BETWEEN studied09/01/1996kept AND entirely15/31/1996damage,0
SELECT * FROM manufacturing WHERE wooden NOT LIKE '[difference]%',0
SELECT * FROM manufacturing WHERE let NOT LIKE 'just%',0
SELECT * FROM me FETCH FIRST 3 ROWS ONLY,0
SELECT * FROM me WHERE affect = 'percent',0
SELECT * FROM me WHERE birds = 'silk'  OR experience = 'neighborhood',0
SELECT * FROM molecular WHERE porch NOT LIKE 'local%',0
SELECT * FROM molecular WHERE    NOT put = 'nest',0
SELECT * FROM my WHERE NOT of = 'minerals'  AND NOT people = 'reader',0
SELECT * FROM mysterious WHERE silver BETWEEN part09/01/1996water AND build15/31/1996once,0
SELECT * FROM naturally,0
SELECT * FROM naturally ORDER BY meal DESC,0
SELECT * FROM naturally WHERE refused = 'chain'  AND City = 'way',0
SELECT * FROM naturally WHERE nearby BETWEEN provide09/01/1996trail AND symbol15/31/1996voyage,0
SELECT * FROM necessary WHERE money = 'wash'  AND  ( slow = 'office' OR shadow = 'glass' ),0
SELECT * FROM necessary WHERE due BETWEEN thee09/01/1996window AND led15/31/1996stone,0
SELECT * FROM neighborhood FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM cause,0
SELECT * FROM neighborhood WHERE zero = 'earlier',0
SELECT * FROM neighborhood WHERE teeth IN  ( SELECT island FROM warm ),0
SELECT * FROM newspaper FETCH FIRST 50 PERCENT ROWS ONLY,0
SELECT * FROM newspaper WHERE made NOT LIKE 'common%',0
SELECT * FROM no WHERE heard NOT LIKE '[dog]%',0
SELECT * FROM not FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM widely,0
SELECT * FROM not WHERE change BETWEEN '1996-07-01' AND '1996-07-31',0
SELECT * FROM not WHERE warn NOT LIKE '[tin]%',0
SELECT * FROM occasionally 3,0
SELECT * FROM occasionally WHERE headed NOT BETWEEN 'firm' AND 'thin',0
SELECT * FROM of WHERE garden = 'observe' FETCH FIRST 3 ROWS ONLY,0
SELECT * FROM of  WHERE unknown = shout,0
"SELECT * FROM of WHERE family BETWEEN ""boat"" AND    ""boat""",0
SELECT * FROM operation WHERE greatest = 'strip' LIMIT 3,0
"SELECT * FROM operation WHERE stick BETWEEN ""generally"" AND    ""promised""",0
SELECT * FROM operation WHERE nothing BETWEEN '1996-07-01' AND '1996-07-31',0
SELECT * FROM operation  WHERE lesson NOT LIKE '[rule]%',0
SELECT * FROM or WHERE may = 'box' LIMIT 3,0
SELECT * FROM order,0
SELECT * FROM order WHERE but = 'piano' LIMIT 3,0
SELECT * FROM order WHERE running BETWEEN '1996-07-01' AND '1996-07-31',0
SELECT * FROM order WHERE naturally = 'winter' LIMIT 3,0
SELECT * FROM OrdersWHERE OrderDate BETWEEN #07/01/1996# AND #07/31/1996#;,0
SELECT * FROM OrdersWHERE OrderDate BETWEEN '1996-07-01' AND '1996-07-31';,0
SELECT * FROM organized WHERE trunk  BETWEEN 10 AND 20,0
SELECT * FROM organized WHERE book NOT LIKE '[announced]%',0
SELECT * FROM ourselves,0
SELECT * FROM ourselves WHERE sad = 'select' LIMIT 3,0
SELECT * FROM ourselves WHERE affect IN  ( SELECT person FROM drop ),0
SELECT * FROM outer  WHERE headed = grain,0
SELECT * FROM outer WHERE great BETWEEN doing09/01/1996kind AND image15/31/1996oxygen,0
SELECT * FROM paragraph ORDER BY prevent,0
SELECT * FROM particular,0
SELECT * FROM particular WHERE past NOT LIKE 'shout%',0
SELECT * FROM particular WHERE television = 'say' LIMIT 3,0
SELECT * FROM particularly WHERE price = 'railroad'  OR identity = 'noted',0
SELECT * FROM particularly WHERE unless BETWEEN 'heavy' AND 'push',0
SELECT * FROM particularly WHERE girl NOT LIKE 'letter%',0
SELECT * FROM particularly WHERE field BETWEEN up09/01/1996eat AND interest15/31/1996branch,0
SELECT * FROM perfectly WHERE describe = 'fairly' FETCH FIRST 3 ROWS ONLY,0
SELECT * FROM perfectly WHERE canal = 'sum'  AND City = 'belt',0
SELECT * FROM policeman FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM half,0
SELECT * FROM policeman WHERE property  BETWEEN 10 AND 20,0
SELECT * FROM policeman WHERE happen LIKE '%suddenly%',0
"SELECT * FROM political ORDER BY main, practical",0
SELECT * FROM population ORDER BY page DESC,0
SELECT * FROM population ORDER BY development DESC,0
SELECT * FROM population WHERE question = 'certain',0
SELECT * FROM population WHERE ground BETWEEN '1996-07-01' AND '1996-07-31',0
SELECT * FROM practical FETCH FIRST 50 PERCENT ROWS ONLY,0
SELECT * FROM practical  WHERE front NOT LIKE '[exact]%',0
SELECT * FROM practical  WHERE every NOT LIKE '[calm]%',0
SELECT * FROM president,0
SELECT * FROM president FETCH FIRST 50 PERCENT ROWS ONLY,0
SELECT * FROM primitive FETCH FIRST 3 ROWS ONLY,0
SELECT * FROM primitive WHERE equal = 'arrange',0
SELECT * FROM primitive WHERE broad = 'for'  OR pet = 'additional',0
"SELECT * FROM primitive WHERE coming IN  ( 'either', 'draw', 'queen' )",0
SELECT * FROM principal WHERE case = 'poor',0
SELECT * FROM principle,0
SELECT * FROM production,0
SELECT * FROM production FETCH FIRST 50 PERCENT ROWS ONLY,0
SELECT * FROM production WHERE bet = 'be' LIMIT 3,0
SELECT * FROM ProductsWHERE Price BETWEEN 10 AND 20;,0
SELECT * FROM ProductsWHERE Price NOT BETWEEN 10 AND 20;,0
"SELECT * FROM ProductsWHERE ProductName BETWEEN ""Carnarvon Tigers"" AND    ""Chef Anton's Cajun Seasoning""",0
SELECT * FROM ProductsWHERE ProductName BETWEEN 'Carnarvon Tigers' AND 'Mozzarella    di Giovanni',0
SELECT * FROM ProductsWHERE ProductName NOT BETWEEN 'Carnarvon Tigers' AND 'Mozzarella    di Giovanni',0
SELECT * FROM protection FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM collect,0
SELECT * FROM protection FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM higher,0
SELECT * FROM protection WHERE gold = 'involved'  AND City = 'poem',0
SELECT * FROM protection WHERE    NOT everybody = 'able',0
SELECT * FROM recognize ORDER BY floor DESC,0
SELECT * FROM recognize WHERE total = 'double'  AND  ( than = 'flow' OR tribe = 'beginning' ),0
SELECT * FROM recognize  WHERE sure NOT LIKE '[court]%',0
SELECT * FROM relationship,0
SELECT * FROM remarkable 3 SELECT * FROM end,0
SELECT * FROM remarkable WHERE army = 'face'  AND City = 'massage',0
SELECT * FROM repeat,0
SELECT * FROM repeat WHERE your = 'medicine',0
SELECT * FROM repeat WHERE game = 'field' LIMIT 3,0
SELECT * FROM repeat WHERE observe BETWEEN 'exact' AND 'boat',0
SELECT * FROM repeat WHERE    NOT hang = 'remove',0
SELECT * FROM replace FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM policeman,0
"SELECT * FROM replace WHERE buffalo BETWEEN ""examine"" AND    ""choose""",0
"SELECT * FROM replace WHERE subject IN  ( 'managed', 'past', 'name' )",0
"SELECT * FROM represent ORDER BY thirty ASC, they DESC",0
SELECT * FROM represent WHERE his BETWEEN '1996-07-01' AND '1996-07-31',0
SELECT * FROM represent WHERE exactly NOT LIKE 'toy%',0
SELECT * FROM right FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM grow,0
"SELECT * FROM right WHERE meant BETWEEN ""cotton"" AND    ""sort""",0
"SELECT * FROM right WHERE upward IN  ( 'music', 'city', 'jet' )",0
SELECT * FROM right WHERE industrial NOT LIKE 'fifth%',0
SELECT * FROM satellites FETCH FIRST 3 ROWS ONLY,0
SELECT * FROM satellites ORDER BY concerned,0
SELECT * FROM satellites WHERE studied = 'but'  OR syllable = 'film',0
SELECT * FROM satellites WHERE comfortable NOT LIKE '[tone]%',0
SELECT * FROM satisfied WHERE figure BETWEEN '1996-07-01' AND '1996-07-31',0
SELECT * FROM scientific,0
SELECT * FROM scientific WHERE acres BETWEEN fireplace09/01/1996escape AND something15/31/1996stems,0
SELECT * FROM scientific WHERE stage LIKE '%happy%',0
SELECT * FROM scientific WHERE year NOT BETWEEN 'where' AND 'yard',0
SELECT * FROM scientist WHERE old NOT LIKE 'form%',0
SELECT * FROM select  WHERE to = current,0
SELECT * FROM selection WHERE type BETWEEN '1996-07-01' AND '1996-07-31',0
SELECT * FROM situation WHERE additional = 'eye'  OR slope = 'horn',0
SELECT * FROM so WHERE    NOT nose = 'exercise',0
SELECT * FROM something ORDER BY earth,0
"SELECT * FROM something ORDER BY weak ASC, sugar DESC",0
SELECT * FROM something WHERE stock = 'let'  AND  ( take = 'hearing' OR engine = 'ants' ),0
SELECT * FROM something WHERE scared = 'whispered' LIMIT 3,0
SELECT * FROM something WHERE characteristic BETWEEN '1996-07-01' AND '1996-07-31',0
SELECT * FROM something WHERE    NOT parallel = 'deer',0
SELECT * FROM somewhere FETCH FIRST 50 PERCENT ROWS ONLY,0
SELECT * FROM somewhere 3,0
SELECT * FROM somewhere 3 SELECT * FROM damage,0
"SELECT * FROM somewhere WHERE joy IN  ( 'bank', 'neighborhood', 'circle' )",0
SELECT * FROM statement WHERE bell  BETWEEN 10 AND 20,0
SELECT * FROM statement WHERE worker  BETWEEN 10 AND 20,0
"SELECT * FROM structure ORDER BY elephant, able",0
"SELECT * FROM structure ORDER BY sand, each",0
SELECT * FROM structure WHERE brought BETWEEN '1996-07-01' AND '1996-07-31',0
SELECT * FROM substance FETCH FIRST 50 PERCENT ROWS ONLY,0
SELECT * FROM successful FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM capital,0
SELECT * FROM sum WHERE say = 'courage' FETCH FIRST 3 ROWS ONLY,0
SELECT * FROM sum WHERE cage = 'particular'  OR lot = 'each',0
SELECT * FROM sum  WHERE lose = problem,0
SELECT * FROM sum WHERE crack NOT BETWEEN 'pond' AND 'mountain',0
SELECT * FROM sum WHERE    NOT especially = 'opportunity',0
SELECT * FROM Suppliers;,0
SELECT * FROM surrounded FETCH FIRST 3 ROWS ONLY,0
SELECT * FROM surrounded FETCH FIRST 50 PERCENT ROWS ONLY,0
SELECT * FROM surrounded ORDER BY ear,0
SELECT * FROM surrounded WHERE send = 'brush' FETCH FIRST 3 ROWS ONLY,0
SELECT * FROM table FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM east,0
SELECT * FROM table WHERE knife BETWEEN speech09/01/1996party AND eager15/31/1996cow,0
"SELECT * FROM table WHERE obtain IN  ( 'became', 'vowel', 'completely' )",0
"SELECT * FROM table1 WHERE condition ; INSERT INTO table2  (  column1 , column2 , column3 , ... )",0
SELECT * FROM table_name ;,0
SELECT * FROM telephone,0
"SELECT * FROM telephone ORDER BY funny, sent",0
SELECT * FROM television FETCH FIRST 50 PERCENT ROWS ONLY,0
SELECT * FROM television FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM from,0
SELECT * FROM television WHERE yesterday NOT LIKE 'other%',0
SELECT * FROM temperature WHERE including = 'adventure'  OR be = 'gradually',0
SELECT * FROM themselves 3 SELECT * FROM card,0
SELECT * FROM themselves WHERE NOT nervous = 'start'  AND NOT cow = 'captured',0
SELECT * FROM then WHERE fell = 'eat',0
SELECT * FROM then WHERE NOT gravity = 'between'  AND NOT another = 'pack',0
SELECT * FROM throughout WHERE history = 'seems' FETCH FIRST 3 ROWS ONLY,0
SELECT * FROM to FETCH FIRST 50 PERCENT ROWS ONLY,0
SELECT * FROM to WHERE pot = 'worker' FETCH FIRST 3 ROWS ONLY,0
SELECT * FROM to WHERE dull BETWEEN '1996-07-01' AND '1996-07-31',0
SELECT * FROM to WHERE rise IN  ( SELECT difficulty FROM willing ),0
SELECT * FROM transportation WHERE raise = 'unusual' LIMIT 3,0
"SELECT * FROM transportation WHERE failed IN  ( 'fish', 'record', 'happy' )",0
SELECT * FROM underline FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM pain,0
SELECT * FROM underline 3,0
SELECT * FROM underline WHERE creature = 'opposite'  OR gone = 'get',0
SELECT * FROM understanding FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM during,0
SELECT * FROM understanding WHERE contain = 'shine' FETCH FIRST 3 ROWS ONLY,0
SELECT * FROM understanding WHERE Price NOT BETWEEN 10 AND 20,0
SELECT * FROM understanding  WHERE no NOT LIKE '[captain]%',0
"SELECT * FROM union WHERE either BETWEEN ""information"" AND    ""pine""",0
SELECT * FROM union WHERE wonderful NOT LIKE 'horse%',0
SELECT * FROM up WHERE influence = 'another',0
SELECT * FROM upper WHERE mainly BETWEEN 'these' AND 'clay',0
SELECT * FROM upper WHERE seat LIKE '%ice%',0
SELECT * FROM upper WHERE strip NOT LIKE 'steady%',0
SELECT * FROM us 3,0
SELECT * FROM us WHERE history = 'his'  OR enough = 'indeed',0
SELECT * FROM us WHERE zoo BETWEEN '1996-07-01' AND '1996-07-31',0
"SELECT * FROM us WHERE rather IN  ( 'basic', 'similar', 'certainly' )",0
SELECT * FROM vegetable WHERE purpose = 'canal'  OR last = 'paint',0
SELECT * FROM vegetable WHERE by = 'wonderful' LIMIT 3,0
SELECT * FROM we FETCH FIRST 3 ROWS ONLY,0
SELECT * FROM when WHERE Price NOT BETWEEN 10 AND 20,0
SELECT * FROM where WHERE add NOT LIKE 'engine%',0
SELECT * FROM wonderful WHERE warn = 'health' LIMIT 3,0
"SELECT * FROM wonderful WHERE silly NOT IN  ( 'cry', 'character', 'rich' )",0
SELECT * FROM wp_favethemes_currency_converter,0
SELECT * FROM wp_houzez_crm_viewed_listings WHERE listing_id  =  27990 AND user_id  =  0,0
SELECT * FROM wp_houzez_crm_viewed_listings WHERE listing_id  =  181 AND user_id  =  0,0
SELECT * FROM wp_houzez_fields_builder order by id ASC,0
SELECT * FROM wp_posts LEFT JOIN wp_postmeta ON  (  wp_posts.ID  =  wp_postmeta.post_id  )  WHERE  ( post_type  =  'page' AND post_status  =  'publish' )  AND wp_postmeta.meta_key  =  '_wp_page_template' AND wp_postmeta.meta_value  =  'template/template-thankyou.php' ORDER BY wp_posts.post_title ASC,0
SELECT * FROM wp_posts LEFT JOIN wp_postmeta ON  (  wp_posts.ID  =  wp_postmeta.post_id  )  WHERE  ( post_type  =  'page' AND post_status  =  'publish' )  AND wp_postmeta.meta_key  =  '_wp_page_template' AND wp_postmeta.meta_value  =  'template/reset_password.php' ORDER BY wp_posts.post_title ASC,0
SELECT * FROM wp_posts LEFT JOIN wp_postmeta ON  (  wp_posts.ID  =  wp_postmeta.post_id  )  WHERE  ( post_type  =  'page' AND post_status  =  'publish' )  AND wp_postmeta.meta_key  =  '_wp_page_template' AND wp_postmeta.meta_value  =  'template/template-compare.php' ORDER BY wp_posts.post_title ASC,0
"SELECT * FROM wp_posts WHERE  ( post_type  =  'page' AND post_status  =  'publish' )  AND post_parent  =  27990 ORDER BY wp_posts.post_title ASC LIMIT 0,1",0
"SELECT * FROM wp_posts WHERE  ( post_type  =  'page' AND post_status  =  'publish' )  AND post_parent  =  181 ORDER BY wp_posts.post_title ASC LIMIT 0,1",0
SELECT * FROM wp_posts WHERE  ( post_type  =  'page' AND post_status  =  'publish' )  ORDER BY wp_posts.post_title ASC,0
SELECT * FROM wp_posts WHERE ID  =  367848 LIMIT 1,0
SELECT * FROM wp_posts WHERE ID  =  292420 LIMIT 1,0
SELECT * FROM wp_posts WHERE ID  =  239189 LIMIT 1,0
