ruleset_id,root_id,structure_cell_id,module_id,y_level,semantic_family,ruleset_family,difficulty_tier,cell_recipe,skeleton_reference,required_tokens,forbidden_tokens,slot_schema_id,slot_schema_json,positive_template,negative_template,expected_boolean_type,expected_context,generation_quota,min_unique_quota,parent_required,renderer_only,active_for_training,notes,schema_version,candidate_generation_status
RS_Y1_R002_C01,PG_BOOL_R002,PG_BOOL_R002_C01,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,easy,base_predicate,INT <> INT,<|<>|>,SELECT|UNION|INSERT|UPDATE|DELETE|DROP|ALTER|CREATE|COPY|;|--|/*|pg_sleep,SLOT_Y1_R002_C01,"{""boolean_return_expected"": true, ""contract_depth"": ""structured_v5_1"", ""family"": ""comparison_numeric"", ""forbidden_tokens"": [""SELECT"", ""UNION"", ""INSERT"", ""UPDATE"", ""DELETE"", ""DROP"", ""ALTER"", ""CREATE"", ""COPY"", "";"", ""--"", ""/*"", ""pg_sleep""], ""module_id"": ""Y1_basic_boolean"", ""notes"": ""Coverage/reward contract; runtime validity still requires PostgreSQL probe."", ""required_tokens"": [""<"", ""<>"", "">""], ""root_id"": ""PG_BOOL_R002"", ""ruleset_id"": ""RS_Y1_R002_C01"", ""skeleton_reference"": ""INT <> INT"", ""slot_schema_id"": ""SLOT_Y1_R002_C01"", ""slots"": [{""max"": 150, ""max_digits"": 3, ""min"": 0, ""name"": ""bounded_integer_literal_1"", ""type"": ""bounded_integer_literal""}, {""max"": 150, ""max_digits"": 3, ""min"": 0, ""name"": ""bounded_integer_literal_2"", ""type"": ""bounded_integer_literal""}, {""allowed_values"": [""="", ""<>"", "">"", "">="", ""<"", ""<=""], ""name"": ""operator_contract"", ""type"": ""operator_set""}], ""structure_cell_id"": ""PG_BOOL_R002_C01""}",((INT <> INT) OR TRUE),((INT <> INT) AND FALSE),True,predicate_only,6,5,False,False,True,Derived from V4.1 structure cell; runtime validation not run in this artifact.,v5.1_coverage_fixed,bootstrap_from_v4_1_not_model_generated
RS_Y1_R002_C02,PG_BOOL_R002,PG_BOOL_R002_C02,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,easy,parenthesized_predicate,(INT <> INT),<|<>|>,SELECT|UNION|INSERT|UPDATE|DELETE|DROP|ALTER|CREATE|COPY|;|--|/*|pg_sleep,SLOT_Y1_R002_C02,"{""boolean_return_expected"": true, ""contract_depth"": ""structured_v5_1"", ""family"": ""comparison_numeric"", ""forbidden_tokens"": [""SELECT"", ""UNION"", ""INSERT"", ""UPDATE"", ""DELETE"", ""DROP"", ""ALTER"", ""CREATE"", ""COPY"", "";"", ""--"", ""/*"", ""pg_sleep""], ""module_id"": ""Y1_basic_boolean"", ""notes"": ""Coverage/reward contract; runtime validity still requires PostgreSQL probe."", ""required_tokens"": [""<"", ""<>"", "">""], ""root_id"": ""PG_BOOL_R002"", ""ruleset_id"": ""RS_Y1_R002_C02"", ""skeleton_reference"": ""(INT <> INT)"", ""slot_schema_id"": ""SLOT_Y1_R002_C02"", ""slots"": [{""max"": 150, ""max_digits"": 3, ""min"": 0, ""name"": ""bounded_integer_literal_1"", ""type"": ""bounded_integer_literal""}, {""max"": 150, ""max_digits"": 3, ""min"": 0, ""name"": ""bounded_integer_literal_2"", ""type"": ""bounded_integer_literal""}, {""allowed_values"": [""="", ""<>"", "">"", "">="", ""<"", ""<=""], ""name"": ""operator_contract"", ""type"": ""operator_set""}], ""structure_cell_id"": ""PG_BOOL_R002_C02""}",(((INT <> INT)) OR TRUE),(((INT <> INT)) AND FALSE),True,predicate_only,6,5,False,False,True,Derived from V4.1 structure cell; runtime validation not run in this artifact.,v5.1_coverage_fixed,bootstrap_from_v4_1_not_model_generated
RS_Y1_R002_C03,PG_BOOL_R002,PG_BOOL_R002_C03,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,easy,negated_inverse_predicate,NOT (INT <> INT),<|<>|>|NOT,SELECT|UNION|INSERT|UPDATE|DELETE|DROP|ALTER|CREATE|COPY|;|--|/*|pg_sleep,SLOT_Y1_R002_C03,"{""boolean_return_expected"": true, ""contract_depth"": ""structured_v5_1"", ""family"": ""comparison_numeric"", ""forbidden_tokens"": [""SELECT"", ""UNION"", ""INSERT"", ""UPDATE"", ""DELETE"", ""DROP"", ""ALTER"", ""CREATE"", ""COPY"", "";"", ""--"", ""/*"", ""pg_sleep""], ""module_id"": ""Y1_basic_boolean"", ""notes"": ""Coverage/reward contract; runtime validity still requires PostgreSQL probe."", ""required_tokens"": [""<"", ""<>"", "">"", ""NOT""], ""root_id"": ""PG_BOOL_R002"", ""ruleset_id"": ""RS_Y1_R002_C03"", ""skeleton_reference"": ""NOT (INT <> INT)"", ""slot_schema_id"": ""SLOT_Y1_R002_C03"", ""slots"": [{""max"": 150, ""max_digits"": 3, ""min"": 0, ""name"": ""bounded_integer_literal_1"", ""type"": ""bounded_integer_literal""}, {""max"": 150, ""max_digits"": 3, ""min"": 0, ""name"": ""bounded_integer_literal_2"", ""type"": ""bounded_integer_literal""}, {""allowed_values"": [""="", ""<>"", "">"", "">="", ""<"", ""<=""], ""name"": ""operator_contract"", ""type"": ""operator_set""}], ""structure_cell_id"": ""PG_BOOL_R002_C03""}",((NOT (INT <> INT)) OR TRUE),((NOT (INT <> INT)) AND FALSE),True,predicate_only,6,5,False,False,True,Derived from V4.1 structure cell; runtime validation not run in this artifact.,v5.1_coverage_fixed,bootstrap_from_v4_1_not_model_generated
RS_Y1_R002_C04,PG_BOOL_R002,PG_BOOL_R002_C04,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,easy,is_true_wrapper,(INT <> INT) IS TRUE,<|<>|>|IS|TRUE,SELECT|UNION|INSERT|UPDATE|DELETE|DROP|ALTER|CREATE|COPY|;|--|/*|pg_sleep,SLOT_Y1_R002_C04,"{""boolean_return_expected"": true, ""contract_depth"": ""structured_v5_1"", ""family"": ""comparison_numeric"", ""forbidden_tokens"": [""SELECT"", ""UNION"", ""INSERT"", ""UPDATE"", ""DELETE"", ""DROP"", ""ALTER"", ""CREATE"", ""COPY"", "";"", ""--"", ""/*"", ""pg_sleep""], ""module_id"": ""Y1_basic_boolean"", ""notes"": ""Coverage/reward contract; runtime validity still requires PostgreSQL probe."", ""required_tokens"": [""<"", ""<>"", "">"", ""IS"", ""TRUE""], ""root_id"": ""PG_BOOL_R002"", ""ruleset_id"": ""RS_Y1_R002_C04"", ""skeleton_reference"": ""(INT <> INT) IS TRUE"", ""slot_schema_id"": ""SLOT_Y1_R002_C04"", ""slots"": [{""max"": 150, ""max_digits"": 3, ""min"": 0, ""name"": ""bounded_integer_literal_1"", ""type"": ""bounded_integer_literal""}, {""max"": 150, ""max_digits"": 3, ""min"": 0, ""name"": ""bounded_integer_literal_2"", ""type"": ""bounded_integer_literal""}, {""allowed_values"": [""="", ""<>"", "">"", "">="", ""<"", ""<=""], ""name"": ""operator_contract"", ""type"": ""operator_set""}], ""structure_cell_id"": ""PG_BOOL_R002_C04""}",(((INT <> INT) IS TRUE) OR TRUE),(((INT <> INT) IS TRUE) AND FALSE),True,predicate_only,6,5,False,False,True,Derived from V4.1 structure cell; runtime validation not run in this artifact.,v5.1_coverage_fixed,bootstrap_from_v4_1_not_model_generated
RS_Y1_R002_C05,PG_BOOL_R002,PG_BOOL_R002_C05,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,easy,is_not_false_wrapper,(INT <> INT) IS NOT FALSE,<|<>|>|FALSE|IS|NOT,SELECT|UNION|INSERT|UPDATE|DELETE|DROP|ALTER|CREATE|COPY|;|--|/*|pg_sleep,SLOT_Y1_R002_C05,"{""boolean_return_expected"": true, ""contract_depth"": ""structured_v5_1"", ""family"": ""comparison_numeric"", ""forbidden_tokens"": [""SELECT"", ""UNION"", ""INSERT"", ""UPDATE"", ""DELETE"", ""DROP"", ""ALTER"", ""CREATE"", ""COPY"", "";"", ""--"", ""/*"", ""pg_sleep""], ""module_id"": ""Y1_basic_boolean"", ""notes"": ""Coverage/reward contract; runtime validity still requires PostgreSQL probe."", ""required_tokens"": [""<"", ""<>"", "">"", ""FALSE"", ""IS"", ""NOT""], ""root_id"": ""PG_BOOL_R002"", ""ruleset_id"": ""RS_Y1_R002_C05"", ""skeleton_reference"": ""(INT <> INT) IS NOT FALSE"", ""slot_schema_id"": ""SLOT_Y1_R002_C05"", ""slots"": [{""max"": 150, ""max_digits"": 3, ""min"": 0, ""name"": ""bounded_integer_literal_1"", ""type"": ""bounded_integer_literal""}, {""max"": 150, ""max_digits"": 3, ""min"": 0, ""name"": ""bounded_integer_literal_2"", ""type"": ""bounded_integer_literal""}, {""allowed_values"": [""="", ""<>"", "">"", "">="", ""<"", ""<=""], ""name"": ""operator_contract"", ""type"": ""operator_set""}], ""structure_cell_id"": ""PG_BOOL_R002_C05""}",(((INT <> INT) IS NOT FALSE) OR TRUE),(((INT <> INT) IS NOT FALSE) AND FALSE),True,predicate_only,6,5,False,False,True,Derived from V4.1 structure cell; runtime validation not run in this artifact.,v5.1_coverage_fixed,bootstrap_from_v4_1_not_model_generated
RS_Y1_R002_C06,PG_BOOL_R002,PG_BOOL_R002_C06,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,easy,case_boolean_wrapper,CASE WHEN (INT <> INT) THEN TRUE ELSE FALSE END,<|<>|>|CASE|ELSE|END|FALSE|THEN|TRUE|WHEN,SELECT|UNION|INSERT|UPDATE|DELETE|DROP|ALTER|CREATE|COPY|;|--|/*|pg_sleep,SLOT_Y1_R002_C06,"{""boolean_return_expected"": true, ""contract_depth"": ""structured_v5_1"", ""family"": ""comparison_numeric"", ""forbidden_tokens"": [""SELECT"", ""UNION"", ""INSERT"", ""UPDATE"", ""DELETE"", ""DROP"", ""ALTER"", ""CREATE"", ""COPY"", "";"", ""--"", ""/*"", ""pg_sleep""], ""module_id"": ""Y1_basic_boolean"", ""notes"": ""Coverage/reward contract; runtime validity still requires PostgreSQL probe."", ""required_tokens"": [""<"", ""<>"", "">"", ""CASE"", ""ELSE"", ""END"", ""FALSE"", ""THEN"", ""TRUE"", ""WHEN""], ""root_id"": ""PG_BOOL_R002"", ""ruleset_id"": ""RS_Y1_R002_C06"", ""skeleton_reference"": ""CASE WHEN (INT <> INT) THEN TRUE ELSE FALSE END"", ""slot_schema_id"": ""SLOT_Y1_R002_C06"", ""slots"": [{""max"": 150, ""max_digits"": 3, ""min"": 0, ""name"": ""bounded_integer_literal_1"", ""type"": ""bounded_integer_literal""}, {""max"": 150, ""max_digits"": 3, ""min"": 0, ""name"": ""bounded_integer_literal_2"", ""type"": ""bounded_integer_literal""}, {""allowed_values"": [""="", ""<>"", "">"", "">="", ""<"", ""<=""], ""name"": ""operator_contract"", ""type"": ""operator_set""}], ""structure_cell_id"": ""PG_BOOL_R002_C06""}",((CASE WHEN (INT <> INT) THEN TRUE ELSE FALSE END) OR TRUE),((CASE WHEN (INT <> INT) THEN TRUE ELSE FALSE END) AND FALSE),True,predicate_only,6,5,False,False,True,Derived from V4.1 structure cell; runtime validation not run in this artifact.,v5.1_coverage_fixed,bootstrap_from_v4_1_not_model_generated
RS_Y1_R002_C07,PG_BOOL_R002,PG_BOOL_R002_C07,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,easy,and_true_guard,(INT <> INT) AND (INT = INT),<|<>|=|>|AND,SELECT|UNION|INSERT|UPDATE|DELETE|DROP|ALTER|CREATE|COPY|;|--|/*|pg_sleep,SLOT_Y1_R002_C07,"{""boolean_return_expected"": true, ""contract_depth"": ""structured_v5_1"", ""family"": ""comparison_numeric"", ""forbidden_tokens"": [""SELECT"", ""UNION"", ""INSERT"", ""UPDATE"", ""DELETE"", ""DROP"", ""ALTER"", ""CREATE"", ""COPY"", "";"", ""--"", ""/*"", ""pg_sleep""], ""module_id"": ""Y1_basic_boolean"", ""notes"": ""Coverage/reward contract; runtime validity still requires PostgreSQL probe."", ""required_tokens"": [""<"", ""<>"", ""="", "">"", ""AND""], ""root_id"": ""PG_BOOL_R002"", ""ruleset_id"": ""RS_Y1_R002_C07"", ""skeleton_reference"": ""(INT <> INT) AND (INT = INT)"", ""slot_schema_id"": ""SLOT_Y1_R002_C07"", ""slots"": [{""max"": 150, ""max_digits"": 3, ""min"": 0, ""name"": ""bounded_integer_literal_1"", ""type"": ""bounded_integer_literal""}, {""max"": 150, ""max_digits"": 3, ""min"": 0, ""name"": ""bounded_integer_literal_2"", ""type"": ""bounded_integer_literal""}, {""max"": 150, ""max_digits"": 3, ""min"": 0, ""name"": ""bounded_integer_literal_3"", ""type"": ""bounded_integer_literal""}, {""max"": 150, ""max_digits"": 3, ""min"": 0, ""name"": ""bounded_integer_literal_4"", ""type"": ""bounded_integer_literal""}, {""allowed_values"": [""="", ""<>"", "">"", "">="", ""<"", ""<=""], ""name"": ""operator_contract"", ""type"": ""operator_set""}], ""structure_cell_id"": ""PG_BOOL_R002_C07""}",(((INT <> INT) AND (INT = INT)) OR TRUE),(((INT <> INT) AND (INT = INT)) AND FALSE),True,predicate_only,6,5,False,False,True,Derived from V4.1 structure cell; runtime validation not run in this artifact.,v5.1_coverage_fixed,bootstrap_from_v4_1_not_model_generated
RS_Y1_R002_C08,PG_BOOL_R002,PG_BOOL_R002_C08,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,easy,or_false_guard,(INT <> INT) OR (INT <> INT),<|<>|>|OR,SELECT|UNION|INSERT|UPDATE|DELETE|DROP|ALTER|CREATE|COPY|;|--|/*|pg_sleep,SLOT_Y1_R002_C08,"{""boolean_return_expected"": true, ""contract_depth"": ""structured_v5_1"", ""family"": ""comparison_numeric"", ""forbidden_tokens"": [""SELECT"", ""UNION"", ""INSERT"", ""UPDATE"", ""DELETE"", ""DROP"", ""ALTER"", ""CREATE"", ""COPY"", "";"", ""--"", ""/*"", ""pg_sleep""], ""module_id"": ""Y1_basic_boolean"", ""notes"": ""Coverage/reward contract; runtime validity still requires PostgreSQL probe."", ""required_tokens"": [""<"", ""<>"", "">"", ""OR""], ""root_id"": ""PG_BOOL_R002"", ""ruleset_id"": ""RS_Y1_R002_C08"", ""skeleton_reference"": ""(INT <> INT) OR (INT <> INT)"", ""slot_schema_id"": ""SLOT_Y1_R002_C08"", ""slots"": [{""max"": 150, ""max_digits"": 3, ""min"": 0, ""name"": ""bounded_integer_literal_1"", ""type"": ""bounded_integer_literal""}, {""max"": 150, ""max_digits"": 3, ""min"": 0, ""name"": ""bounded_integer_literal_2"", ""type"": ""bounded_integer_literal""}, {""max"": 150, ""max_digits"": 3, ""min"": 0, ""name"": ""bounded_integer_literal_3"", ""type"": ""bounded_integer_literal""}, {""max"": 150, ""max_digits"": 3, ""min"": 0, ""name"": ""bounded_integer_literal_4"", ""type"": ""bounded_integer_literal""}, {""allowed_values"": [""="", ""<>"", "">"", "">="", ""<"", ""<=""], ""name"": ""operator_contract"", ""type"": ""operator_set""}], ""structure_cell_id"": ""PG_BOOL_R002_C08""}",(((INT <> INT) OR (INT <> INT)) OR TRUE),(((INT <> INT) OR (INT <> INT)) AND FALSE),True,predicate_only,6,5,False,False,True,Derived from V4.1 structure cell; runtime validation not run in this artifact.,v5.1_coverage_fixed,bootstrap_from_v4_1_not_model_generated
RS_Y1_R002_C09,PG_BOOL_R002,PG_BOOL_R002_C09,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,easy,equals_true_wrapper,((INT <> INT) = TRUE),<|<>|=|>|TRUE,SELECT|UNION|INSERT|UPDATE|DELETE|DROP|ALTER|CREATE|COPY|;|--|/*|pg_sleep,SLOT_Y1_R002_C09,"{""boolean_return_expected"": true, ""contract_depth"": ""structured_v5_1"", ""family"": ""comparison_numeric"", ""forbidden_tokens"": [""SELECT"", ""UNION"", ""INSERT"", ""UPDATE"", ""DELETE"", ""DROP"", ""ALTER"", ""CREATE"", ""COPY"", "";"", ""--"", ""/*"", ""pg_sleep""], ""module_id"": ""Y1_basic_boolean"", ""notes"": ""Coverage/reward contract; runtime validity still requires PostgreSQL probe."", ""required_tokens"": [""<"", ""<>"", ""="", "">"", ""TRUE""], ""root_id"": ""PG_BOOL_R002"", ""ruleset_id"": ""RS_Y1_R002_C09"", ""skeleton_reference"": ""((INT <> INT) = TRUE)"", ""slot_schema_id"": ""SLOT_Y1_R002_C09"", ""slots"": [{""max"": 150, ""max_digits"": 3, ""min"": 0, ""name"": ""bounded_integer_literal_1"", ""type"": ""bounded_integer_literal""}, {""max"": 150, ""max_digits"": 3, ""min"": 0, ""name"": ""bounded_integer_literal_2"", ""type"": ""bounded_integer_literal""}, {""allowed_values"": [""="", ""<>"", "">"", "">="", ""<"", ""<=""], ""name"": ""operator_contract"", ""type"": ""operator_set""}], ""structure_cell_id"": ""PG_BOOL_R002_C09""}",((((INT <> INT) = TRUE)) OR TRUE),((((INT <> INT) = TRUE)) AND FALSE),True,predicate_only,6,5,False,False,True,Derived from V4.1 structure cell; runtime validation not run in this artifact.,v5.1_coverage_fixed,bootstrap_from_v4_1_not_model_generated
RS_Y1_R002_C10,PG_BOOL_R002,PG_BOOL_R002_C10,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,easy,coalesce_false_wrapper,"COALESCE((INT <> INT), FALSE)",<|<>|>|COALESCE|FALSE,SELECT|UNION|INSERT|UPDATE|DELETE|DROP|ALTER|CREATE|COPY|;|--|/*|pg_sleep,SLOT_Y1_R002_C10,"{""boolean_return_expected"": true, ""contract_depth"": ""structured_v5_1"", ""family"": ""comparison_numeric"", ""forbidden_tokens"": [""SELECT"", ""UNION"", ""INSERT"", ""UPDATE"", ""DELETE"", ""DROP"", ""ALTER"", ""CREATE"", ""COPY"", "";"", ""--"", ""/*"", ""pg_sleep""], ""module_id"": ""Y1_basic_boolean"", ""notes"": ""Coverage/reward contract; runtime validity still requires PostgreSQL probe."", ""required_tokens"": [""<"", ""<>"", "">"", ""COALESCE"", ""FALSE""], ""root_id"": ""PG_BOOL_R002"", ""ruleset_id"": ""RS_Y1_R002_C10"", ""skeleton_reference"": ""COALESCE((INT <> INT), FALSE)"", ""slot_schema_id"": ""SLOT_Y1_R002_C10"", ""slots"": [{""max"": 150, ""max_digits"": 3, ""min"": 0, ""name"": ""bounded_integer_literal_1"", ""type"": ""bounded_integer_literal""}, {""max"": 150, ""max_digits"": 3, ""min"": 0, ""name"": ""bounded_integer_literal_2"", ""type"": ""bounded_integer_literal""}, {""allowed_values"": [""="", ""<>"", "">"", "">="", ""<"", ""<=""], ""name"": ""operator_contract"", ""type"": ""operator_set""}], ""structure_cell_id"": ""PG_BOOL_R002_C10""}","((COALESCE((INT <> INT), FALSE)) OR TRUE)","((COALESCE((INT <> INT), FALSE)) AND FALSE)",True,predicate_only,6,5,False,False,True,Derived from V4.1 structure cell; runtime validation not run in this artifact.,v5.1_coverage_fixed,bootstrap_from_v4_1_not_model_generated
RS_Y1_R003_C01,PG_BOOL_R003,PG_BOOL_R003_C01,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,easy,base_predicate,INT > INT,>,SELECT|UNION|INSERT|UPDATE|DELETE|DROP|ALTER|CREATE|COPY|;|--|/*|pg_sleep,SLOT_Y1_R003_C01,"{""boolean_return_expected"": true, ""contract_depth"": ""structured_v5_1"", ""family"": ""comparison_numeric"", ""forbidden_tokens"": [""SELECT"", ""UNION"", ""INSERT"", ""UPDATE"", ""DELETE"", ""DROP"", ""ALTER"", ""CREATE"", ""COPY"", "";"", ""--"", ""/*"", ""pg_sleep""], ""module_id"": ""Y1_basic_boolean"", ""notes"": ""Coverage/reward contract; runtime validity still requires PostgreSQL probe."", ""required_tokens"": ["">""], ""root_id"": ""PG_BOOL_R003"", ""ruleset_id"": ""RS_Y1_R003_C01"", ""skeleton_reference"": ""INT > INT"", ""slot_schema_id"": ""SLOT_Y1_R003_C01"", ""slots"": [{""max"": 150, ""max_digits"": 3, ""min"": 0, ""name"": ""bounded_integer_literal_1"", ""type"": ""bounded_integer_literal""}, {""max"": 150, ""max_digits"": 3, ""min"": 0, ""name"": ""bounded_integer_literal_2"", ""type"": ""bounded_integer_literal""}, {""allowed_values"": [""="", ""<>"", "">"", "">="", ""<"", ""<=""], ""name"": ""operator_contract"", ""type"": ""operator_set""}], ""structure_cell_id"": ""PG_BOOL_R003_C01""}",((INT > INT) OR TRUE),((INT > INT) AND FALSE),True,predicate_only,6,5,False,False,True,Derived from V4.1 structure cell; runtime validation not run in this artifact.,v5.1_coverage_fixed,bootstrap_from_v4_1_not_model_generated
RS_Y1_R003_C02,PG_BOOL_R003,PG_BOOL_R003_C02,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,easy,parenthesized_predicate,(INT > INT),>,SELECT|UNION|INSERT|UPDATE|DELETE|DROP|ALTER|CREATE|COPY|;|--|/*|pg_sleep,SLOT_Y1_R003_C02,"{""boolean_return_expected"": true, ""contract_depth"": ""structured_v5_1"", ""family"": ""comparison_numeric"", ""forbidden_tokens"": [""SELECT"", ""UNION"", ""INSERT"", ""UPDATE"", ""DELETE"", ""DROP"", ""ALTER"", ""CREATE"", ""COPY"", "";"", ""--"", ""/*"", ""pg_sleep""], ""module_id"": ""Y1_basic_boolean"", ""notes"": ""Coverage/reward contract; runtime validity still requires PostgreSQL probe."", ""required_tokens"": ["">""], ""root_id"": ""PG_BOOL_R003"", ""ruleset_id"": ""RS_Y1_R003_C02"", ""skeleton_reference"": ""(INT > INT)"", ""slot_schema_id"": ""SLOT_Y1_R003_C02"", ""slots"": [{""max"": 150, ""max_digits"": 3, ""min"": 0, ""name"": ""bounded_integer_literal_1"", ""type"": ""bounded_integer_literal""}, {""max"": 150, ""max_digits"": 3, ""min"": 0, ""name"": ""bounded_integer_literal_2"", ""type"": ""bounded_integer_literal""}, {""allowed_values"": [""="", ""<>"", "">"", "">="", ""<"", ""<=""], ""name"": ""operator_contract"", ""type"": ""operator_set""}], ""structure_cell_id"": ""PG_BOOL_R003_C02""}",(((INT > INT)) OR TRUE),(((INT > INT)) AND FALSE),True,predicate_only,6,5,False,False,True,Derived from V4.1 structure cell; runtime validation not run in this artifact.,v5.1_coverage_fixed,bootstrap_from_v4_1_not_model_generated
RS_Y1_R003_C03,PG_BOOL_R003,PG_BOOL_R003_C03,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,easy,negated_inverse_predicate,NOT (INT > INT),>|NOT,SELECT|UNION|INSERT|UPDATE|DELETE|DROP|ALTER|CREATE|COPY|;|--|/*|pg_sleep,SLOT_Y1_R003_C03,"{""boolean_return_expected"": true, ""contract_depth"": ""structured_v5_1"", ""family"": ""comparison_numeric"", ""forbidden_tokens"": [""SELECT"", ""UNION"", ""INSERT"", ""UPDATE"", ""DELETE"", ""DROP"", ""ALTER"", ""CREATE"", ""COPY"", "";"", ""--"", ""/*"", ""pg_sleep""], ""module_id"": ""Y1_basic_boolean"", ""notes"": ""Coverage/reward contract; runtime validity still requires PostgreSQL probe."", ""required_tokens"": ["">"", ""NOT""], ""root_id"": ""PG_BOOL_R003"", ""ruleset_id"": ""RS_Y1_R003_C03"", ""skeleton_reference"": ""NOT (INT > INT)"", ""slot_schema_id"": ""SLOT_Y1_R003_C03"", ""slots"": [{""max"": 150, ""max_digits"": 3, ""min"": 0, ""name"": ""bounded_integer_literal_1"", ""type"": ""bounded_integer_literal""}, {""max"": 150, ""max_digits"": 3, ""min"": 0, ""name"": ""bounded_integer_literal_2"", ""type"": ""bounded_integer_literal""}, {""allowed_values"": [""="", ""<>"", "">"", "">="", ""<"", ""<=""], ""name"": ""operator_contract"", ""type"": ""operator_set""}], ""structure_cell_id"": ""PG_BOOL_R003_C03""}",((NOT (INT > INT)) OR TRUE),((NOT (INT > INT)) AND FALSE),True,predicate_only,6,5,False,False,True,Derived from V4.1 structure cell; runtime validation not run in this artifact.,v5.1_coverage_fixed,bootstrap_from_v4_1_not_model_generated
RS_Y1_R003_C04,PG_BOOL_R003,PG_BOOL_R003_C04,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,easy,is_true_wrapper,(INT > INT) IS TRUE,>|IS|TRUE,SELECT|UNION|INSERT|UPDATE|DELETE|DROP|ALTER|CREATE|COPY|;|--|/*|pg_sleep,SLOT_Y1_R003_C04,"{""boolean_return_expected"": true, ""contract_depth"": ""structured_v5_1"", ""family"": ""comparison_numeric"", ""forbidden_tokens"": [""SELECT"", ""UNION"", ""INSERT"", ""UPDATE"", ""DELETE"", ""DROP"", ""ALTER"", ""CREATE"", ""COPY"", "";"", ""--"", ""/*"", ""pg_sleep""], ""module_id"": ""Y1_basic_boolean"", ""notes"": ""Coverage/reward contract; runtime validity still requires PostgreSQL probe."", ""required_tokens"": ["">"", ""IS"", ""TRUE""], ""root_id"": ""PG_BOOL_R003"", ""ruleset_id"": ""RS_Y1_R003_C04"", ""skeleton_reference"": ""(INT > INT) IS TRUE"", ""slot_schema_id"": ""SLOT_Y1_R003_C04"", ""slots"": [{""max"": 150, ""max_digits"": 3, ""min"": 0, ""name"": ""bounded_integer_literal_1"", ""type"": ""bounded_integer_literal""}, {""max"": 150, ""max_digits"": 3, ""min"": 0, ""name"": ""bounded_integer_literal_2"", ""type"": ""bounded_integer_literal""}, {""allowed_values"": [""="", ""<>"", "">"", "">="", ""<"", ""<=""], ""name"": ""operator_contract"", ""type"": ""operator_set""}], ""structure_cell_id"": ""PG_BOOL_R003_C04""}",(((INT > INT) IS TRUE) OR TRUE),(((INT > INT) IS TRUE) AND FALSE),True,predicate_only,6,5,False,False,True,Derived from V4.1 structure cell; runtime validation not run in this artifact.,v5.1_coverage_fixed,bootstrap_from_v4_1_not_model_generated
RS_Y1_R003_C05,PG_BOOL_R003,PG_BOOL_R003_C05,Y1_basic_boolean,Y1,comparison_numeric,comparison_numeric,easy,is_not_false_wrapper,(INT > INT) IS NOT FALSE,>|FALSE|IS|NOT,SELECT|UNION|INSERT|UPDATE|DELETE|DROP|ALTER|CREATE|COPY|;|--|/*|pg_sleep,SLOT_Y1_R003_C05,"{""boolean_return_expected"": true, ""contract_depth"": ""structured_v5_1"", ""family"": ""comparison_numeric"", ""forbidden_tokens"": [""SELECT"", ""UNION"", ""INSERT"", ""UPDATE"", ""DELETE"", ""DROP"", ""ALTER"", ""CREATE"", ""COPY"", "";"", ""--"", ""/*"", ""pg_sleep""], ""module_id"": ""Y1_basic_boolean"", ""notes"": ""Coverage/reward contract; runtime validity still requires PostgreSQL probe."", ""required_tokens"": ["">"", ""FALSE"", ""IS"", ""NOT""], ""root_id"": ""PG_BOOL_R003"", ""ruleset_id"": ""RS_Y1_R003_C05"", ""skeleton_reference"": ""(INT > INT) IS NOT FALSE"", ""slot_schema_id"": ""SLOT_Y1_R003_C05"", ""slots"": [{""max"": 150, ""max_digits"": 3, ""min"": 0, ""name"": ""bounded_integer_literal_1"", ""type"": ""bounded_integer_literal""}, {""max"": 150, ""max_digits"": 3, ""min"": 0, ""name"": ""bounded_integer_literal_2"", ""type"": ""bounded_integer_literal""}, {""allowed_values"": [""="", ""<>"", "">"", "">="", ""<"", ""<=""], ""name"": ""operator_contract"", ""type"": ""operator_set""}], ""structure_cell_id"": ""PG_BOOL_R003_C05""}",(((INT > INT) IS NOT FALSE) OR TRUE),(((INT > INT) IS NOT FALSE) AND FALSE),True,predicate_only,6,5,False,False,True,Derived from V4.1 structure cell; runtime validation not run in this artifact.,v5.1_coverage_fixed,bootstrap_from_v4_1_not_model_generated
