structure_cell_id,root_id,y_level,semantic_family,cell_index,cell_recipe,expected_samples,required_tokens,skeleton_reference,structure_signature,cell_contract,module_id,module_short,ruleset_version
PG_BOOL_R044_C01,PG_BOOL_R044,Y4,string_function,1,base_predicate,6,=,"REPLACE(STR, STR, STR) = STR",d20577b60df19314c287de82,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R044_C02,PG_BOOL_R044,Y4,string_function,2,parenthesized_predicate,6,=,"(REPLACE(STR, STR, STR) = STR)",5e04b1e019752c2603c77f37,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R044_C03,PG_BOOL_R044,Y4,string_function,3,negated_inverse_predicate,6,=|NOT,"NOT (REPLACE(STR, STR, STR) = STR)",044ced16fa5f4622a711c0e0,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R044_C04,PG_BOOL_R044,Y4,string_function,4,is_true_wrapper,6,=|IS|TRUE,"(REPLACE(STR, STR, STR) = STR) IS TRUE",c56e81595986fdf7f538191d,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R044_C05,PG_BOOL_R044,Y4,string_function,5,is_not_false_wrapper,6,=|FALSE|IS|NOT,"(REPLACE(STR, STR, STR) = STR) IS NOT FALSE",8ae2c70e97ada9d11c34e410,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R044_C06,PG_BOOL_R044,Y4,string_function,6,case_boolean_wrapper,6,=|CASE|ELSE|END|FALSE|THEN|TRUE|WHEN,"CASE WHEN (REPLACE(STR, STR, STR) = STR) THEN TRUE ELSE FALSE END",a02a2d9516e212c53daba799,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R044_C07,PG_BOOL_R044,Y4,string_function,7,and_true_guard,6,=|AND,"(REPLACE(STR, STR, STR) = STR) AND (INT = INT)",668077487a4f838e2ef77050,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R044_C08,PG_BOOL_R044,Y4,string_function,8,or_false_guard,6,<|<>|=|>|OR,"(REPLACE(STR, STR, STR) = STR) OR (INT <> INT)",8fec38175f011bb3ea6bb55b,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R044_C09,PG_BOOL_R044,Y4,string_function,9,equals_true_wrapper,6,=|TRUE,"((REPLACE(STR, STR, STR) = STR) = TRUE)",cc7d2dac651c23b8f716dfea,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R044_C10,PG_BOOL_R044,Y4,string_function,10,coalesce_false_wrapper,6,=|COALESCE|FALSE,"COALESCE((REPLACE(STR, STR, STR) = STR), FALSE)",dbcba6b8d9f07a2999f385f8,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R045_C01,PG_BOOL_R045,Y4,string_function,1,base_predicate,6,=,"LEFT(STR, INT) = STR",4d88c583c4cf96d3045d0f96,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R045_C02,PG_BOOL_R045,Y4,string_function,2,parenthesized_predicate,6,=,"(LEFT(STR, INT) = STR)",631ab68867c39e2976bf656d,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R045_C03,PG_BOOL_R045,Y4,string_function,3,negated_inverse_predicate,6,=|NOT,"NOT (LEFT(STR, INT) = STR)",f141cb65fc8d6c1f98122457,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R045_C04,PG_BOOL_R045,Y4,string_function,4,is_true_wrapper,6,=|IS|TRUE,"(LEFT(STR, INT) = STR) IS TRUE",3a6cc17f6c0ebd92f8e54996,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R045_C05,PG_BOOL_R045,Y4,string_function,5,is_not_false_wrapper,6,=|FALSE|IS|NOT,"(LEFT(STR, INT) = STR) IS NOT FALSE",3f6696f46d36c52e1fca325a,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R045_C06,PG_BOOL_R045,Y4,string_function,6,case_boolean_wrapper,6,=|CASE|ELSE|END|FALSE|THEN|TRUE|WHEN,"CASE WHEN (LEFT(STR, INT) = STR) THEN TRUE ELSE FALSE END",740d0ef543e13a5929d977a9,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R045_C07,PG_BOOL_R045,Y4,string_function,7,and_true_guard,6,=|AND,"(LEFT(STR, INT) = STR) AND (INT = INT)",86366c3506f0987af1bfc292,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R045_C08,PG_BOOL_R045,Y4,string_function,8,or_false_guard,6,<|<>|=|>|OR,"(LEFT(STR, INT) = STR) OR (INT <> INT)",29095dab20b25a0bc6161e98,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R045_C09,PG_BOOL_R045,Y4,string_function,9,equals_true_wrapper,6,=|TRUE,"((LEFT(STR, INT) = STR) = TRUE)",f1230f0efee389462b228439,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R045_C10,PG_BOOL_R045,Y4,string_function,10,coalesce_false_wrapper,6,=|COALESCE|FALSE,"COALESCE((LEFT(STR, INT) = STR), FALSE)",aed63c3534fcec217d6f1b55,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R046_C01,PG_BOOL_R046,Y4,arithmetic_expression,1,base_predicate,6,=,(INT + INT) = INT,2846938c534cdb69d59991ab,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R046_C02,PG_BOOL_R046,Y4,arithmetic_expression,2,parenthesized_predicate,6,=,((INT + INT) = INT),fdd46d7daaa3a061e1082224,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R046_C03,PG_BOOL_R046,Y4,arithmetic_expression,3,negated_inverse_predicate,6,=|NOT,NOT ((INT + INT) = INT),58c79fe268ed31d80f2f4a2b,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R046_C04,PG_BOOL_R046,Y4,arithmetic_expression,4,is_true_wrapper,6,=|IS|TRUE,((INT + INT) = INT) IS TRUE,8a230b061b529121cbc3c062,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R046_C05,PG_BOOL_R046,Y4,arithmetic_expression,5,is_not_false_wrapper,6,=|FALSE|IS|NOT,((INT + INT) = INT) IS NOT FALSE,bac41243b982ecfb49034ec8,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R046_C06,PG_BOOL_R046,Y4,arithmetic_expression,6,case_boolean_wrapper,6,=|CASE|ELSE|END|FALSE|THEN|TRUE|WHEN,CASE WHEN ((INT + INT) = INT) THEN TRUE ELSE FALSE END,26f03022a78cab9ce447e942,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R046_C07,PG_BOOL_R046,Y4,arithmetic_expression,7,and_true_guard,6,=|AND,((INT + INT) = INT) AND (INT = INT),0a0c8ef6f361e38a59df2a6e,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R046_C08,PG_BOOL_R046,Y4,arithmetic_expression,8,or_false_guard,6,<|<>|=|>|OR,((INT + INT) = INT) OR (INT <> INT),f8f8fcf5ea7dc4222feb3795,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R046_C09,PG_BOOL_R046,Y4,arithmetic_expression,9,equals_true_wrapper,6,=|TRUE,(((INT + INT) = INT) = TRUE),2c97b66a0e918025564c26e0,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R046_C10,PG_BOOL_R046,Y4,arithmetic_expression,10,coalesce_false_wrapper,6,=|COALESCE|FALSE,"COALESCE(((INT + INT) = INT), FALSE)",667f2eaa7982ee2e51d9e1d1,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R047_C01,PG_BOOL_R047,Y4,arithmetic_expression,1,base_predicate,6,=,(INT - INT) = INT,f6053712abf8a748b4dff2db,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R047_C02,PG_BOOL_R047,Y4,arithmetic_expression,2,parenthesized_predicate,6,=,((INT - INT) = INT),08b25105b5f0716aaabae56d,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R047_C03,PG_BOOL_R047,Y4,arithmetic_expression,3,negated_inverse_predicate,6,=|NOT,NOT ((INT - INT) = -INT),ea901ecd430fa55d5763e922,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R047_C04,PG_BOOL_R047,Y4,arithmetic_expression,4,is_true_wrapper,6,=|IS|TRUE,((INT - INT) = -INT) IS TRUE,246d3d1e640e6819f52b75b4,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R047_C05,PG_BOOL_R047,Y4,arithmetic_expression,5,is_not_false_wrapper,6,=|FALSE|IS|NOT,((INT - INT) = INT) IS NOT FALSE,9f664b194525be4c39444bdb,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R047_C06,PG_BOOL_R047,Y4,arithmetic_expression,6,case_boolean_wrapper,6,=|CASE|ELSE|END|FALSE|THEN|TRUE|WHEN,CASE WHEN ((INT - INT) = INT) THEN TRUE ELSE FALSE END,b003c240ec85267270b5210b,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R047_C07,PG_BOOL_R047,Y4,arithmetic_expression,7,and_true_guard,6,=|AND,((INT - INT) = INT) AND (INT = INT),64be422bd51256b0fe19b743,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R047_C08,PG_BOOL_R047,Y4,arithmetic_expression,8,or_false_guard,6,<|<>|=|>|OR,((INT - INT) = INT) OR (INT <> INT),0bdaec401feb8dea92326ef6,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R047_C09,PG_BOOL_R047,Y4,arithmetic_expression,9,equals_true_wrapper,6,=|TRUE,(((INT - INT) = INT) = TRUE),e73a20759867cfa70349c80a,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R047_C10,PG_BOOL_R047,Y4,arithmetic_expression,10,coalesce_false_wrapper,6,=|COALESCE|FALSE,"COALESCE(((INT - INT) = INT), FALSE)",88a94440f97468cca21b7601,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R048_C01,PG_BOOL_R048,Y4,arithmetic_expression,1,base_predicate,6,=,(INT * INT) = INT,8405133a50bfdb835ce96657,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R048_C02,PG_BOOL_R048,Y4,arithmetic_expression,2,parenthesized_predicate,6,=,((INT * INT) = INT),ab7d06ea3c0524bf56d1214b,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R048_C03,PG_BOOL_R048,Y4,arithmetic_expression,3,negated_inverse_predicate,6,=|NOT,NOT ((INT * INT) = INT),8419ea91e4ef2ff3495d8caf,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R048_C04,PG_BOOL_R048,Y4,arithmetic_expression,4,is_true_wrapper,6,=|IS|TRUE,((INT * INT) = INT) IS TRUE,dc045c25b8049bb2919fc450,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R048_C05,PG_BOOL_R048,Y4,arithmetic_expression,5,is_not_false_wrapper,6,=|FALSE|IS|NOT,((INT * INT) = INT) IS NOT FALSE,1e29dfa6f7d1565dd3af4aa3,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R048_C06,PG_BOOL_R048,Y4,arithmetic_expression,6,case_boolean_wrapper,6,=|CASE|ELSE|END|FALSE|THEN|TRUE|WHEN,CASE WHEN ((INT * INT) = INT) THEN TRUE ELSE FALSE END,21aa73d6b36201c98ee49e55,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R048_C07,PG_BOOL_R048,Y4,arithmetic_expression,7,and_true_guard,6,=|AND,((INT * INT) = INT) AND (INT = INT),2f83a96f48e65965706e159e,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R048_C08,PG_BOOL_R048,Y4,arithmetic_expression,8,or_false_guard,6,<|<>|=|>|OR,((INT * INT) = INT) OR (INT <> INT),2320956670894e19312d996e,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R048_C09,PG_BOOL_R048,Y4,arithmetic_expression,9,equals_true_wrapper,6,=|TRUE,(((INT * INT) = INT) = TRUE),72b0e2175ef54988199e9c89,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R048_C10,PG_BOOL_R048,Y4,arithmetic_expression,10,coalesce_false_wrapper,6,=|COALESCE|FALSE,"COALESCE(((INT * INT) = INT), FALSE)",35da16878225ef2150cac4f2,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R049_C01,PG_BOOL_R049,Y4,arithmetic_expression,1,base_predicate,6,=,(INT % INT) = INT,7994b41d92f3aadc9154227c,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R049_C02,PG_BOOL_R049,Y4,arithmetic_expression,2,parenthesized_predicate,6,=,((INT % INT) = INT),7f575b9a95c0c578f203afbf,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R049_C03,PG_BOOL_R049,Y4,arithmetic_expression,3,negated_inverse_predicate,6,=|NOT,NOT ((INT % INT) = INT),01f97c8e67abbcedfc9bafe7,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R049_C04,PG_BOOL_R049,Y4,arithmetic_expression,4,is_true_wrapper,6,=|IS|TRUE,((INT % INT) = INT) IS TRUE,853462df732d8c8e89eb48b2,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R049_C05,PG_BOOL_R049,Y4,arithmetic_expression,5,is_not_false_wrapper,6,=|FALSE|IS|NOT,((INT % INT) = INT) IS NOT FALSE,71b4b71931c96fe98ca9f0e0,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R049_C06,PG_BOOL_R049,Y4,arithmetic_expression,6,case_boolean_wrapper,6,=|CASE|ELSE|END|FALSE|THEN|TRUE|WHEN,CASE WHEN ((INT % INT) = INT) THEN TRUE ELSE FALSE END,f53c1f177be1f9dcb0b23ea1,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R049_C07,PG_BOOL_R049,Y4,arithmetic_expression,7,and_true_guard,6,=|AND,((INT % INT) = INT) AND (INT = INT),f7b437e94302823edcbcd310,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R049_C08,PG_BOOL_R049,Y4,arithmetic_expression,8,or_false_guard,6,<|<>|=|>|OR,((INT % INT) = INT) OR (INT <> INT),9307bce62299ede63a85be51,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R049_C09,PG_BOOL_R049,Y4,arithmetic_expression,9,equals_true_wrapper,6,=|TRUE,(((INT % INT) = INT) = TRUE),bd00905c52f20b56ef8bf18e,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R049_C10,PG_BOOL_R049,Y4,arithmetic_expression,10,coalesce_false_wrapper,6,=|COALESCE|FALSE,"COALESCE(((INT % INT) = INT), FALSE)",759c5f512e12100bcecfcd54,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R050_C01,PG_BOOL_R050,Y4,arithmetic_expression,1,base_predicate,6,>,((INT + INT) > INT),95b36a6b1976c489dc177974,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R050_C02,PG_BOOL_R050,Y4,arithmetic_expression,2,parenthesized_predicate,6,>,(((INT + INT) > INT)),4f4905fdffd5e9341cdd694b,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R050_C03,PG_BOOL_R050,Y4,arithmetic_expression,3,negated_inverse_predicate,6,>|NOT,NOT (((INT + INT) > INT)),973d92863427bc0d7d03d23e,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R050_C04,PG_BOOL_R050,Y4,arithmetic_expression,4,is_true_wrapper,6,>|IS|TRUE,(((INT + INT) > INT)) IS TRUE,be34ea0ac3c8d7c3a20686c0,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R050_C05,PG_BOOL_R050,Y4,arithmetic_expression,5,is_not_false_wrapper,6,>|FALSE|IS|NOT,(((INT + INT) > INT)) IS NOT FALSE,010949b556f30c6893b66ab8,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R050_C06,PG_BOOL_R050,Y4,arithmetic_expression,6,case_boolean_wrapper,6,>|CASE|ELSE|END|FALSE|THEN|TRUE|WHEN,CASE WHEN (((INT + INT) > INT)) THEN TRUE ELSE FALSE END,cc7f03c8cfee4af3d55ae3d9,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R050_C07,PG_BOOL_R050,Y4,arithmetic_expression,7,and_true_guard,6,=|>|AND,(((INT + INT) > INT)) AND (INT = INT),5a0147c18de7b28ee978f4a9,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R050_C08,PG_BOOL_R050,Y4,arithmetic_expression,8,or_false_guard,6,<|<>|>|OR,(((INT + INT) > INT)) OR (INT <> INT),ee11b69cc4fec1e458b2fb82,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R050_C09,PG_BOOL_R050,Y4,arithmetic_expression,9,equals_true_wrapper,6,=|>|TRUE,((((INT + INT) > INT)) = TRUE),751494b5399432b270e9ff16,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R050_C10,PG_BOOL_R050,Y4,arithmetic_expression,10,coalesce_false_wrapper,6,>|COALESCE|FALSE,"COALESCE((((INT + INT) > INT)), FALSE)",f0ff7200c8d49581b23c2a08,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R051_C01,PG_BOOL_R051,Y4,array_operator,1,base_predicate,6,>|@>|ARRAY,"ARRAY[INT, INT, INT] @> ARRAY[INT]",28ba97fbb7157c6e81184ee6,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R051_C02,PG_BOOL_R051,Y4,array_operator,2,parenthesized_predicate,6,>|@>|ARRAY,"(ARRAY[INT, INT, INT] @> ARRAY[INT])",e2f5a8c3acc41325c24690d3,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R051_C03,PG_BOOL_R051,Y4,array_operator,3,negated_inverse_predicate,6,>|@>|ARRAY|NOT,"NOT (ARRAY[INT, INT, INT] @> ARRAY[INT])",330bec3ed0383992e6ba5fb7,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R051_C04,PG_BOOL_R051,Y4,array_operator,4,is_true_wrapper,6,>|@>|ARRAY|IS|TRUE,"(ARRAY[INT, INT, INT] @> ARRAY[INT]) IS TRUE",9376edcc14aa4e3b26a41445,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R051_C05,PG_BOOL_R051,Y4,array_operator,5,is_not_false_wrapper,6,>|@>|ARRAY|FALSE|IS|NOT,"(ARRAY[INT, INT, INT] @> ARRAY[INT]) IS NOT FALSE",393bdca9851e5d84bb7cdcbe,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R051_C06,PG_BOOL_R051,Y4,array_operator,6,case_boolean_wrapper,6,>|@>|ARRAY|CASE|ELSE|END|FALSE|THEN|TRUE|WHEN,"CASE WHEN (ARRAY[INT, INT, INT] @> ARRAY[INT]) THEN TRUE ELSE FALSE END",0d975f084579907d10515fc0,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R051_C07,PG_BOOL_R051,Y4,array_operator,7,and_true_guard,6,=|>|@>|AND|ARRAY,"(ARRAY[INT, INT, INT] @> ARRAY[INT]) AND (INT = INT)",7094c396df299d247ffc7ebe,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R051_C08,PG_BOOL_R051,Y4,array_operator,8,or_false_guard,6,<|<>|>|@>|ARRAY|OR,"(ARRAY[INT, INT, INT] @> ARRAY[INT]) OR (INT <> INT)",f9b1d372a3264b92fe3f7b69,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R051_C09,PG_BOOL_R051,Y4,array_operator,9,equals_true_wrapper,6,=|>|@>|ARRAY|TRUE,"((ARRAY[INT, INT, INT] @> ARRAY[INT]) = TRUE)",e5355fd9f093bf251b932f2e,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R051_C10,PG_BOOL_R051,Y4,array_operator,10,coalesce_false_wrapper,6,>|@>|ARRAY|COALESCE|FALSE,"COALESCE((ARRAY[INT, INT, INT] @> ARRAY[INT]), FALSE)",7d9cfcfd621ddd97c00bebca,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R052_C01,PG_BOOL_R052,Y4,array_operator,1,base_predicate,6,<|<@|ARRAY,"ARRAY[INT, INT] <@ ARRAY[INT, INT, INT]",937bd16d2cd5aabc308a266b,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R052_C02,PG_BOOL_R052,Y4,array_operator,2,parenthesized_predicate,6,<|<@|ARRAY,"(ARRAY[INT, INT] <@ ARRAY[INT, INT, INT])",1cc17c016395475870af3990,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R052_C03,PG_BOOL_R052,Y4,array_operator,3,negated_inverse_predicate,6,<|<@|ARRAY|NOT,"NOT (ARRAY[INT, INT] <@ ARRAY[INT, INT, INT])",7606f5ee270567e330e15cbd,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R052_C04,PG_BOOL_R052,Y4,array_operator,4,is_true_wrapper,6,<|<@|ARRAY|IS|TRUE,"(ARRAY[INT, INT] <@ ARRAY[INT, INT, INT]) IS TRUE",df8d9d2140b8b70e3c3bb962,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R052_C05,PG_BOOL_R052,Y4,array_operator,5,is_not_false_wrapper,6,<|<@|ARRAY|FALSE|IS|NOT,"(ARRAY[INT, INT] <@ ARRAY[INT, INT, INT]) IS NOT FALSE",014e17a3a3ca15de266efd41,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R052_C06,PG_BOOL_R052,Y4,array_operator,6,case_boolean_wrapper,6,<|<@|ARRAY|CASE|ELSE|END|FALSE|THEN|TRUE|WHEN,"CASE WHEN (ARRAY[INT, INT] <@ ARRAY[INT, INT, INT]) THEN TRUE ELSE FALSE END",ce8705f476332e5f66ff25e1,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R052_C07,PG_BOOL_R052,Y4,array_operator,7,and_true_guard,6,<|<@|=|AND|ARRAY,"(ARRAY[INT, INT] <@ ARRAY[INT, INT, INT]) AND (INT = INT)",6904d9687a12f7e268797ac3,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R052_C08,PG_BOOL_R052,Y4,array_operator,8,or_false_guard,6,<|<>|<@|>|ARRAY|OR,"(ARRAY[INT, INT] <@ ARRAY[INT, INT, INT]) OR (INT <> INT)",9bc0c1a5fbb34177701b0c6f,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R052_C09,PG_BOOL_R052,Y4,array_operator,9,equals_true_wrapper,6,<|<@|=|ARRAY|TRUE,"((ARRAY[INT, INT] <@ ARRAY[INT, INT, INT]) = TRUE)",fc849d09f28d43e3a9ffcabc,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
PG_BOOL_R052_C10,PG_BOOL_R052,Y4,array_operator,10,coalesce_false_wrapper,6,<|<@|ARRAY|COALESCE|FALSE,"COALESCE((ARRAY[INT, INT] <@ ARRAY[INT, INT, INT]), FALSE)",045ddbddf96a174d62c596a9,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y4_obfuscated_boolean,Y4,v5
