sample_id,module_id,y_level,label_attack,payload_raw,payload_canonical,length,token_count,quote_count,paren_count,parenthesis_depth,operator_count,boolean_keyword_count,has_comment,has_encoding,has_cast,has_postgres_function,literal_count,max_number_digits,avg_number_digits,string_literal_count,special_char_ratio,whitespace_ratio,keyword_density,static_valid_score,postgres_parse_valid,runtime_valid,slot_sanity_score,module_contract_valid_score,payload_family,accepted_for_rf_feature_v4,feature_dataset_version,postgres_runtime_valid,parent_sample_id,parent_module_level,transform_recipe_id,roundtrip_valid,structure_preserved,semantic_preserved,training_gate_v4_1
Y4_R044_C08_S05,Y4_obfuscated_boolean,Y4,1,"(replace('audit4',	 'a',	 'a')	 =	 'trace5')	 oR	 (45	 <>	 45)","(replace('audit4', 'a', 'a') = 'trace5') OR (45 <> 45)",54,26,8,6,2.0,5,1,0,0,0,0,6,2,2.0,4,0.3519,0.1481,0.1111,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y1_R044_C08_S05,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R044_C08_S06,Y4_obfuscated_boolean,Y4,1,"(replace('trace5',/**/'t',/**/'t')/**/=/**/'signal6')/**/oR/**/(58/**/<>/**/58)","(replace('trace5', 't', 't') = 'signal6') OR (58 <> 58)",55,26,8,6,2.0,5,1,1,0,0,0,6,2,2.0,4,0.3455,0.1455,0.1111,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y1_R044_C08_S06,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R044_C09_S01,Y4_obfuscated_boolean,Y4,1,"((replace('prime0',/**/'p',/**/'p')/**/=/**/'prime0')/**/=/**/trUE)","((replace('prime0', 'p', 'p') = 'prime0') = TRUE)",49,24,8,6,3.0,2,0,1,0,0,0,4,0,0.0,4,0.3673,0.1224,0.1429,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y1_R044_C09_S01,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R044_C09_S02,Y4_obfuscated_boolean,Y4,1,"((replace('core1',	 'c',	 'c')	 =	 'core1')	 =	 trUE)","((replace('core1', 'c', 'c') = 'core1') = TRUE)",47,24,8,6,3.0,2,0,0,0,0,0,4,0,0.0,4,0.383,0.1277,0.4286,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y1_R044_C09_S02,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R044_C09_S03,Y4_obfuscated_boolean,Y4,1,"((replace('safe2',/**/'s',/**/'s')/**/=/**/'safe2')/**/=/**/trUE)","((replace('safe2', 's', 's') = 'safe2') = TRUE)",47,24,8,6,3.0,2,0,1,0,0,0,4,0,0.0,4,0.383,0.1277,0.1429,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y1_R044_C09_S03,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R044_C09_S04,Y4_obfuscated_boolean,Y4,1,"((((replace('audit3',	 'a',	 'a')	 =	 'trace4')	 =	 trUE)))","((replace('audit3', 'a', 'a') = 'trace4') = TRUE)",53,28,8,10,5.0,2,0,0,0,0,0,4,0,0.0,4,0.4151,0.1132,0.1429,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y2_R044_C09_S04,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0,static_accepted_runtime_not_run
Y4_R044_C09_S05,Y4_obfuscated_boolean,Y4,1,"((replace('trace4',/**/'t',/**/'t')/**/=/**/'signal5')/**/=/**/trUE)","((replace('trace4', 't', 't') = 'signal5') = TRUE)",50,24,8,6,3.0,2,0,1,0,0,0,4,0,0.0,4,0.36,0.12,0.1429,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y1_R044_C09_S05,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R044_C09_S06,Y4_obfuscated_boolean,Y4,1,"((replace('signal5',	 's',	 's')	 =	 'alpha6')	 =	 trUE)","((replace('signal5', 's', 's') = 'alpha6') = TRUE)",50,24,8,6,3.0,2,0,0,0,0,0,4,0,0.0,4,0.36,0.12,0.1429,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y1_R044_C09_S06,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R044_C10_S01,Y4_obfuscated_boolean,Y4,1,"coaLesce((replace('core0',	 'c',	 'c')	 =	 'core0'),	 FaLse)","COALESCE((replace('core0', 'c', 'c') = 'core0'), FALSE)",55,25,8,6,3.0,1,0,0,0,0,1,4,0,0.0,4,0.3273,0.0909,0.6667,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y1_R044_C10_S01,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R044_C10_S02,Y4_obfuscated_boolean,Y4,1,"coaLesce((replace('safe1',/**/'s',/**/'s')/**/=/**/'safe1'),/**/FaLse)","COALESCE((replace('safe1', 's', 's') = 'safe1'), FALSE)",55,25,8,6,3.0,1,0,1,0,0,1,4,0,0.0,4,0.3273,0.0909,0.3333,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y1_R044_C10_S02,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R044_C10_S03,Y4_obfuscated_boolean,Y4,1,"coaLesce((replace('audit2',	 'a',	 'a')	 =	 'audit2'),	 FaLse)","COALESCE((replace('audit2', 'a', 'a') = 'audit2'), FALSE)",57,25,8,6,3.0,1,0,0,0,0,1,4,0,0.0,4,0.3158,0.0877,0.3333,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y1_R044_C10_S03,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R044_C10_S04,Y4_obfuscated_boolean,Y4,1,"((coaLesce((replace('trace3',/**/'t',/**/'t')/**/=/**/'signal4'),/**/FaLse)))","COALESCE((replace('trace3', 't', 't') = 'signal4'), FALSE)",62,29,8,10,5.0,1,0,1,0,0,1,4,0,0.0,4,0.3548,0.0806,0.3333,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y2_R044_C10_S04,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0,static_accepted_runtime_not_run
Y4_R044_C10_S05,Y4_obfuscated_boolean,Y4,1,"coaLesce((replace('signal4',	 's',	 's')	 =	 'alpha5'),	 FaLse)","COALESCE((replace('signal4', 's', 's') = 'alpha5'), FALSE)",58,25,8,6,3.0,1,0,0,0,0,1,4,0,0.0,4,0.3103,0.0862,0.3333,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y1_R044_C10_S05,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R044_C10_S06,Y4_obfuscated_boolean,Y4,1,"coaLesce((replace('alpha5',/**/'a',/**/'a')/**/=/**/'beta6'),/**/FaLse)","COALESCE((replace('alpha5', 'a', 'a') = 'beta6'), FALSE)",56,25,8,6,3.0,1,0,1,0,0,1,4,0,0.0,4,0.3214,0.0893,0.3333,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y1_R044_C10_S06,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R045_C01_S01,Y4_obfuscated_boolean,Y4,1,"left('public1',	 1)	 =	 'p'","left('public1', 1) = 'p'",24,12,4,2,1.0,1,0,0,0,0,0,3,1,1.0,2,0.3333,0.125,0.0,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y1_R045_C01_S01,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,1,static_accepted_runtime_not_run
Y4_R045_C01_S02,Y4_obfuscated_boolean,Y4,1,"left('member2',/**/1)/**/=/**/'m'","left('member2', 1) = 'm'",24,12,4,2,1.0,1,0,1,0,0,0,3,1,1.0,2,0.3333,0.125,0.0,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y1_R045_C01_S02,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,1,static_accepted_runtime_not_run
Y4_R045_C01_S03,Y4_obfuscated_boolean,Y4,1,"((left('stone3',	 1)	 =	 's'))","left('stone3', 1) = 's'",27,16,4,6,3.0,1,0,0,0,0,0,3,1,1.0,2,0.4444,0.1111,0.0,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y2_R045_C01_S03,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,1,static_accepted_runtime_not_run
Y4_R045_C01_S04,Y4_obfuscated_boolean,Y4,1,"left('north4',/**/1)/**/=/**/'z'","left('north4', 1) = 'z'",23,12,4,2,1.0,1,0,1,0,0,0,3,1,1.0,2,0.3478,0.1304,0.25,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y1_R045_C01_S04,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,1,static_accepted_runtime_not_run
Y4_R045_C01_S05,Y4_obfuscated_boolean,Y4,1,"left('south5',	 1)	 =	 'z'","left('south5', 1) = 'z'",23,12,4,2,1.0,1,0,0,0,0,0,3,1,1.0,2,0.3478,0.1304,0.0,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y1_R045_C01_S05,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,1,static_accepted_runtime_not_run
Y4_R045_C01_S06,Y4_obfuscated_boolean,Y4,1,"left('east6',/**/1)/**/=/**/'z'","left('east6', 1) = 'z'",22,12,4,2,1.0,1,0,1,0,0,0,3,1,1.0,2,0.3636,0.1364,0.0,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y1_R045_C01_S06,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,1,static_accepted_runtime_not_run
Y4_R045_C02_S01,Y4_obfuscated_boolean,Y4,1,"(left('member1',/**/1)/**/=/**/'m')","(left('member1', 1) = 'm')",26,14,4,4,2.0,1,0,1,0,0,0,3,1,1.0,2,0.3846,0.1154,0.0,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y1_R045_C02_S01,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,1,static_accepted_runtime_not_run
Y4_R045_C02_S02,Y4_obfuscated_boolean,Y4,1,"(left('stone2',	 1)	 =	 's')","(left('stone2', 1) = 's')",25,14,4,4,2.0,1,0,0,0,0,0,3,1,1.0,2,0.4,0.12,0.0,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y1_R045_C02_S02,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,1,static_accepted_runtime_not_run
Y4_R045_C02_S03,Y4_obfuscated_boolean,Y4,1,"(((left('north3',/**/1)/**/=/**/'n')))","(left('north3', 1) = 'n')",29,18,4,8,4.0,1,0,1,0,0,0,3,1,1.0,2,0.4828,0.1034,0.25,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y2_R045_C02_S03,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,1,static_accepted_runtime_not_run
Y4_R045_C02_S04,Y4_obfuscated_boolean,Y4,1,"(left('south4',	 1)	 =	 'z')","(left('south4', 1) = 'z')",25,14,4,4,2.0,1,0,0,0,0,0,3,1,1.0,2,0.4,0.12,0.0,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y1_R045_C02_S04,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,1,static_accepted_runtime_not_run
Y4_R045_C02_S05,Y4_obfuscated_boolean,Y4,1,"(left('east5',/**/1)/**/=/**/'z')","(left('east5', 1) = 'z')",24,14,4,4,2.0,1,0,1,0,0,0,3,1,1.0,2,0.4167,0.125,0.0,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y1_R045_C02_S05,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,1,static_accepted_runtime_not_run
Y4_R045_C02_S06,Y4_obfuscated_boolean,Y4,1,"(left('west6',	 1)	 =	 'z')","(left('west6', 1) = 'z')",24,14,4,4,2.0,1,0,0,0,0,0,3,1,1.0,2,0.4167,0.125,0.0,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y1_R045_C02_S06,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,1,static_accepted_runtime_not_run
Y4_R045_C03_S01,Y4_obfuscated_boolean,Y4,1,"NoT	 (left('stone1',	 1)	 =	 'z')","NOT (left('stone1', 1) = 'z')",29,15,4,4,2.0,2,0,0,0,0,0,3,1,1.0,2,0.3448,0.1379,0.2,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y1_R045_C03_S01,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R045_C03_S02,Y4_obfuscated_boolean,Y4,1,"NoT/**/(left('north2',/**/1)/**/=/**/'z')","NOT (left('north2', 1) = 'z')",29,15,4,4,2.0,2,0,1,0,0,0,3,1,1.0,2,0.3448,0.1379,0.4,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y1_R045_C03_S02,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R045_C03_S03,Y4_obfuscated_boolean,Y4,1,"((NoT	 (left('south3',	 1)	 =	 'z')))","NOT (left('south3', 1) = 'z')",33,19,4,8,4.0,2,0,0,0,0,0,3,1,1.0,2,0.4242,0.1212,0.2,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y2_R045_C03_S03,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0,static_accepted_runtime_not_run
Y4_R045_C03_S04,Y4_obfuscated_boolean,Y4,1,"NoT/**/(left('east4',/**/1)/**/=/**/'e')","NOT (left('east4', 1) = 'e')",28,15,4,4,2.0,2,0,1,0,0,0,3,1,1.0,2,0.3571,0.1429,0.2,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y1_R045_C03_S04,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R045_C03_S05,Y4_obfuscated_boolean,Y4,1,"NoT	 (left('west5',	 1)	 =	 'w')","NOT (left('west5', 1) = 'w')",28,15,4,4,2.0,2,0,0,0,0,0,3,1,1.0,2,0.3571,0.1429,0.2,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y1_R045_C03_S05,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R045_C03_S06,Y4_obfuscated_boolean,Y4,1,"NoT/**/(left('prime6',/**/1)/**/=/**/'p')","NOT (left('prime6', 1) = 'p')",29,15,4,4,2.0,2,0,1,0,0,0,3,1,1.0,2,0.3448,0.1379,0.2,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y1_R045_C03_S06,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R045_C04_S01,Y4_obfuscated_boolean,Y4,1,"(left('north1',/**/1)/**/=/**/'n')/**/IS/**/trUE","(left('north1', 1) = 'n') IS TRUE",33,16,4,4,2.0,1,1,1,0,0,0,3,1,1.0,2,0.303,0.1515,0.5,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y1_R045_C04_S01,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R045_C04_S02,Y4_obfuscated_boolean,Y4,1,"(left('south2',	 1)	 =	 's')	 IS	 trUE","(left('south2', 1) = 's') IS TRUE",33,16,4,4,2.0,1,1,0,0,0,0,3,1,1.0,2,0.303,0.1515,0.3333,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y1_R045_C04_S02,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R045_C04_S03,Y4_obfuscated_boolean,Y4,1,"(((left('east3',/**/1)/**/=/**/'e')/**/IS/**/trUE))","(left('east3', 1) = 'e') IS TRUE",36,20,4,8,4.0,1,1,1,0,0,0,3,1,1.0,2,0.3889,0.1389,0.3333,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y2_R045_C04_S03,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0,static_accepted_runtime_not_run
Y4_R045_C04_S04,Y4_obfuscated_boolean,Y4,1,"(left('west4',	 1)	 =	 'z')	 IS	 trUE","(left('west4', 1) = 'z') IS TRUE",32,16,4,4,2.0,1,1,0,0,0,0,3,1,1.0,2,0.3125,0.1562,0.3333,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y1_R045_C04_S04,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R045_C04_S05,Y4_obfuscated_boolean,Y4,1,"(left('prime5',/**/1)/**/=/**/'z')/**/IS/**/trUE","(left('prime5', 1) = 'z') IS TRUE",33,16,4,4,2.0,1,1,1,0,0,0,3,1,1.0,2,0.303,0.1515,0.3333,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y1_R045_C04_S05,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R045_C04_S06,Y4_obfuscated_boolean,Y4,1,"(left('core6',	 1)	 =	 'z')	 IS	 trUE","(left('core6', 1) = 'z') IS TRUE",32,16,4,4,2.0,1,1,0,0,0,0,3,1,1.0,2,0.3125,0.1562,0.5,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y1_R045_C04_S06,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R045_C05_S01,Y4_obfuscated_boolean,Y4,1,"(left('south1',	 1)	 =	 's')	 is	 NoT	 FaLse","(left('south1', 1) = 's') IS NOT FALSE",38,17,4,4,2.0,2,2,0,0,0,0,3,1,1.0,2,0.2632,0.1579,0.4286,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y1_R045_C05_S01,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R045_C05_S02,Y4_obfuscated_boolean,Y4,1,"(left('east2',/**/1)/**/=/**/'e')/**/is/**/NoT/**/FaLse","(left('east2', 1) = 'e') IS NOT FALSE",37,17,4,4,2.0,2,2,1,0,0,0,3,1,1.0,2,0.2703,0.1622,0.4286,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y1_R045_C05_S02,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R045_C05_S03,Y4_obfuscated_boolean,Y4,1,"(((left('west3',	 1)	 =	 'w')	 is	 NoT	 FaLse))","(left('west3', 1) = 'w') IS NOT FALSE",41,21,4,8,4.0,2,2,0,0,0,0,3,1,1.0,2,0.3415,0.1463,0.4286,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y2_R045_C05_S03,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0,static_accepted_runtime_not_run
Y4_R045_C05_S04,Y4_obfuscated_boolean,Y4,1,"(left('prime4',/**/1)/**/=/**/'z')/**/is/**/NoT/**/FaLse","(left('prime4', 1) = 'z') IS NOT FALSE",38,17,4,4,2.0,2,2,1,0,0,0,3,1,1.0,2,0.2632,0.1579,0.4286,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y1_R045_C05_S04,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R045_C05_S05,Y4_obfuscated_boolean,Y4,1,"(left('core5',	 1)	 =	 'z')	 is	 NoT	 FaLse","(left('core5', 1) = 'z') IS NOT FALSE",37,17,4,4,2.0,2,2,0,0,0,0,3,1,1.0,2,0.2703,0.1622,0.5714,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y1_R045_C05_S05,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R045_C05_S06,Y4_obfuscated_boolean,Y4,1,"(left('safe6',/**/1)/**/=/**/'z')/**/is/**/NoT/**/FaLse","(left('safe6', 1) = 'z') IS NOT FALSE",37,17,4,4,2.0,2,2,1,0,0,0,3,1,1.0,2,0.2703,0.1622,0.4286,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y1_R045_C05_S06,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R045_C06_S01,Y4_obfuscated_boolean,Y4,1,"CASE/**/WhEn/**/(left('east1',/**/1)/**/=/**/'e')/**/thEn/**/trUE/**/ElSE/**/fAlSE/**/End","CASE WHEN (left('east1', 1) = 'e') THEN TRUE ELSE FALSE END",59,21,4,4,2.0,1,0,1,0,0,0,3,1,1.0,2,0.1695,0.1695,0.1818,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y1_R045_C06_S01,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R045_C06_S02,Y4_obfuscated_boolean,Y4,1,"CASE	 WhEn	 (left('west2',	 1)	 =	 'w')	 thEn	 trUE	 ElSE	 fAlSE	 End","CASE WHEN (left('west2', 1) = 'w') THEN TRUE ELSE FALSE END",59,21,4,4,2.0,1,0,0,0,0,0,3,1,1.0,2,0.1695,0.1695,0.1818,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y1_R045_C06_S02,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R045_C06_S03,Y4_obfuscated_boolean,Y4,1,"((CASE/**/WhEn/**/(left('prime3',/**/1)/**/=/**/'p')/**/thEn/**/trUE/**/ElSE/**/fAlSE/**/End))","CASE WHEN (left('prime3', 1) = 'p') THEN TRUE ELSE FALSE END",64,25,4,8,4.0,1,0,1,0,0,0,3,1,1.0,2,0.2188,0.1562,0.1818,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y2_R045_C06_S03,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0,static_accepted_runtime_not_run
Y4_R045_C06_S04,Y4_obfuscated_boolean,Y4,1,"CASE	 WhEn	 (left('core4',	 1)	 =	 'z')	 thEn	 trUE	 ElSE	 fAlSE	 End","CASE WHEN (left('core4', 1) = 'z') THEN TRUE ELSE FALSE END",59,21,4,4,2.0,1,0,0,0,0,0,3,1,1.0,2,0.1695,0.1695,0.2727,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y1_R045_C06_S04,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R045_C06_S05,Y4_obfuscated_boolean,Y4,1,"CASE/**/WhEn/**/(left('safe5',/**/1)/**/=/**/'z')/**/thEn/**/trUE/**/ElSE/**/fAlSE/**/End","CASE WHEN (left('safe5', 1) = 'z') THEN TRUE ELSE FALSE END",59,21,4,4,2.0,1,0,1,0,0,0,3,1,1.0,2,0.1695,0.1695,0.1818,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y1_R045_C06_S05,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R045_C06_S06,Y4_obfuscated_boolean,Y4,1,"CASE	 WhEn	 (left('audit6',	 1)	 =	 'z')	 thEn	 trUE	 ElSE	 fAlSE	 End","CASE WHEN (left('audit6', 1) = 'z') THEN TRUE ELSE FALSE END",60,21,4,4,2.0,1,0,0,0,0,0,3,1,1.0,2,0.1667,0.1667,0.1818,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y1_R045_C06_S06,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R045_C07_S01,Y4_obfuscated_boolean,Y4,1,"(left('west1',	 1)	 =	 'w')	 aND	 (69	 =	 69)","(left('west1', 1) = 'w') AND (69 = 69)",38,20,4,6,2.0,3,1,0,0,0,0,5,2,1.667,2,0.3421,0.1842,0.125,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y1_R045_C07_S01,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R045_C07_S02,Y4_obfuscated_boolean,Y4,1,"(left('prime2',/**/1)/**/=/**/'p')/**/aND/**/(82/**/=/**/82)","(left('prime2', 1) = 'p') AND (82 = 82)",39,20,4,6,2.0,3,1,1,0,0,0,5,2,1.667,2,0.3333,0.1795,0.125,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y1_R045_C07_S02,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R045_C07_S03,Y4_obfuscated_boolean,Y4,1,"(((left('core3',	 1)	 =	 'c')	 aND	 (95	 =	 95)))","(left('core3', 1) = 'c') AND (95 = 95)",42,24,4,10,4.0,3,1,0,0,0,0,5,2,1.667,2,0.4048,0.1667,0.25,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y2_R045_C07_S03,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0,static_accepted_runtime_not_run
Y4_R045_C07_S04,Y4_obfuscated_boolean,Y4,1,"(left('safe4',/**/1)/**/=/**/'z')/**/aND/**/(11/**/=/**/11)","(left('safe4', 1) = 'z') AND (11 = 11)",38,20,4,6,2.0,3,1,1,0,0,0,5,2,1.667,2,0.3421,0.1842,0.125,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y1_R045_C07_S04,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R045_C07_S05,Y4_obfuscated_boolean,Y4,1,"(left('audit5',	 1)	 =	 'z')	 aND	 (24	 =	 24)","(left('audit5', 1) = 'z') AND (24 = 24)",39,20,4,6,2.0,3,1,0,0,0,0,5,2,1.667,2,0.3333,0.1795,0.125,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y1_R045_C07_S05,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R045_C07_S06,Y4_obfuscated_boolean,Y4,1,"(left('trace6',/**/1)/**/=/**/'z')/**/aND/**/(37/**/=/**/37)","(left('trace6', 1) = 'z') AND (37 = 37)",39,20,4,6,2.0,3,1,1,0,0,0,5,2,1.667,2,0.3333,0.1795,0.125,1.0,not_run,not_run,1.0,1.0,string_function,1,V4.1_static_feature_table,not_run,Y1_R045_C07_S06,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
