sample_id,module_id,y_level,label_attack,payload_raw,payload_canonical,length,token_count,quote_count,paren_count,parenthesis_depth,operator_count,boolean_keyword_count,has_comment,has_encoding,has_cast,has_postgres_function,literal_count,max_number_digits,avg_number_digits,string_literal_count,special_char_ratio,whitespace_ratio,keyword_density,static_valid_score,postgres_parse_valid,runtime_valid,slot_sanity_score,module_contract_valid_score,payload_family,accepted_for_rf_feature_v4,feature_dataset_version,postgres_runtime_valid,parent_sample_id,parent_module_level,transform_recipe_id,roundtrip_valid,structure_preserved,semantic_preserved,training_gate_v4_1
Y1_R095_C04_S02,Y1_basic_boolean,Y1,1,(to_tsvector('beta7 gamma8 alpha') @@ websearch_to_tsquery('beta7')) IS TRUE,(to_tsvector('beta7 gamma8 alpha') @@ websearch_to_tsquery('beta7')) IS TRUE,76,19,4,6,2.0,1,1,0,0,0,0,2,0,0.0,2,0.1974,0.0789,0.4286,1.0,not_run,not_run,1.0,1.0,full_text_predicate,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R095_C04_S03,Y1_basic_boolean,Y1,1,(to_tsvector('gamma8 delta0 alpha') @@ websearch_to_tsquery('gamma8')) IS TRUE,(to_tsvector('gamma8 delta0 alpha') @@ websearch_to_tsquery('gamma8')) IS TRUE,78,19,4,6,2.0,1,1,0,0,0,0,2,0,0.0,2,0.1923,0.0769,0.4286,1.0,not_run,not_run,1.0,1.0,full_text_predicate,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R095_C04_S04,Y1_basic_boolean,Y1,1,(to_tsvector('delta0 omega1 alpha') @@ websearch_to_tsquery('missingword')) IS TRUE,(to_tsvector('delta0 omega1 alpha') @@ websearch_to_tsquery('missingword')) IS TRUE,83,19,4,6,2.0,1,1,0,0,0,0,2,0,0.0,2,0.1807,0.0723,0.8571,1.0,not_run,not_run,1.0,1.0,full_text_predicate,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R095_C04_S05,Y1_basic_boolean,Y1,1,(to_tsvector('omega1 active2 alpha') @@ websearch_to_tsquery('missingword')) IS TRUE,(to_tsvector('omega1 active2 alpha') @@ websearch_to_tsquery('missingword')) IS TRUE,84,19,4,6,2.0,1,1,0,0,0,0,2,0,0.0,2,0.1786,0.0714,0.8571,1.0,not_run,not_run,1.0,1.0,full_text_predicate,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R095_C04_S06,Y1_basic_boolean,Y1,1,(to_tsvector('active2 pending3 alpha') @@ websearch_to_tsquery('missingword')) IS TRUE,(to_tsvector('active2 pending3 alpha') @@ websearch_to_tsquery('missingword')) IS TRUE,86,19,4,6,2.0,1,1,0,0,0,0,2,0,0.0,2,0.1744,0.0698,1.0,1.0,not_run,not_run,1.0,1.0,full_text_predicate,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R095_C05_S01,Y1_basic_boolean,Y1,1,(to_tsvector('beta6 gamma7 alpha') @@ websearch_to_tsquery('beta6')) IS NOT FALSE,(to_tsvector('beta6 gamma7 alpha') @@ websearch_to_tsquery('beta6')) IS NOT FALSE,81,20,4,6,2.0,2,2,0,0,0,0,2,0,0.0,2,0.1852,0.0864,0.5,1.0,not_run,not_run,1.0,1.0,full_text_predicate,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R095_C05_S02,Y1_basic_boolean,Y1,1,(to_tsvector('gamma7 delta8 alpha') @@ websearch_to_tsquery('gamma7')) IS NOT FALSE,(to_tsvector('gamma7 delta8 alpha') @@ websearch_to_tsquery('gamma7')) IS NOT FALSE,83,20,4,6,2.0,2,2,0,0,0,0,2,0,0.0,2,0.1807,0.0843,0.5,1.0,not_run,not_run,1.0,1.0,full_text_predicate,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R095_C05_S03,Y1_basic_boolean,Y1,1,(to_tsvector('delta8 omega0 alpha') @@ websearch_to_tsquery('delta8')) IS NOT FALSE,(to_tsvector('delta8 omega0 alpha') @@ websearch_to_tsquery('delta8')) IS NOT FALSE,83,20,4,6,2.0,2,2,0,0,0,0,2,0,0.0,2,0.1807,0.0843,0.5,1.0,not_run,not_run,1.0,1.0,full_text_predicate,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R095_C05_S04,Y1_basic_boolean,Y1,1,(to_tsvector('omega0 active1 alpha') @@ websearch_to_tsquery('missingword')) IS NOT FALSE,(to_tsvector('omega0 active1 alpha') @@ websearch_to_tsquery('missingword')) IS NOT FALSE,89,20,4,6,2.0,2,2,0,0,0,0,2,0,0.0,2,0.1685,0.0787,0.875,1.0,not_run,not_run,1.0,1.0,full_text_predicate,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R095_C05_S05,Y1_basic_boolean,Y1,1,(to_tsvector('active1 pending2 alpha') @@ websearch_to_tsquery('missingword')) IS NOT FALSE,(to_tsvector('active1 pending2 alpha') @@ websearch_to_tsquery('missingword')) IS NOT FALSE,91,20,4,6,2.0,2,2,0,0,0,0,2,0,0.0,2,0.1648,0.0769,1.0,1.0,not_run,not_run,1.0,1.0,full_text_predicate,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R095_C05_S06,Y1_basic_boolean,Y1,1,(to_tsvector('pending2 public3 alpha') @@ websearch_to_tsquery('missingword')) IS NOT FALSE,(to_tsvector('pending2 public3 alpha') @@ websearch_to_tsquery('missingword')) IS NOT FALSE,91,20,4,6,2.0,2,2,0,0,0,0,2,0,0.0,2,0.1648,0.0769,1.0,1.0,not_run,not_run,1.0,1.0,full_text_predicate,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R095_C06_S01,Y1_basic_boolean,Y1,1,CASE WHEN (to_tsvector('gamma6 delta7 alpha') @@ websearch_to_tsquery('gamma6')) THEN TRUE ELSE FALSE END,CASE WHEN (to_tsvector('gamma6 delta7 alpha') @@ websearch_to_tsquery('gamma6')) THEN TRUE ELSE FALSE END,105,24,4,6,2.0,1,0,0,0,0,0,2,0,0.0,2,0.1429,0.1048,0.25,0.8,not_run,not_run,1.0,0.8,full_text_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,0,1,excluded_from_seqgan_training_static_gate
Y1_R095_C06_S02,Y1_basic_boolean,Y1,1,CASE WHEN (to_tsvector('delta7 omega8 alpha') @@ websearch_to_tsquery('delta7')) THEN TRUE ELSE FALSE END,CASE WHEN (to_tsvector('delta7 omega8 alpha') @@ websearch_to_tsquery('delta7')) THEN TRUE ELSE FALSE END,105,24,4,6,2.0,1,0,0,0,0,0,2,0,0.0,2,0.1429,0.1048,0.25,0.8,not_run,not_run,1.0,0.8,full_text_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,0,1,excluded_from_seqgan_training_static_gate
Y1_R095_C06_S03,Y1_basic_boolean,Y1,1,CASE WHEN (to_tsvector('omega8 active0 alpha') @@ websearch_to_tsquery('omega8')) THEN TRUE ELSE FALSE END,CASE WHEN (to_tsvector('omega8 active0 alpha') @@ websearch_to_tsquery('omega8')) THEN TRUE ELSE FALSE END,106,24,4,6,2.0,1,0,0,0,0,0,2,0,0.0,2,0.1415,0.1038,0.25,0.8,not_run,not_run,1.0,0.8,full_text_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,0,1,excluded_from_seqgan_training_static_gate
Y1_R095_C06_S04,Y1_basic_boolean,Y1,1,CASE WHEN (to_tsvector('active0 pending1 alpha') @@ websearch_to_tsquery('missingword')) THEN TRUE ELSE FALSE END,CASE WHEN (to_tsvector('active0 pending1 alpha') @@ websearch_to_tsquery('missingword')) THEN TRUE ELSE FALSE END,113,24,4,6,2.0,1,0,0,0,0,0,2,0,0.0,2,0.1327,0.0973,0.5833,0.8,not_run,not_run,1.0,0.8,full_text_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,0,1,excluded_from_seqgan_training_static_gate
Y1_R095_C06_S05,Y1_basic_boolean,Y1,1,CASE WHEN (to_tsvector('pending1 public2 alpha') @@ websearch_to_tsquery('missingword')) THEN TRUE ELSE FALSE END,CASE WHEN (to_tsvector('pending1 public2 alpha') @@ websearch_to_tsquery('missingword')) THEN TRUE ELSE FALSE END,113,24,4,6,2.0,1,0,0,0,0,0,2,0,0.0,2,0.1327,0.0973,0.5833,0.8,not_run,not_run,1.0,0.8,full_text_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,0,1,excluded_from_seqgan_training_static_gate
Y1_R095_C06_S06,Y1_basic_boolean,Y1,1,CASE WHEN (to_tsvector('public2 member3 alpha') @@ websearch_to_tsquery('missingword')) THEN TRUE ELSE FALSE END,CASE WHEN (to_tsvector('public2 member3 alpha') @@ websearch_to_tsquery('missingword')) THEN TRUE ELSE FALSE END,112,24,4,6,2.0,1,0,0,0,0,0,2,0,0.0,2,0.1339,0.0982,0.5,0.8,not_run,not_run,1.0,0.8,full_text_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,0,1,excluded_from_seqgan_training_static_gate
Y1_R095_C07_S01,Y1_basic_boolean,Y1,1,(to_tsvector('delta6 omega7 alpha') @@ websearch_to_tsquery('delta6')) AND (31 = 31),(to_tsvector('delta6 omega7 alpha') @@ websearch_to_tsquery('delta6')) AND (31 = 31),84,23,4,8,2.0,3,1,0,0,0,0,4,2,2.0,2,0.2143,0.0952,0.2222,1.0,not_run,not_run,1.0,1.0,full_text_predicate,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R095_C07_S02,Y1_basic_boolean,Y1,1,(to_tsvector('omega7 active8 alpha') @@ websearch_to_tsquery('omega7')) AND (44 = 44),(to_tsvector('omega7 active8 alpha') @@ websearch_to_tsquery('omega7')) AND (44 = 44),85,23,4,8,2.0,3,1,0,0,0,0,4,2,2.0,2,0.2118,0.0941,0.2222,1.0,not_run,not_run,1.0,1.0,full_text_predicate,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R095_C07_S03,Y1_basic_boolean,Y1,1,(to_tsvector('active8 pending0 alpha') @@ websearch_to_tsquery('active8')) AND (57 = 57),(to_tsvector('active8 pending0 alpha') @@ websearch_to_tsquery('active8')) AND (57 = 57),88,23,4,8,2.0,3,1,0,0,0,0,4,2,2.0,2,0.2045,0.0909,0.3333,1.0,not_run,not_run,1.0,1.0,full_text_predicate,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R095_C07_S04,Y1_basic_boolean,Y1,1,(to_tsvector('pending0 public1 alpha') @@ websearch_to_tsquery('missingword')) AND (70 = 70),(to_tsvector('pending0 public1 alpha') @@ websearch_to_tsquery('missingword')) AND (70 = 70),92,23,4,8,2.0,3,1,0,0,0,0,4,2,2.0,2,0.1957,0.087,0.6667,1.0,not_run,not_run,1.0,1.0,full_text_predicate,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R095_C07_S05,Y1_basic_boolean,Y1,1,(to_tsvector('public1 member2 alpha') @@ websearch_to_tsquery('missingword')) AND (83 = 83),(to_tsvector('public1 member2 alpha') @@ websearch_to_tsquery('missingword')) AND (83 = 83),91,23,4,8,2.0,3,1,0,0,0,0,4,2,2.0,2,0.1978,0.0879,0.5556,1.0,not_run,not_run,1.0,1.0,full_text_predicate,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R095_C07_S06,Y1_basic_boolean,Y1,1,(to_tsvector('member2 stone3 alpha') @@ websearch_to_tsquery('missingword')) AND (96 = 96),(to_tsvector('member2 stone3 alpha') @@ websearch_to_tsquery('missingword')) AND (96 = 96),90,23,4,8,2.0,3,1,0,0,0,0,4,2,2.0,2,0.2,0.0889,0.5556,1.0,not_run,not_run,1.0,1.0,full_text_predicate,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R095_C08_S01,Y1_basic_boolean,Y1,1,(to_tsvector('omega6 active7 alpha') @@ websearch_to_tsquery('omega6')) OR (59 <> 59),(to_tsvector('omega6 active7 alpha') @@ websearch_to_tsquery('omega6')) OR (59 <> 59),85,23,4,8,2.0,5,1,0,0,0,0,4,2,2.0,2,0.2235,0.0941,0.2222,1.0,not_run,not_run,1.0,1.0,full_text_predicate,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R095_C08_S02,Y1_basic_boolean,Y1,1,(to_tsvector('active7 pending8 alpha') @@ websearch_to_tsquery('active7')) OR (72 <> 72),(to_tsvector('active7 pending8 alpha') @@ websearch_to_tsquery('active7')) OR (72 <> 72),88,23,4,8,2.0,5,1,0,0,0,0,4,2,2.0,2,0.2159,0.0909,0.3333,1.0,not_run,not_run,1.0,1.0,full_text_predicate,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R095_C08_S03,Y1_basic_boolean,Y1,1,(to_tsvector('pending8 public0 alpha') @@ websearch_to_tsquery('pending8')) OR (85 <> 85),(to_tsvector('pending8 public0 alpha') @@ websearch_to_tsquery('pending8')) OR (85 <> 85),89,23,4,8,2.0,5,1,0,0,0,0,4,2,2.0,2,0.2135,0.0899,0.4444,1.0,not_run,not_run,1.0,1.0,full_text_predicate,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R095_C08_S04,Y1_basic_boolean,Y1,1,(to_tsvector('public0 member1 alpha') @@ websearch_to_tsquery('missingword')) OR (1 <> 1),(to_tsvector('public0 member1 alpha') @@ websearch_to_tsquery('missingword')) OR (1 <> 1),89,23,4,8,2.0,5,1,0,0,0,0,4,1,1.0,2,0.2135,0.0899,0.5556,1.0,not_run,not_run,1.0,1.0,full_text_predicate,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R095_C08_S05,Y1_basic_boolean,Y1,1,(to_tsvector('member1 stone2 alpha') @@ websearch_to_tsquery('missingword')) OR (14 <> 14),(to_tsvector('member1 stone2 alpha') @@ websearch_to_tsquery('missingword')) OR (14 <> 14),90,23,4,8,2.0,5,1,0,0,0,0,4,2,2.0,2,0.2111,0.0889,0.5556,1.0,not_run,not_run,1.0,1.0,full_text_predicate,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R095_C08_S06,Y1_basic_boolean,Y1,1,(to_tsvector('stone2 north3 alpha') @@ websearch_to_tsquery('missingword')) OR (27 <> 27),(to_tsvector('stone2 north3 alpha') @@ websearch_to_tsquery('missingword')) OR (27 <> 27),89,23,4,8,2.0,5,1,0,0,0,0,4,2,2.0,2,0.2135,0.0899,0.6667,1.0,not_run,not_run,1.0,1.0,full_text_predicate,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R095_C09_S01,Y1_basic_boolean,Y1,1,((to_tsvector('active6 pending7 alpha') @@ websearch_to_tsquery('active6')) = TRUE),((to_tsvector('active6 pending7 alpha') @@ websearch_to_tsquery('active6')) = TRUE),83,21,4,8,3.0,2,0,0,0,0,0,2,0,0.0,2,0.2169,0.0723,0.4286,1.0,not_run,not_run,1.0,1.0,full_text_predicate,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R095_C09_S02,Y1_basic_boolean,Y1,1,((to_tsvector('pending7 public8 alpha') @@ websearch_to_tsquery('pending7')) = TRUE),((to_tsvector('pending7 public8 alpha') @@ websearch_to_tsquery('pending7')) = TRUE),84,21,4,8,3.0,2,0,0,0,0,0,2,0,0.0,2,0.2143,0.0714,0.5714,1.0,not_run,not_run,1.0,1.0,full_text_predicate,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R095_C09_S03,Y1_basic_boolean,Y1,1,((to_tsvector('public8 member0 alpha') @@ websearch_to_tsquery('public8')) = TRUE),((to_tsvector('public8 member0 alpha') @@ websearch_to_tsquery('public8')) = TRUE),82,21,4,8,3.0,2,0,0,0,0,0,2,0,0.0,2,0.2195,0.0732,0.2857,1.0,not_run,not_run,1.0,1.0,full_text_predicate,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R095_C09_S04,Y1_basic_boolean,Y1,1,((to_tsvector('member0 stone1 alpha') @@ websearch_to_tsquery('missingword')) = TRUE),((to_tsvector('member0 stone1 alpha') @@ websearch_to_tsquery('missingword')) = TRUE),85,21,4,8,3.0,2,0,0,0,0,0,2,0,0.0,2,0.2118,0.0706,0.7143,1.0,not_run,not_run,1.0,1.0,full_text_predicate,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R095_C09_S05,Y1_basic_boolean,Y1,1,((to_tsvector('stone1 north2 alpha') @@ websearch_to_tsquery('missingword')) = TRUE),((to_tsvector('stone1 north2 alpha') @@ websearch_to_tsquery('missingword')) = TRUE),84,21,4,8,3.0,2,0,0,0,0,0,2,0,0.0,2,0.2143,0.0714,0.8571,1.0,not_run,not_run,1.0,1.0,full_text_predicate,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R095_C09_S06,Y1_basic_boolean,Y1,1,((to_tsvector('north2 south3 alpha') @@ websearch_to_tsquery('missingword')) = TRUE),((to_tsvector('north2 south3 alpha') @@ websearch_to_tsquery('missingword')) = TRUE),84,21,4,8,3.0,2,0,0,0,0,0,2,0,0.0,2,0.2143,0.0714,0.8571,1.0,not_run,not_run,1.0,1.0,full_text_predicate,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R095_C10_S01,Y1_basic_boolean,Y1,1,"COALESCE((to_tsvector('pending6 public7 alpha') @@ websearch_to_tsquery('pending6')), FALSE)","COALESCE((to_tsvector('pending6 public7 alpha') @@ websearch_to_tsquery('pending6')), FALSE)",92,22,4,8,3.0,1,0,0,0,0,1,2,0,0.0,2,0.1957,0.0543,0.8333,0.8,not_run,not_run,1.0,0.8,full_text_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,0,1,excluded_from_seqgan_training_static_gate
Y1_R095_C10_S02,Y1_basic_boolean,Y1,1,"COALESCE((to_tsvector('public7 member8 alpha') @@ websearch_to_tsquery('public7')), FALSE)","COALESCE((to_tsvector('public7 member8 alpha') @@ websearch_to_tsquery('public7')), FALSE)",90,22,4,8,3.0,1,0,0,0,0,1,2,0,0.0,2,0.2,0.0556,0.5,0.8,not_run,not_run,1.0,0.8,full_text_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,0,1,excluded_from_seqgan_training_static_gate
Y1_R095_C10_S03,Y1_basic_boolean,Y1,1,"COALESCE((to_tsvector('member8 stone0 alpha') @@ websearch_to_tsquery('member8')), FALSE)","COALESCE((to_tsvector('member8 stone0 alpha') @@ websearch_to_tsquery('member8')), FALSE)",89,22,4,8,3.0,1,0,0,0,0,1,2,0,0.0,2,0.2022,0.0562,0.5,0.8,not_run,not_run,1.0,0.8,full_text_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,0,1,excluded_from_seqgan_training_static_gate
Y1_R095_C10_S04,Y1_basic_boolean,Y1,1,"COALESCE((to_tsvector('stone0 north1 alpha') @@ websearch_to_tsquery('missingword')), FALSE)","COALESCE((to_tsvector('stone0 north1 alpha') @@ websearch_to_tsquery('missingword')), FALSE)",92,22,4,8,3.0,1,0,0,0,0,1,2,0,0.0,2,0.1957,0.0543,1.1667,0.8,not_run,not_run,1.0,0.8,full_text_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,0,1,excluded_from_seqgan_training_static_gate
Y1_R095_C10_S05,Y1_basic_boolean,Y1,1,"COALESCE((to_tsvector('north1 south2 alpha') @@ websearch_to_tsquery('missingword')), FALSE)","COALESCE((to_tsvector('north1 south2 alpha') @@ websearch_to_tsquery('missingword')), FALSE)",92,22,4,8,3.0,1,0,0,0,0,1,2,0,0.0,2,0.1957,0.0543,1.1667,0.8,not_run,not_run,1.0,0.8,full_text_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,0,1,excluded_from_seqgan_training_static_gate
Y1_R095_C10_S06,Y1_basic_boolean,Y1,1,"COALESCE((to_tsvector('south2 east3 alpha') @@ websearch_to_tsquery('missingword')), FALSE)","COALESCE((to_tsvector('south2 east3 alpha') @@ websearch_to_tsquery('missingword')), FALSE)",91,22,4,8,3.0,1,0,0,0,0,1,2,0,0.0,2,0.1978,0.0549,1.0,0.8,not_run,not_run,1.0,0.8,full_text_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,0,1,excluded_from_seqgan_training_static_gate
Y1_R096_C01_S01,Y1_basic_boolean,Y1,1,(18 = 18) AND (35 = 35),(18 = 18) AND (35 = 35),23,11,0,4,1.0,3,1,0,0,0,0,4,2,2.0,0,0.2609,0.2609,0.1429,1.0,not_run,not_run,1.0,1.0,logical_composition,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R096_C01_S02,Y1_basic_boolean,Y1,1,(31 = 31) AND (48 = 48),(31 = 31) AND (48 = 48),23,11,0,4,1.0,3,1,0,0,0,0,4,2,2.0,0,0.2609,0.2609,0.1429,1.0,not_run,not_run,1.0,1.0,logical_composition,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R096_C01_S03,Y1_basic_boolean,Y1,1,(44 = 44) AND (61 = 61),(44 = 44) AND (61 = 61),23,11,0,4,1.0,3,1,0,0,0,0,4,2,2.0,0,0.2609,0.2609,0.1429,1.0,not_run,not_run,1.0,1.0,logical_composition,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R096_C01_S04,Y1_basic_boolean,Y1,1,(57 = 74) AND (74 = 74),(57 = 74) AND (74 = 74),23,11,0,4,1.0,3,1,0,0,0,0,4,2,2.0,0,0.2609,0.2609,0.1429,1.0,not_run,not_run,1.0,1.0,logical_composition,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R096_C01_S05,Y1_basic_boolean,Y1,1,(70 = 87) AND (87 = 87),(70 = 87) AND (87 = 87),23,11,0,4,1.0,3,1,0,0,0,0,4,2,2.0,0,0.2609,0.2609,0.1429,1.0,not_run,not_run,1.0,1.0,logical_composition,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R096_C01_S06,Y1_basic_boolean,Y1,1,(83 = 3) AND (3 = 3),(83 = 3) AND (3 = 3),20,11,0,4,1.0,3,1,0,0,0,0,4,2,1.25,0,0.3,0.3,0.1429,1.0,not_run,not_run,1.0,1.0,logical_composition,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R096_C02_S01,Y1_basic_boolean,Y1,1,((29 = 29) AND (46 = 46)),((29 = 29) AND (46 = 46)),25,13,0,6,2.0,3,1,0,0,0,0,4,2,2.0,0,0.32,0.24,0.1429,1.0,not_run,not_run,1.0,1.0,logical_composition,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R096_C02_S02,Y1_basic_boolean,Y1,1,((42 = 42) AND (59 = 59)),((42 = 42) AND (59 = 59)),25,13,0,6,2.0,3,1,0,0,0,0,4,2,2.0,0,0.32,0.24,0.1429,1.0,not_run,not_run,1.0,1.0,logical_composition,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R096_C02_S03,Y1_basic_boolean,Y1,1,((55 = 55) AND (72 = 72)),((55 = 55) AND (72 = 72)),25,13,0,6,2.0,3,1,0,0,0,0,4,2,2.0,0,0.32,0.24,0.1429,1.0,not_run,not_run,1.0,1.0,logical_composition,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R096_C02_S04,Y1_basic_boolean,Y1,1,((68 = 85) AND (85 = 85)),((68 = 85) AND (85 = 85)),25,13,0,6,2.0,3,1,0,0,0,0,4,2,2.0,0,0.32,0.24,0.1429,1.0,not_run,not_run,1.0,1.0,logical_composition,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R096_C02_S05,Y1_basic_boolean,Y1,1,((81 = 1) AND (1 = 1)),((81 = 1) AND (1 = 1)),22,13,0,6,2.0,3,1,0,0,0,0,4,2,1.25,0,0.3636,0.2727,0.1429,1.0,not_run,not_run,1.0,1.0,logical_composition,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R096_C02_S06,Y1_basic_boolean,Y1,1,((94 = 14) AND (14 = 14)),((94 = 14) AND (14 = 14)),25,13,0,6,2.0,3,1,0,0,0,0,4,2,2.0,0,0.32,0.24,0.1429,1.0,not_run,not_run,1.0,1.0,logical_composition,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R096_C03_S01,Y1_basic_boolean,Y1,1,NOT ((40 = 57) AND (57 = 57)),NOT ((40 = 57) AND (57 = 57)),29,14,0,6,2.0,4,1,0,0,0,0,4,2,2.0,0,0.2759,0.2414,0.25,1.0,not_run,not_run,1.0,1.0,logical_composition,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R096_C03_S02,Y1_basic_boolean,Y1,1,NOT ((53 = 70) AND (70 = 70)),NOT ((53 = 70) AND (70 = 70)),29,14,0,6,2.0,4,1,0,0,0,0,4,2,2.0,0,0.2759,0.2414,0.25,1.0,not_run,not_run,1.0,1.0,logical_composition,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R096_C03_S03,Y1_basic_boolean,Y1,1,NOT ((66 = 83) AND (83 = 83)),NOT ((66 = 83) AND (83 = 83)),29,14,0,6,2.0,4,1,0,0,0,0,4,2,2.0,0,0.2759,0.2414,0.25,1.0,not_run,not_run,1.0,1.0,logical_composition,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R096_C03_S04,Y1_basic_boolean,Y1,1,NOT ((79 = 79) AND (96 = 96)),NOT ((79 = 79) AND (96 = 96)),29,14,0,6,2.0,4,1,0,0,0,0,4,2,2.0,0,0.2759,0.2414,0.25,1.0,not_run,not_run,1.0,1.0,logical_composition,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R096_C03_S05,Y1_basic_boolean,Y1,1,NOT ((92 = 92) AND (12 = 12)),NOT ((92 = 92) AND (12 = 12)),29,14,0,6,2.0,4,1,0,0,0,0,4,2,2.0,0,0.2759,0.2414,0.25,1.0,not_run,not_run,1.0,1.0,logical_composition,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
