sample_id,module_id,y_level,label_attack,payload_raw,payload_canonical,length,token_count,quote_count,paren_count,parenthesis_depth,operator_count,boolean_keyword_count,has_comment,has_encoding,has_cast,has_postgres_function,literal_count,max_number_digits,avg_number_digits,string_literal_count,special_char_ratio,whitespace_ratio,keyword_density,static_valid_score,postgres_parse_valid,runtime_valid,slot_sanity_score,module_contract_valid_score,payload_family,accepted_for_rf_feature_v4,feature_dataset_version,postgres_runtime_valid,parent_sample_id,parent_module_level,transform_recipe_id,roundtrip_valid,structure_preserved,semantic_preserved,training_gate_v4_1
Y2_R085_C10_S06,Y2_boolean_variation,Y2,1,"COALESCE((set_masklen(inet '192.168.92.5', 24) = inet '10.0.92.0/24'), false)","COALESCE((set_masklen(inet '192.168.92.5', 24) = inet '10.0.92.0/24'), FALSE)",77,35,4,6,3.0,1,0,0,0,0,1,3,3,1.9,2,0.2727,0.0779,0.5714,1.0,not_run,not_run,1.0,1.0,network_inet,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R086_C01_S01,Y2_boolean_variation,Y2,1,(  uuid  '00000000-0000-0000-0000-000000003195'  =  uuid  '00000000-0000-0000-0000-000000003195'  ),uuid '00000000-0000-0000-0000-000000003195' = uuid '00000000-0000-0000-0000-000000003195',93,27,4,2,1.0,1,0,0,0,0,0,2,12,6.4,2,0.1613,0.0645,0.0,0.9,not_run,not_run,0.0,1.0,uuid_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,excluded_from_seqgan_training_static_gate
Y2_R086_C01_S02,Y2_boolean_variation,Y2,1,uuid '00000000-0000-0000-0000-000000003208' = uuid '00000000-0000-0000-0000-000000003208',uuid '00000000-0000-0000-0000-000000003208' = uuid '00000000-0000-0000-0000-000000003208',89,25,4,0,0.0,1,0,0,0,0,0,2,12,6.4,2,0.1461,0.0449,0.0,0.9,not_run,not_run,0.0,1.0,uuid_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,excluded_from_seqgan_training_static_gate
Y2_R086_C01_S03,Y2_boolean_variation,Y2,1,( uuid '00000000-0000-0000-0000-000000003221' = uuid '00000000-0000-0000-0000-000000003221' ),uuid '00000000-0000-0000-0000-000000003221' = uuid '00000000-0000-0000-0000-000000003221',93,27,4,2,1.0,1,0,0,0,0,0,2,12,6.4,2,0.1613,0.0645,0.0,0.9,not_run,not_run,0.0,1.0,uuid_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,excluded_from_seqgan_training_static_gate
Y2_R086_C01_S04,Y2_boolean_variation,Y2,1,uuid  '00000000-0000-0000-0000-000000003234'  =  uuid  '00000000-0000-0000-0000-000000003241',uuid '00000000-0000-0000-0000-000000003234' = uuid '00000000-0000-0000-0000-000000003241',89,25,4,0,0.0,1,0,0,0,0,0,2,12,6.4,2,0.1461,0.0449,0.0,0.9,not_run,not_run,0.0,1.0,uuid_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,excluded_from_seqgan_training_static_gate
Y2_R086_C01_S05,Y2_boolean_variation,Y2,1,( uuid '00000000-0000-0000-0000-000000003247' = uuid '00000000-0000-0000-0000-000000003254' ),uuid '00000000-0000-0000-0000-000000003247' = uuid '00000000-0000-0000-0000-000000003254',93,27,4,2,1.0,1,0,0,0,0,0,2,12,6.4,2,0.1613,0.0645,0.0,0.9,not_run,not_run,0.0,1.0,uuid_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,excluded_from_seqgan_training_static_gate
Y2_R086_C01_S06,Y2_boolean_variation,Y2,1,uuid '00000000-0000-0000-0000-000000003260' = uuid '00000000-0000-0000-0000-000000003267',uuid '00000000-0000-0000-0000-000000003260' = uuid '00000000-0000-0000-0000-000000003267',89,25,4,0,0.0,1,0,0,0,0,0,2,12,6.4,2,0.1461,0.0449,0.0,0.9,not_run,not_run,0.0,1.0,uuid_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,excluded_from_seqgan_training_static_gate
Y2_R086_C02_S01,Y2_boolean_variation,Y2,1,(uuid  '00000000-0000-0000-0000-000000003195'  =  uuid  '00000000-0000-0000-0000-000000003195'),(uuid '00000000-0000-0000-0000-000000003195' = uuid '00000000-0000-0000-0000-000000003195'),91,27,4,2,1.0,1,0,0,0,0,0,2,12,6.4,2,0.1648,0.044,0.0,0.9,not_run,not_run,0.0,1.0,uuid_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,excluded_from_seqgan_training_static_gate
Y2_R086_C02_S02,Y2_boolean_variation,Y2,1,( (uuid '00000000-0000-0000-0000-000000003208' = uuid '00000000-0000-0000-0000-000000003208') ),(uuid '00000000-0000-0000-0000-000000003208' = uuid '00000000-0000-0000-0000-000000003208'),95,29,4,4,2.0,1,0,0,0,0,0,2,12,6.4,2,0.1789,0.0632,0.0,0.9,not_run,not_run,0.0,1.0,uuid_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,excluded_from_seqgan_training_static_gate
Y2_R086_C02_S03,Y2_boolean_variation,Y2,1,(uuid '00000000-0000-0000-0000-000000003221' = uuid '00000000-0000-0000-0000-000000003221'),(uuid '00000000-0000-0000-0000-000000003221' = uuid '00000000-0000-0000-0000-000000003221'),91,27,4,2,1.0,1,0,0,0,0,0,2,12,6.4,2,0.1648,0.044,0.0,0.9,not_run,not_run,0.0,1.0,uuid_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,excluded_from_seqgan_training_static_gate
Y2_R086_C02_S04,Y2_boolean_variation,Y2,1,(  (uuid  '00000000-0000-0000-0000-000000003234'  =  uuid  '00000000-0000-0000-0000-000000003241')  ),(uuid '00000000-0000-0000-0000-000000003234' = uuid '00000000-0000-0000-0000-000000003241'),95,29,4,4,2.0,1,0,0,0,0,0,2,12,6.4,2,0.1789,0.0632,0.0,0.9,not_run,not_run,0.0,1.0,uuid_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,excluded_from_seqgan_training_static_gate
Y2_R086_C02_S05,Y2_boolean_variation,Y2,1,(uuid '00000000-0000-0000-0000-000000003247' = uuid '00000000-0000-0000-0000-000000003254'),(uuid '00000000-0000-0000-0000-000000003247' = uuid '00000000-0000-0000-0000-000000003254'),91,27,4,2,1.0,1,0,0,0,0,0,2,12,6.4,2,0.1648,0.044,0.0,0.9,not_run,not_run,0.0,1.0,uuid_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,excluded_from_seqgan_training_static_gate
Y2_R086_C02_S06,Y2_boolean_variation,Y2,1,( (uuid '00000000-0000-0000-0000-000000003260' = uuid '00000000-0000-0000-0000-000000003267') ),(uuid '00000000-0000-0000-0000-000000003260' = uuid '00000000-0000-0000-0000-000000003267'),95,29,4,4,2.0,1,0,0,0,0,0,2,12,6.4,2,0.1789,0.0632,0.0,0.9,not_run,not_run,0.0,1.0,uuid_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,excluded_from_seqgan_training_static_gate
Y2_R086_C03_S01,Y2_boolean_variation,Y2,1,(  not  (uuid  '00000000-0000-0000-0000-000000003195'  =  uuid  '00000000-0000-0000-0000-000000003202')  ),NOT (uuid '00000000-0000-0000-0000-000000003195' = uuid '00000000-0000-0000-0000-000000003202'),99,30,4,4,2.0,2,1,0,0,0,0,2,12,6.4,2,0.1717,0.0707,0.125,0.9,not_run,not_run,0.0,1.0,uuid_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,excluded_from_seqgan_training_static_gate
Y2_R086_C03_S02,Y2_boolean_variation,Y2,1,NOT (uuid '00000000-0000-0000-0000-000000003208' = uuid '00000000-0000-0000-0000-000000003215'),NOT (uuid '00000000-0000-0000-0000-000000003208' = uuid '00000000-0000-0000-0000-000000003215'),95,28,4,2,1.0,2,0,0,0,0,0,2,12,6.4,2,0.1579,0.0526,0.1667,0.9,not_run,not_run,0.0,1.0,uuid_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,excluded_from_seqgan_training_static_gate
Y2_R086_C03_S03,Y2_boolean_variation,Y2,1,( not (uuid '00000000-0000-0000-0000-000000003221' = uuid '00000000-0000-0000-0000-000000003228') ),NOT (uuid '00000000-0000-0000-0000-000000003221' = uuid '00000000-0000-0000-0000-000000003228'),99,30,4,4,2.0,2,1,0,0,0,0,2,12,6.4,2,0.1717,0.0707,0.125,0.9,not_run,not_run,0.0,1.0,uuid_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,excluded_from_seqgan_training_static_gate
Y2_R086_C03_S04,Y2_boolean_variation,Y2,1,NOT  (uuid  '00000000-0000-0000-0000-000000003234'  =  uuid  '00000000-0000-0000-0000-000000003234'),NOT (uuid '00000000-0000-0000-0000-000000003234' = uuid '00000000-0000-0000-0000-000000003234'),95,28,4,2,1.0,2,0,0,0,0,0,2,12,6.4,2,0.1579,0.0526,0.1667,0.9,not_run,not_run,0.0,1.0,uuid_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,excluded_from_seqgan_training_static_gate
Y2_R086_C03_S05,Y2_boolean_variation,Y2,1,( not (uuid '00000000-0000-0000-0000-000000003247' = uuid '00000000-0000-0000-0000-000000003247') ),NOT (uuid '00000000-0000-0000-0000-000000003247' = uuid '00000000-0000-0000-0000-000000003247'),99,30,4,4,2.0,2,1,0,0,0,0,2,12,6.4,2,0.1717,0.0707,0.125,0.9,not_run,not_run,0.0,1.0,uuid_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,excluded_from_seqgan_training_static_gate
Y2_R086_C03_S06,Y2_boolean_variation,Y2,1,NOT (uuid '00000000-0000-0000-0000-000000003260' = uuid '00000000-0000-0000-0000-000000003260'),NOT (uuid '00000000-0000-0000-0000-000000003260' = uuid '00000000-0000-0000-0000-000000003260'),95,28,4,2,1.0,2,0,0,0,0,0,2,12,6.4,2,0.1579,0.0526,0.1667,0.9,not_run,not_run,0.0,1.0,uuid_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,excluded_from_seqgan_training_static_gate
Y2_R086_C04_S01,Y2_boolean_variation,Y2,1,(uuid  '00000000-0000-0000-0000-000000003195'  =  uuid  '00000000-0000-0000-0000-000000003195')  IS  TRUE,(uuid '00000000-0000-0000-0000-000000003195' = uuid '00000000-0000-0000-0000-000000003195') IS TRUE,99,29,4,2,1.0,1,1,0,0,0,0,2,12,6.4,2,0.1515,0.0606,0.2857,0.9,not_run,not_run,0.0,1.0,uuid_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,excluded_from_seqgan_training_static_gate
Y2_R086_C04_S02,Y2_boolean_variation,Y2,1,( (uuid '00000000-0000-0000-0000-000000003208' = uuid '00000000-0000-0000-0000-000000003208') is true ),(uuid '00000000-0000-0000-0000-000000003208' = uuid '00000000-0000-0000-0000-000000003208') IS TRUE,103,31,4,4,2.0,1,1,0,0,0,0,2,12,6.4,2,0.165,0.0777,0.2222,0.9,not_run,not_run,0.0,1.0,uuid_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,excluded_from_seqgan_training_static_gate
Y2_R086_C04_S03,Y2_boolean_variation,Y2,1,(uuid '00000000-0000-0000-0000-000000003221' = uuid '00000000-0000-0000-0000-000000003221') IS TRUE,(uuid '00000000-0000-0000-0000-000000003221' = uuid '00000000-0000-0000-0000-000000003221') IS TRUE,99,29,4,2,1.0,1,1,0,0,0,0,2,12,6.4,2,0.1515,0.0606,0.2857,0.9,not_run,not_run,0.0,1.0,uuid_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,excluded_from_seqgan_training_static_gate
Y2_R086_C04_S04,Y2_boolean_variation,Y2,1,(  (uuid  '00000000-0000-0000-0000-000000003234'  =  uuid  '00000000-0000-0000-0000-000000003241')  is  true  ),(uuid '00000000-0000-0000-0000-000000003234' = uuid '00000000-0000-0000-0000-000000003241') IS TRUE,103,31,4,4,2.0,1,1,0,0,0,0,2,12,6.4,2,0.165,0.0777,0.2222,0.9,not_run,not_run,0.0,1.0,uuid_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,excluded_from_seqgan_training_static_gate
Y2_R086_C04_S05,Y2_boolean_variation,Y2,1,(uuid '00000000-0000-0000-0000-000000003247' = uuid '00000000-0000-0000-0000-000000003254') IS TRUE,(uuid '00000000-0000-0000-0000-000000003247' = uuid '00000000-0000-0000-0000-000000003254') IS TRUE,99,29,4,2,1.0,1,1,0,0,0,0,2,12,6.4,2,0.1515,0.0606,0.2857,0.9,not_run,not_run,0.0,1.0,uuid_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,excluded_from_seqgan_training_static_gate
Y2_R086_C04_S06,Y2_boolean_variation,Y2,1,( (uuid '00000000-0000-0000-0000-000000003260' = uuid '00000000-0000-0000-0000-000000003267') is true ),(uuid '00000000-0000-0000-0000-000000003260' = uuid '00000000-0000-0000-0000-000000003267') IS TRUE,103,31,4,4,2.0,1,1,0,0,0,0,2,12,6.4,2,0.165,0.0777,0.2222,0.9,not_run,not_run,0.0,1.0,uuid_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,excluded_from_seqgan_training_static_gate
Y2_R086_C05_S01,Y2_boolean_variation,Y2,1,(  (uuid  '00000000-0000-0000-0000-000000003195'  =  uuid  '00000000-0000-0000-0000-000000003195')  IS  not  false  ),(uuid '00000000-0000-0000-0000-000000003195' = uuid '00000000-0000-0000-0000-000000003195') IS NOT FALSE,108,32,4,4,2.0,2,2,0,0,0,0,2,12,6.4,2,0.1574,0.0833,0.3,0.9,not_run,not_run,0.0,1.0,uuid_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,excluded_from_seqgan_training_static_gate
Y2_R086_C05_S02,Y2_boolean_variation,Y2,1,(uuid '00000000-0000-0000-0000-000000003208' = uuid '00000000-0000-0000-0000-000000003208') is NOT FALSE,(uuid '00000000-0000-0000-0000-000000003208' = uuid '00000000-0000-0000-0000-000000003208') IS NOT FALSE,104,30,4,2,1.0,2,2,0,0,0,0,2,12,6.4,2,0.1442,0.0673,0.375,0.9,not_run,not_run,0.0,1.0,uuid_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,excluded_from_seqgan_training_static_gate
Y2_R086_C05_S03,Y2_boolean_variation,Y2,1,( (uuid '00000000-0000-0000-0000-000000003221' = uuid '00000000-0000-0000-0000-000000003221') IS not false ),(uuid '00000000-0000-0000-0000-000000003221' = uuid '00000000-0000-0000-0000-000000003221') IS NOT FALSE,108,32,4,4,2.0,2,2,0,0,0,0,2,12,6.4,2,0.1574,0.0833,0.3,0.9,not_run,not_run,0.0,1.0,uuid_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,excluded_from_seqgan_training_static_gate
Y2_R086_C05_S04,Y2_boolean_variation,Y2,1,(uuid  '00000000-0000-0000-0000-000000003234'  =  uuid  '00000000-0000-0000-0000-000000003241')  is  NOT  FALSE,(uuid '00000000-0000-0000-0000-000000003234' = uuid '00000000-0000-0000-0000-000000003241') IS NOT FALSE,104,30,4,2,1.0,2,2,0,0,0,0,2,12,6.4,2,0.1442,0.0673,0.375,0.9,not_run,not_run,0.0,1.0,uuid_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,excluded_from_seqgan_training_static_gate
Y2_R086_C05_S05,Y2_boolean_variation,Y2,1,( (uuid '00000000-0000-0000-0000-000000003247' = uuid '00000000-0000-0000-0000-000000003254') IS not false ),(uuid '00000000-0000-0000-0000-000000003247' = uuid '00000000-0000-0000-0000-000000003254') IS NOT FALSE,108,32,4,4,2.0,2,2,0,0,0,0,2,12,6.4,2,0.1574,0.0833,0.3,0.9,not_run,not_run,0.0,1.0,uuid_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,excluded_from_seqgan_training_static_gate
Y2_R086_C05_S06,Y2_boolean_variation,Y2,1,(uuid '00000000-0000-0000-0000-000000003260' = uuid '00000000-0000-0000-0000-000000003267') is NOT FALSE,(uuid '00000000-0000-0000-0000-000000003260' = uuid '00000000-0000-0000-0000-000000003267') IS NOT FALSE,104,30,4,2,1.0,2,2,0,0,0,0,2,12,6.4,2,0.1442,0.0673,0.375,0.9,not_run,not_run,0.0,1.0,uuid_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,excluded_from_seqgan_training_static_gate
Y2_R086_C06_S01,Y2_boolean_variation,Y2,1,CASE  WHEN  (uuid  '00000000-0000-0000-0000-000000003195'  =  uuid  '00000000-0000-0000-0000-000000003195')  THEN  TRUE  ELSE  false  end,CASE WHEN (uuid '00000000-0000-0000-0000-000000003195' = uuid '00000000-0000-0000-0000-000000003195') THEN TRUE ELSE FALSE END,126,34,4,2,1.0,1,0,0,0,0,0,2,12,6.4,2,0.119,0.0873,0.1667,0.9,not_run,not_run,0.0,1.0,uuid_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,excluded_from_seqgan_training_static_gate
Y2_R086_C06_S02,Y2_boolean_variation,Y2,1,( case when (uuid '00000000-0000-0000-0000-000000003208' = uuid '00000000-0000-0000-0000-000000003208') then true else FALSE END ),CASE WHEN (uuid '00000000-0000-0000-0000-000000003208' = uuid '00000000-0000-0000-0000-000000003208') THEN TRUE ELSE FALSE END,130,36,4,4,2.0,1,0,0,0,0,0,2,12,6.4,2,0.1308,0.1,0.1429,0.9,not_run,not_run,0.0,1.0,uuid_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,excluded_from_seqgan_training_static_gate
Y2_R086_C06_S03,Y2_boolean_variation,Y2,1,CASE WHEN (uuid '00000000-0000-0000-0000-000000003221' = uuid '00000000-0000-0000-0000-000000003221') THEN TRUE ELSE false end,CASE WHEN (uuid '00000000-0000-0000-0000-000000003221' = uuid '00000000-0000-0000-0000-000000003221') THEN TRUE ELSE FALSE END,126,34,4,2,1.0,1,0,0,0,0,0,2,12,6.4,2,0.119,0.0873,0.1667,0.9,not_run,not_run,0.0,1.0,uuid_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,excluded_from_seqgan_training_static_gate
Y2_R086_C06_S04,Y2_boolean_variation,Y2,1,(  case  when  (uuid  '00000000-0000-0000-0000-000000003234'  =  uuid  '00000000-0000-0000-0000-000000003241')  then  true  else  FALSE  END  ),CASE WHEN (uuid '00000000-0000-0000-0000-000000003234' = uuid '00000000-0000-0000-0000-000000003241') THEN TRUE ELSE FALSE END,130,36,4,4,2.0,1,0,0,0,0,0,2,12,6.4,2,0.1308,0.1,0.1429,0.9,not_run,not_run,0.0,1.0,uuid_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,excluded_from_seqgan_training_static_gate
Y2_R086_C06_S05,Y2_boolean_variation,Y2,1,CASE WHEN (uuid '00000000-0000-0000-0000-000000003247' = uuid '00000000-0000-0000-0000-000000003254') THEN TRUE ELSE false end,CASE WHEN (uuid '00000000-0000-0000-0000-000000003247' = uuid '00000000-0000-0000-0000-000000003254') THEN TRUE ELSE FALSE END,126,34,4,2,1.0,1,0,0,0,0,0,2,12,6.4,2,0.119,0.0873,0.1667,0.9,not_run,not_run,0.0,1.0,uuid_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,excluded_from_seqgan_training_static_gate
Y2_R086_C06_S06,Y2_boolean_variation,Y2,1,( case when (uuid '00000000-0000-0000-0000-000000003260' = uuid '00000000-0000-0000-0000-000000003267') then true else FALSE END ),CASE WHEN (uuid '00000000-0000-0000-0000-000000003260' = uuid '00000000-0000-0000-0000-000000003267') THEN TRUE ELSE FALSE END,130,36,4,4,2.0,1,0,0,0,0,0,2,12,6.4,2,0.1308,0.1,0.1429,0.9,not_run,not_run,0.0,1.0,uuid_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,excluded_from_seqgan_training_static_gate
Y2_R086_C07_S01,Y2_boolean_variation,Y2,1,(  (uuid  '00000000-0000-0000-0000-000000003195'  =  uuid  '00000000-0000-0000-0000-000000003195')  and  (65  =  65)  ),(uuid '00000000-0000-0000-0000-000000003195' = uuid '00000000-0000-0000-0000-000000003195') AND (65 = 65),109,35,4,6,2.0,3,1,0,0,0,0,4,12,5.667,2,0.1835,0.0917,0.0909,0.9,not_run,not_run,0.0,1.0,uuid_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,excluded_from_seqgan_training_static_gate
Y2_R086_C07_S02,Y2_boolean_variation,Y2,1,(uuid '00000000-0000-0000-0000-000000003208' = uuid '00000000-0000-0000-0000-000000003208') AND (78 = 78),(uuid '00000000-0000-0000-0000-000000003208' = uuid '00000000-0000-0000-0000-000000003208') AND (78 = 78),105,33,4,4,1.0,3,1,0,0,0,0,4,12,5.667,2,0.1714,0.0762,0.1111,0.9,not_run,not_run,0.0,1.0,uuid_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,excluded_from_seqgan_training_static_gate
Y2_R086_C07_S03,Y2_boolean_variation,Y2,1,( (uuid '00000000-0000-0000-0000-000000003221' = uuid '00000000-0000-0000-0000-000000003221') and (91 = 91) ),(uuid '00000000-0000-0000-0000-000000003221' = uuid '00000000-0000-0000-0000-000000003221') AND (91 = 91),109,35,4,6,2.0,3,1,0,0,0,0,4,12,5.667,2,0.1835,0.0917,0.0909,0.9,not_run,not_run,0.0,1.0,uuid_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,excluded_from_seqgan_training_static_gate
Y2_R086_C07_S04,Y2_boolean_variation,Y2,1,(uuid  '00000000-0000-0000-0000-000000003234'  =  uuid  '00000000-0000-0000-0000-000000003241')  AND  (7  =  7),(uuid '00000000-0000-0000-0000-000000003234' = uuid '00000000-0000-0000-0000-000000003241') AND (7 = 7),103,33,4,4,1.0,3,1,0,0,0,0,4,12,5.5,2,0.1748,0.0777,0.1111,0.9,not_run,not_run,0.0,1.0,uuid_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,excluded_from_seqgan_training_static_gate
Y2_R086_C07_S05,Y2_boolean_variation,Y2,1,( (uuid '00000000-0000-0000-0000-000000003247' = uuid '00000000-0000-0000-0000-000000003254') and (20 = 20) ),(uuid '00000000-0000-0000-0000-000000003247' = uuid '00000000-0000-0000-0000-000000003254') AND (20 = 20),109,35,4,6,2.0,3,1,0,0,0,0,4,12,5.667,2,0.1835,0.0917,0.0909,0.9,not_run,not_run,0.0,1.0,uuid_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,excluded_from_seqgan_training_static_gate
Y2_R086_C07_S06,Y2_boolean_variation,Y2,1,(uuid '00000000-0000-0000-0000-000000003260' = uuid '00000000-0000-0000-0000-000000003267') AND (33 = 33),(uuid '00000000-0000-0000-0000-000000003260' = uuid '00000000-0000-0000-0000-000000003267') AND (33 = 33),105,33,4,4,1.0,3,1,0,0,0,0,4,12,5.667,2,0.1714,0.0762,0.1111,0.9,not_run,not_run,0.0,1.0,uuid_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,excluded_from_seqgan_training_static_gate
Y2_R086_C08_S01,Y2_boolean_variation,Y2,1,(uuid  '00000000-0000-0000-0000-000000003195'  =  uuid  '00000000-0000-0000-0000-000000003195')  OR  (93  <>  93),(uuid '00000000-0000-0000-0000-000000003195' = uuid '00000000-0000-0000-0000-000000003195') OR (93 <> 93),105,33,4,4,1.0,5,1,0,0,0,0,4,12,5.667,2,0.181,0.0762,0.1111,0.9,not_run,not_run,0.0,1.0,uuid_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,excluded_from_seqgan_training_static_gate
Y2_R086_C08_S02,Y2_boolean_variation,Y2,1,( (uuid '00000000-0000-0000-0000-000000003208' = uuid '00000000-0000-0000-0000-000000003208') or (9 <> 9) ),(uuid '00000000-0000-0000-0000-000000003208' = uuid '00000000-0000-0000-0000-000000003208') OR (9 <> 9),107,35,4,6,2.0,5,1,0,0,0,0,4,12,5.5,2,0.1963,0.0935,0.0909,0.9,not_run,not_run,0.0,1.0,uuid_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,excluded_from_seqgan_training_static_gate
Y2_R086_C08_S03,Y2_boolean_variation,Y2,1,(uuid '00000000-0000-0000-0000-000000003221' = uuid '00000000-0000-0000-0000-000000003221') OR (22 <> 22),(uuid '00000000-0000-0000-0000-000000003221' = uuid '00000000-0000-0000-0000-000000003221') OR (22 <> 22),105,33,4,4,1.0,5,1,0,0,0,0,4,12,5.667,2,0.181,0.0762,0.1111,0.9,not_run,not_run,0.0,1.0,uuid_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,excluded_from_seqgan_training_static_gate
Y2_R086_C08_S04,Y2_boolean_variation,Y2,1,(  (uuid  '00000000-0000-0000-0000-000000003234'  =  uuid  '00000000-0000-0000-0000-000000003241')  or  (35  <>  35)  ),(uuid '00000000-0000-0000-0000-000000003234' = uuid '00000000-0000-0000-0000-000000003241') OR (35 <> 35),109,35,4,6,2.0,5,1,0,0,0,0,4,12,5.667,2,0.1927,0.0917,0.0909,0.9,not_run,not_run,0.0,1.0,uuid_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,excluded_from_seqgan_training_static_gate
Y2_R086_C08_S05,Y2_boolean_variation,Y2,1,(uuid '00000000-0000-0000-0000-000000003247' = uuid '00000000-0000-0000-0000-000000003254') OR (48 <> 48),(uuid '00000000-0000-0000-0000-000000003247' = uuid '00000000-0000-0000-0000-000000003254') OR (48 <> 48),105,33,4,4,1.0,5,1,0,0,0,0,4,12,5.667,2,0.181,0.0762,0.1111,0.9,not_run,not_run,0.0,1.0,uuid_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,excluded_from_seqgan_training_static_gate
Y2_R086_C08_S06,Y2_boolean_variation,Y2,1,( (uuid '00000000-0000-0000-0000-000000003260' = uuid '00000000-0000-0000-0000-000000003267') or (61 <> 61) ),(uuid '00000000-0000-0000-0000-000000003260' = uuid '00000000-0000-0000-0000-000000003267') OR (61 <> 61),109,35,4,6,2.0,5,1,0,0,0,0,4,12,5.667,2,0.1927,0.0917,0.0909,0.9,not_run,not_run,0.0,1.0,uuid_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,excluded_from_seqgan_training_static_gate
Y2_R086_C09_S01,Y2_boolean_variation,Y2,1,(  ((uuid  '00000000-0000-0000-0000-000000003195'  =  uuid  '00000000-0000-0000-0000-000000003195')  =  TRUE)  ),((uuid '00000000-0000-0000-0000-000000003195' = uuid '00000000-0000-0000-0000-000000003195') = TRUE),104,33,4,6,3.0,2,0,0,0,0,0,2,12,6.4,2,0.1923,0.0769,0.1111,0.9,not_run,not_run,0.0,1.0,uuid_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,excluded_from_seqgan_training_static_gate
Y2_R086_C09_S02,Y2_boolean_variation,Y2,1,((uuid '00000000-0000-0000-0000-000000003208' = uuid '00000000-0000-0000-0000-000000003208') = true),((uuid '00000000-0000-0000-0000-000000003208' = uuid '00000000-0000-0000-0000-000000003208') = TRUE),100,31,4,4,2.0,2,0,0,0,0,0,2,12,6.4,2,0.18,0.06,0.1429,0.9,not_run,not_run,0.0,1.0,uuid_predicate,0,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,excluded_from_seqgan_training_static_gate
