sample_id,module_id,y_level,payload_raw,validation_payload_v4,semantic_family,static_valid_v4,static_quality_score_v4,slot_sanity_score_v4,module_contract_valid_score,malformed_syntax_penalty_v4,evidence_tier,hard_case_reason,intended_tier,parent_sample_id,parent_module_level,transform_recipe_id,roundtrip_valid,structure_preserved,semantic_preserved
Y3_R004_C10_S06,Y3_encoded_boolean,Y3,"COALESCE((23%20%3C%3D%2022),%20FALSE)","COALESCE((23 <= 22), FALSE)",comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R004_C10_S06,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
Y3_R005_C01_S01,Y3_encoded_boolean,Y3,%2860%20+%2094%29%20=%20154,(60 + 94) = 154,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R005_C01_S01,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1
Y3_R005_C01_S02,Y3_encoded_boolean,Y3,(73%20+%2010)%20%3D%2083,(73 + 10) = 83,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R005_C01_S02,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
Y3_R005_C01_S03,Y3_encoded_boolean,Y3,%2886%20%2B%2023%29%20%3D%20109,(86 + 23) = 109,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R005_C01_S03,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1
Y3_R005_C01_S04,Y3_encoded_boolean,Y3,%282%20+%2036%29%20=%2039,(2 + 36) = 39,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R005_C01_S04,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1
Y3_R005_C01_S05,Y3_encoded_boolean,Y3,(15%20+%2049)%20%3D%2065,(15 + 49) = 65,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R005_C01_S05,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
Y3_R005_C01_S06,Y3_encoded_boolean,Y3,%2828%20%2B%2062%29%20%3D%2091,(28 + 62) = 91,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R005_C01_S06,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1
Y3_R005_C02_S01,Y3_encoded_boolean,Y3,((71%20+%208)%20%3D%2079),((71 + 8) = 79),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R005_C02_S01,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
Y3_R005_C02_S02,Y3_encoded_boolean,Y3,%28%2884%20%2B%2021%29%20%3D%20105%29,((84 + 21) = 105),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R005_C02_S02,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1
Y3_R005_C02_S03,Y3_encoded_boolean,Y3,%28%2897%20+%2034%29%20=%20131%29,((97 + 34) = 131),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R005_C02_S03,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1
Y3_R005_C02_S04,Y3_encoded_boolean,Y3,((13%20+%2047)%20%3D%2061),((13 + 47) = 61),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R005_C02_S04,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
Y3_R005_C02_S05,Y3_encoded_boolean,Y3,%28%2826%20%2B%2060%29%20%3D%2087%29,((26 + 60) = 87),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R005_C02_S05,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1
Y3_R005_C02_S06,Y3_encoded_boolean,Y3,%28%2839%20+%2073%29%20=%20113%29,((39 + 73) = 113),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R005_C02_S06,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1
Y3_R005_C03_S01,Y3_encoded_boolean,Y3,NOT%20%28%2882%20%2B%2019%29%20%3D%20102%29,NOT ((82 + 19) = 102),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R005_C03_S01,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1
Y3_R005_C03_S02,Y3_encoded_boolean,Y3,NOT%20%28%2895%20+%2032%29%20=%20128%29,NOT ((95 + 32) = 128),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R005_C03_S02,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1
Y3_R005_C03_S03,Y3_encoded_boolean,Y3,NOT%20((11%20+%2045)%20%3D%2057),NOT ((11 + 45) = 57),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R005_C03_S03,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
Y3_R005_C03_S04,Y3_encoded_boolean,Y3,NOT%20%28%2824%20%2B%2058%29%20%3D%2082%29,NOT ((24 + 58) = 82),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R005_C03_S04,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1
Y3_R005_C03_S05,Y3_encoded_boolean,Y3,NOT%20%28%2837%20+%2071%29%20=%20108%29,NOT ((37 + 71) = 108),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R005_C03_S05,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1
Y3_R005_C03_S06,Y3_encoded_boolean,Y3,NOT%20((50%20+%2084)%20%3D%20134),NOT ((50 + 84) = 134),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R005_C03_S06,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
Y3_R005_C04_S01,Y3_encoded_boolean,Y3,%28%2893%20+%2030%29%20=%20123%29%20IS%20TRUE,((93 + 30) = 123) IS TRUE,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R005_C04_S01,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1
Y3_R005_C04_S02,Y3_encoded_boolean,Y3,((9%20+%2043)%20%3D%2052)%20IS%20TRUE,((9 + 43) = 52) IS TRUE,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R005_C04_S02,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
Y3_R005_C04_S03,Y3_encoded_boolean,Y3,%28%2822%20%2B%2056%29%20%3D%2078%29%20IS%20TRUE,((22 + 56) = 78) IS TRUE,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R005_C04_S03,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1
Y3_R005_C04_S04,Y3_encoded_boolean,Y3,%28%2835%20+%2069%29%20=%20105%29%20IS%20TRUE,((35 + 69) = 105) IS TRUE,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R005_C04_S04,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1
Y3_R005_C04_S05,Y3_encoded_boolean,Y3,((48%20+%2082)%20%3D%20131)%20IS%20TRUE,((48 + 82) = 131) IS TRUE,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R005_C04_S05,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
Y3_R005_C04_S06,Y3_encoded_boolean,Y3,%28%2861%20%2B%2095%29%20%3D%20157%29%20IS%20TRUE,((61 + 95) = 157) IS TRUE,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R005_C04_S06,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1
Y3_R005_C05_S01,Y3_encoded_boolean,Y3,((7%20+%2041)%20%3D%2048)%20IS%20NOT%20FALSE,((7 + 41) = 48) IS NOT FALSE,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R005_C05_S01,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
Y3_R005_C05_S02,Y3_encoded_boolean,Y3,%28%2820%20%2B%2054%29%20%3D%2074%29%20IS%20NOT%20FALSE,((20 + 54) = 74) IS NOT FALSE,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R005_C05_S02,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1
Y3_R005_C05_S03,Y3_encoded_boolean,Y3,%28%2833%20+%2067%29%20=%20100%29%20IS%20NOT%20FALSE,((33 + 67) = 100) IS NOT FALSE,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R005_C05_S03,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1
Y3_R005_C05_S04,Y3_encoded_boolean,Y3,((46%20+%2080)%20%3D%20127)%20IS%20NOT%20FALSE,((46 + 80) = 127) IS NOT FALSE,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R005_C05_S04,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
Y3_R005_C05_S05,Y3_encoded_boolean,Y3,%28%2859%20%2B%2093%29%20%3D%20153%29%20IS%20NOT%20FALSE,((59 + 93) = 153) IS NOT FALSE,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R005_C05_S05,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1
Y3_R005_C05_S06,Y3_encoded_boolean,Y3,%28%2872%20+%209%29%20=%2082%29%20IS%20NOT%20FALSE,((72 + 9) = 82) IS NOT FALSE,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R005_C05_S06,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1
Y3_R005_C06_S01,Y3_encoded_boolean,Y3,CASE%20WHEN%20%28%2818%20%2B%2052%29%20%3D%2070%29%20THEN%20TRUE%20ELSE%20FALSE%20END,CASE WHEN ((18 + 52) = 70) THEN TRUE ELSE FALSE END,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R005_C06_S01,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1
Y3_R005_C06_S02,Y3_encoded_boolean,Y3,CASE%20WHEN%20%28%2831%20+%2065%29%20=%2096%29%20THEN%20TRUE%20ELSE%20FALSE%20END,CASE WHEN ((31 + 65) = 96) THEN TRUE ELSE FALSE END,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R005_C06_S02,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1
Y3_R005_C06_S03,Y3_encoded_boolean,Y3,CASE%20WHEN%20((44%20+%2078)%20%3D%20122)%20THEN%20TRUE%20ELSE%20FALSE%20END,CASE WHEN ((44 + 78) = 122) THEN TRUE ELSE FALSE END,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R005_C06_S03,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
Y3_R005_C06_S04,Y3_encoded_boolean,Y3,CASE%20WHEN%20%28%2857%20%2B%2091%29%20%3D%20149%29%20THEN%20TRUE%20ELSE%20FALSE%20END,CASE WHEN ((57 + 91) = 149) THEN TRUE ELSE FALSE END,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R005_C06_S04,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1
Y3_R005_C06_S05,Y3_encoded_boolean,Y3,CASE%20WHEN%20%28%2870%20+%207%29%20=%2078%29%20THEN%20TRUE%20ELSE%20FALSE%20END,CASE WHEN ((70 + 7) = 78) THEN TRUE ELSE FALSE END,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R005_C06_S05,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1
Y3_R005_C06_S06,Y3_encoded_boolean,Y3,CASE%20WHEN%20((83%20+%2020)%20%3D%20104)%20THEN%20TRUE%20ELSE%20FALSE%20END,CASE WHEN ((83 + 20) = 104) THEN TRUE ELSE FALSE END,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R005_C06_S06,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
Y3_R005_C07_S01,Y3_encoded_boolean,Y3,%28%2829%20+%2063%29%20=%2092%29%20AND%20%2880%20=%2080%29,((29 + 63) = 92) AND (80 = 80),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R005_C07_S01,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1
Y3_R005_C07_S02,Y3_encoded_boolean,Y3,((42%20+%2076)%20%3D%20118)%20AND%20(93%20%3D%2093),((42 + 76) = 118) AND (93 = 93),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R005_C07_S02,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
Y3_R005_C07_S03,Y3_encoded_boolean,Y3,%28%2855%20%2B%2089%29%20%3D%20144%29%20AND%20%289%20%3D%209%29,((55 + 89) = 144) AND (9 = 9),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R005_C07_S03,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1
Y3_R005_C07_S04,Y3_encoded_boolean,Y3,%28%2868%20+%205%29%20=%2074%29%20AND%20%2822%20=%2022%29,((68 + 5) = 74) AND (22 = 22),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R005_C07_S04,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1
Y3_R005_C07_S05,Y3_encoded_boolean,Y3,((81%20+%2018)%20%3D%20100)%20AND%20(35%20%3D%2035),((81 + 18) = 100) AND (35 = 35),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R005_C07_S05,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
Y3_R005_C07_S06,Y3_encoded_boolean,Y3,%28%2894%20%2B%2031%29%20%3D%20126%29%20AND%20%2848%20%3D%2048%29,((94 + 31) = 126) AND (48 = 48),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R005_C07_S06,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1
Y3_R005_C08_S01,Y3_encoded_boolean,Y3,((40%20+%2074)%20%3D%20114)%20OR%20(11%20%3C%3E%2011),((40 + 74) = 114) OR (11 <> 11),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R005_C08_S01,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
Y3_R005_C08_S02,Y3_encoded_boolean,Y3,%28%2853%20%2B%2087%29%20%3D%20140%29%20OR%20%2824%20%3C%3E%2024%29,((53 + 87) = 140) OR (24 <> 24),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R005_C08_S02,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1
Y3_R005_C08_S03,Y3_encoded_boolean,Y3,%28%2866%20+%203%29%20=%2069%29%20OR%20%2837%20<>%2037%29,((66 + 3) = 69) OR (37 <> 37),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R005_C08_S03,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1
Y3_R005_C08_S04,Y3_encoded_boolean,Y3,((79%20+%2016)%20%3D%2096)%20OR%20(50%20%3C%3E%2050),((79 + 16) = 96) OR (50 <> 50),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R005_C08_S04,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
Y3_R005_C08_S05,Y3_encoded_boolean,Y3,%28%2892%20%2B%2029%29%20%3D%20122%29%20OR%20%2863%20%3C%3E%2063%29,((92 + 29) = 122) OR (63 <> 63),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R005_C08_S05,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1
Y3_R005_C08_S06,Y3_encoded_boolean,Y3,%28%288%20+%2042%29%20=%2051%29%20OR%20%2876%20<>%2076%29,((8 + 42) = 51) OR (76 <> 76),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R005_C08_S06,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1
Y3_R005_C09_S01,Y3_encoded_boolean,Y3,%28%28%2851%20%2B%2085%29%20%3D%20136%29%20%3D%20TRUE%29,(((51 + 85) = 136) = TRUE),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R005_C09_S01,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1
Y3_R005_C09_S02,Y3_encoded_boolean,Y3,%28%28%2864%20+%201%29%20=%2065%29%20=%20TRUE%29,(((64 + 1) = 65) = TRUE),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R005_C09_S02,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1
Y3_R005_C09_S03,Y3_encoded_boolean,Y3,(((77%20+%2014)%20%3D%2091)%20%3D%20TRUE),(((77 + 14) = 91) = TRUE),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R005_C09_S03,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
Y3_R005_C09_S04,Y3_encoded_boolean,Y3,%28%28%2890%20%2B%2027%29%20%3D%20118%29%20%3D%20TRUE%29,(((90 + 27) = 118) = TRUE),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R005_C09_S04,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1
Y3_R005_C09_S05,Y3_encoded_boolean,Y3,%28%28%286%20+%2040%29%20=%2047%29%20=%20TRUE%29,(((6 + 40) = 47) = TRUE),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R005_C09_S05,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1
Y3_R005_C09_S06,Y3_encoded_boolean,Y3,(((19%20+%2053)%20%3D%2073)%20%3D%20TRUE),(((19 + 53) = 73) = TRUE),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R005_C09_S06,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
Y3_R005_C10_S01,Y3_encoded_boolean,Y3,COALESCE%28%28%2862%20+%2096%29%20=%20158%29%2C%20FALSE%29,"COALESCE(((62 + 96) = 158), FALSE)",comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R005_C10_S01,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1
Y3_R005_C10_S02,Y3_encoded_boolean,Y3,"COALESCE(((75%20+%2012)%20%3D%2087),%20FALSE)","COALESCE(((75 + 12) = 87), FALSE)",comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R005_C10_S02,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
Y3_R005_C10_S03,Y3_encoded_boolean,Y3,COALESCE%28%28%2888%20%2B%2025%29%20%3D%20113%29%2C%20FALSE%29,"COALESCE(((88 + 25) = 113), FALSE)",comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R005_C10_S03,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1
Y3_R005_C10_S04,Y3_encoded_boolean,Y3,COALESCE%28%28%284%20+%2038%29%20=%2043%29%2C%20FALSE%29,"COALESCE(((4 + 38) = 43), FALSE)",comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R005_C10_S04,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1
Y3_R005_C10_S05,Y3_encoded_boolean,Y3,"COALESCE(((17%20+%2051)%20%3D%2069),%20FALSE)","COALESCE(((17 + 51) = 69), FALSE)",comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R005_C10_S05,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
Y3_R005_C10_S06,Y3_encoded_boolean,Y3,COALESCE%28%28%2830%20%2B%2064%29%20%3D%2095%29%2C%20FALSE%29,"COALESCE(((30 + 64) = 95), FALSE)",comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R005_C10_S06,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1
Y3_R006_C01_S01,Y3_encoded_boolean,Y3,%27member7%27%20%3D%20%27member7%27,'member7' = 'member7',comparison_text,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R006_C01_S01,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
Y3_R006_C01_S02,Y3_encoded_boolean,Y3,%27stone8%27%20%3D%20%27stone8%27,'stone8' = 'stone8',comparison_text,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R006_C01_S02,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1
Y3_R006_C01_S03,Y3_encoded_boolean,Y3,'north0'%20=%20'north0','north0' = 'north0',comparison_text,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R006_C01_S03,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1
Y3_R006_C01_S04,Y3_encoded_boolean,Y3,%27south1%27%20%3D%20%27east2%27,'south1' = 'east2',comparison_text,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R006_C01_S04,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
Y3_R006_C01_S05,Y3_encoded_boolean,Y3,%27east2%27%20%3D%20%27west3%27,'east2' = 'west3',comparison_text,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R006_C01_S05,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1
Y3_R006_C01_S06,Y3_encoded_boolean,Y3,'west3'%20=%20'prime4','west3' = 'prime4',comparison_text,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R006_C01_S06,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1
Y3_R006_C02_S01,Y3_encoded_boolean,Y3,%28%27stone7%27%20%3D%20%27stone7%27%29,('stone7' = 'stone7'),comparison_text,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R006_C02_S01,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1
Y3_R006_C02_S02,Y3_encoded_boolean,Y3,%28'north8'%20=%20'north8'%29,('north8' = 'north8'),comparison_text,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R006_C02_S02,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1
Y3_R006_C02_S03,Y3_encoded_boolean,Y3,(%27south0%27%20%3D%20%27south0%27),('south0' = 'south0'),comparison_text,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R006_C02_S03,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
Y3_R006_C02_S04,Y3_encoded_boolean,Y3,%28%27east1%27%20%3D%20%27west2%27%29,('east1' = 'west2'),comparison_text,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R006_C02_S04,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1
Y3_R006_C02_S05,Y3_encoded_boolean,Y3,%28'west2'%20=%20'prime3'%29,('west2' = 'prime3'),comparison_text,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R006_C02_S05,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1
Y3_R006_C02_S06,Y3_encoded_boolean,Y3,(%27prime3%27%20%3D%20%27core4%27),('prime3' = 'core4'),comparison_text,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R006_C02_S06,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
Y3_R006_C03_S01,Y3_encoded_boolean,Y3,NOT%20%28'north7'%20=%20'south8'%29,NOT ('north7' = 'south8'),comparison_text,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R006_C03_S01,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1
Y3_R006_C03_S02,Y3_encoded_boolean,Y3,NOT%20(%27south8%27%20%3D%20%27east0%27),NOT ('south8' = 'east0'),comparison_text,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R006_C03_S02,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
Y3_R006_C03_S03,Y3_encoded_boolean,Y3,NOT%20%28%27east0%27%20%3D%20%27west1%27%29,NOT ('east0' = 'west1'),comparison_text,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R006_C03_S03,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1
Y3_R006_C03_S04,Y3_encoded_boolean,Y3,NOT%20%28'west1'%20=%20'west1'%29,NOT ('west1' = 'west1'),comparison_text,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R006_C03_S04,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1
