structure_cell_id,root_id,y_level,complexity_label,cell_index,cell_recipe,representation_contract,semantic_equivalence_group,decode_layers,requires_decode,corpus_role
Y1_PG_BOOL_R001_C01,PG_BOOL_R001,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R001,0,False,seqgan_attack_source
Y1_PG_BOOL_R076_C09,PG_BOOL_R076,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R076,0,False,seqgan_attack_source
Y1_PG_BOOL_R076_C10,PG_BOOL_R076,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R076,0,False,seqgan_attack_source
Y1_PG_BOOL_R077_C01,PG_BOOL_R077,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R077,0,False,seqgan_attack_source
Y1_PG_BOOL_R077_C02,PG_BOOL_R077,Y1,Simple,2,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R077,0,False,seqgan_attack_source
Y1_PG_BOOL_R077_C03,PG_BOOL_R077,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R077,0,False,seqgan_attack_source
Y1_PG_BOOL_R077_C04,PG_BOOL_R077,Y1,Simple,4,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R077,0,False,seqgan_attack_source
Y1_PG_BOOL_R077_C05,PG_BOOL_R077,Y1,Simple,5,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R077,0,False,seqgan_attack_source
Y1_PG_BOOL_R077_C06,PG_BOOL_R077,Y1,Simple,6,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R077,0,False,seqgan_attack_source
Y1_PG_BOOL_R077_C07,PG_BOOL_R077,Y1,Simple,7,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R077,0,False,seqgan_attack_source
Y1_PG_BOOL_R077_C08,PG_BOOL_R077,Y1,Simple,8,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R077,0,False,seqgan_attack_source
Y1_PG_BOOL_R077_C09,PG_BOOL_R077,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R077,0,False,seqgan_attack_source
Y1_PG_BOOL_R077_C10,PG_BOOL_R077,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R077,0,False,seqgan_attack_source
Y1_PG_BOOL_R078_C01,PG_BOOL_R078,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R078,0,False,seqgan_attack_source
Y1_PG_BOOL_R078_C02,PG_BOOL_R078,Y1,Simple,2,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R078,0,False,seqgan_attack_source
Y1_PG_BOOL_R078_C03,PG_BOOL_R078,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R078,0,False,seqgan_attack_source
Y1_PG_BOOL_R078_C04,PG_BOOL_R078,Y1,Simple,4,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R078,0,False,seqgan_attack_source
Y1_PG_BOOL_R078_C05,PG_BOOL_R078,Y1,Simple,5,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R078,0,False,seqgan_attack_source
Y1_PG_BOOL_R078_C06,PG_BOOL_R078,Y1,Simple,6,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R078,0,False,seqgan_attack_source
Y1_PG_BOOL_R078_C07,PG_BOOL_R078,Y1,Simple,7,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R078,0,False,seqgan_attack_source
Y1_PG_BOOL_R078_C08,PG_BOOL_R078,Y1,Simple,8,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R078,0,False,seqgan_attack_source
Y1_PG_BOOL_R078_C09,PG_BOOL_R078,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R078,0,False,seqgan_attack_source
Y1_PG_BOOL_R078_C10,PG_BOOL_R078,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R078,0,False,seqgan_attack_source
Y1_PG_BOOL_R079_C01,PG_BOOL_R079,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R079,0,False,seqgan_attack_source
Y1_PG_BOOL_R079_C02,PG_BOOL_R079,Y1,Simple,2,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R079,0,False,seqgan_attack_source
Y1_PG_BOOL_R079_C03,PG_BOOL_R079,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R079,0,False,seqgan_attack_source
Y1_PG_BOOL_R079_C04,PG_BOOL_R079,Y1,Simple,4,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R079,0,False,seqgan_attack_source
Y1_PG_BOOL_R079_C05,PG_BOOL_R079,Y1,Simple,5,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R079,0,False,seqgan_attack_source
Y1_PG_BOOL_R079_C06,PG_BOOL_R079,Y1,Simple,6,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R079,0,False,seqgan_attack_source
Y1_PG_BOOL_R079_C07,PG_BOOL_R079,Y1,Simple,7,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R079,0,False,seqgan_attack_source
Y1_PG_BOOL_R079_C08,PG_BOOL_R079,Y1,Simple,8,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R079,0,False,seqgan_attack_source
Y1_PG_BOOL_R079_C09,PG_BOOL_R079,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R079,0,False,seqgan_attack_source
Y1_PG_BOOL_R079_C10,PG_BOOL_R079,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R079,0,False,seqgan_attack_source
Y1_PG_BOOL_R080_C01,PG_BOOL_R080,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R080,0,False,seqgan_attack_source
Y1_PG_BOOL_R080_C02,PG_BOOL_R080,Y1,Simple,2,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R080,0,False,seqgan_attack_source
Y1_PG_BOOL_R080_C03,PG_BOOL_R080,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R080,0,False,seqgan_attack_source
Y1_PG_BOOL_R080_C04,PG_BOOL_R080,Y1,Simple,4,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R080,0,False,seqgan_attack_source
Y1_PG_BOOL_R080_C05,PG_BOOL_R080,Y1,Simple,5,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R080,0,False,seqgan_attack_source
Y1_PG_BOOL_R080_C06,PG_BOOL_R080,Y1,Simple,6,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R080,0,False,seqgan_attack_source
Y1_PG_BOOL_R080_C07,PG_BOOL_R080,Y1,Simple,7,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R080,0,False,seqgan_attack_source
Y1_PG_BOOL_R080_C08,PG_BOOL_R080,Y1,Simple,8,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R080,0,False,seqgan_attack_source
Y1_PG_BOOL_R080_C09,PG_BOOL_R080,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R080,0,False,seqgan_attack_source
Y1_PG_BOOL_R080_C10,PG_BOOL_R080,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R080,0,False,seqgan_attack_source
Y1_PG_BOOL_R081_C01,PG_BOOL_R081,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R081,0,False,seqgan_attack_source
Y1_PG_BOOL_R081_C02,PG_BOOL_R081,Y1,Simple,2,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R081,0,False,seqgan_attack_source
Y1_PG_BOOL_R081_C03,PG_BOOL_R081,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R081,0,False,seqgan_attack_source
Y1_PG_BOOL_R081_C04,PG_BOOL_R081,Y1,Simple,4,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R081,0,False,seqgan_attack_source
Y1_PG_BOOL_R081_C05,PG_BOOL_R081,Y1,Simple,5,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R081,0,False,seqgan_attack_source
Y1_PG_BOOL_R081_C06,PG_BOOL_R081,Y1,Simple,6,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R081,0,False,seqgan_attack_source
Y1_PG_BOOL_R081_C07,PG_BOOL_R081,Y1,Simple,7,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R081,0,False,seqgan_attack_source
Y1_PG_BOOL_R081_C08,PG_BOOL_R081,Y1,Simple,8,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R081,0,False,seqgan_attack_source
Y1_PG_BOOL_R081_C09,PG_BOOL_R081,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R081,0,False,seqgan_attack_source
Y1_PG_BOOL_R081_C10,PG_BOOL_R081,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R081,0,False,seqgan_attack_source
Y1_PG_BOOL_R082_C01,PG_BOOL_R082,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R082,0,False,seqgan_attack_source
Y1_PG_BOOL_R082_C02,PG_BOOL_R082,Y1,Simple,2,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R082,0,False,seqgan_attack_source
Y1_PG_BOOL_R082_C03,PG_BOOL_R082,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R082,0,False,seqgan_attack_source
Y1_PG_BOOL_R082_C04,PG_BOOL_R082,Y1,Simple,4,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R082,0,False,seqgan_attack_source
Y1_PG_BOOL_R082_C05,PG_BOOL_R082,Y1,Simple,5,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R082,0,False,seqgan_attack_source
Y1_PG_BOOL_R082_C06,PG_BOOL_R082,Y1,Simple,6,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R082,0,False,seqgan_attack_source
Y1_PG_BOOL_R082_C07,PG_BOOL_R082,Y1,Simple,7,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R082,0,False,seqgan_attack_source
Y1_PG_BOOL_R082_C08,PG_BOOL_R082,Y1,Simple,8,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R082,0,False,seqgan_attack_source
Y1_PG_BOOL_R082_C09,PG_BOOL_R082,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R082,0,False,seqgan_attack_source
Y1_PG_BOOL_R082_C10,PG_BOOL_R082,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R082,0,False,seqgan_attack_source
Y1_PG_BOOL_R083_C01,PG_BOOL_R083,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R083,0,False,seqgan_attack_source
Y1_PG_BOOL_R083_C02,PG_BOOL_R083,Y1,Simple,2,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R083,0,False,seqgan_attack_source
Y1_PG_BOOL_R083_C03,PG_BOOL_R083,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R083,0,False,seqgan_attack_source
Y1_PG_BOOL_R083_C04,PG_BOOL_R083,Y1,Simple,4,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R083,0,False,seqgan_attack_source
Y1_PG_BOOL_R083_C05,PG_BOOL_R083,Y1,Simple,5,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R083,0,False,seqgan_attack_source
Y1_PG_BOOL_R083_C06,PG_BOOL_R083,Y1,Simple,6,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R083,0,False,seqgan_attack_source
Y1_PG_BOOL_R083_C07,PG_BOOL_R083,Y1,Simple,7,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R083,0,False,seqgan_attack_source
Y1_PG_BOOL_R083_C08,PG_BOOL_R083,Y1,Simple,8,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R083,0,False,seqgan_attack_source
Y1_PG_BOOL_R083_C09,PG_BOOL_R083,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R083,0,False,seqgan_attack_source
Y1_PG_BOOL_R083_C10,PG_BOOL_R083,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R083,0,False,seqgan_attack_source
Y1_PG_BOOL_R084_C01,PG_BOOL_R084,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R084,0,False,seqgan_attack_source
Y1_PG_BOOL_R084_C02,PG_BOOL_R084,Y1,Simple,2,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R084,0,False,seqgan_attack_source
Y1_PG_BOOL_R084_C03,PG_BOOL_R084,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R084,0,False,seqgan_attack_source
Y1_PG_BOOL_R084_C04,PG_BOOL_R084,Y1,Simple,4,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R084,0,False,seqgan_attack_source
Y1_PG_BOOL_R084_C05,PG_BOOL_R084,Y1,Simple,5,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R084,0,False,seqgan_attack_source
Y1_PG_BOOL_R084_C06,PG_BOOL_R084,Y1,Simple,6,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R084,0,False,seqgan_attack_source
Y1_PG_BOOL_R084_C07,PG_BOOL_R084,Y1,Simple,7,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R084,0,False,seqgan_attack_source
Y1_PG_BOOL_R084_C08,PG_BOOL_R084,Y1,Simple,8,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R084,0,False,seqgan_attack_source
Y1_PG_BOOL_R084_C09,PG_BOOL_R084,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R084,0,False,seqgan_attack_source
Y1_PG_BOOL_R084_C10,PG_BOOL_R084,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R084,0,False,seqgan_attack_source
Y1_PG_BOOL_R085_C01,PG_BOOL_R085,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R085,0,False,seqgan_attack_source
Y1_PG_BOOL_R085_C02,PG_BOOL_R085,Y1,Simple,2,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R085,0,False,seqgan_attack_source
Y1_PG_BOOL_R085_C03,PG_BOOL_R085,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R085,0,False,seqgan_attack_source
Y1_PG_BOOL_R085_C04,PG_BOOL_R085,Y1,Simple,4,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R085,0,False,seqgan_attack_source
Y1_PG_BOOL_R085_C05,PG_BOOL_R085,Y1,Simple,5,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R085,0,False,seqgan_attack_source
Y1_PG_BOOL_R085_C06,PG_BOOL_R085,Y1,Simple,6,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R085,0,False,seqgan_attack_source
Y1_PG_BOOL_R085_C07,PG_BOOL_R085,Y1,Simple,7,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R085,0,False,seqgan_attack_source
Y1_PG_BOOL_R085_C08,PG_BOOL_R085,Y1,Simple,8,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R085,0,False,seqgan_attack_source
Y1_PG_BOOL_R085_C09,PG_BOOL_R085,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R085,0,False,seqgan_attack_source
Y1_PG_BOOL_R085_C10,PG_BOOL_R085,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R085,0,False,seqgan_attack_source
Y1_PG_BOOL_R086_C01,PG_BOOL_R086,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R086,0,False,seqgan_attack_source
Y1_PG_BOOL_R086_C02,PG_BOOL_R086,Y1,Simple,2,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R086,0,False,seqgan_attack_source
Y1_PG_BOOL_R086_C03,PG_BOOL_R086,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R086,0,False,seqgan_attack_source
Y1_PG_BOOL_R086_C04,PG_BOOL_R086,Y1,Simple,4,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R086,0,False,seqgan_attack_source
Y1_PG_BOOL_R086_C05,PG_BOOL_R086,Y1,Simple,5,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R086,0,False,seqgan_attack_source
Y1_PG_BOOL_R086_C06,PG_BOOL_R086,Y1,Simple,6,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R086,0,False,seqgan_attack_source
Y1_PG_BOOL_R086_C07,PG_BOOL_R086,Y1,Simple,7,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R086,0,False,seqgan_attack_source
Y1_PG_BOOL_R086_C08,PG_BOOL_R086,Y1,Simple,8,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R086,0,False,seqgan_attack_source
Y1_PG_BOOL_R086_C09,PG_BOOL_R086,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R086,0,False,seqgan_attack_source
Y1_PG_BOOL_R086_C10,PG_BOOL_R086,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R086,0,False,seqgan_attack_source
Y1_PG_BOOL_R087_C01,PG_BOOL_R087,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R087,0,False,seqgan_attack_source
Y1_PG_BOOL_R087_C02,PG_BOOL_R087,Y1,Simple,2,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R087,0,False,seqgan_attack_source
Y1_PG_BOOL_R087_C03,PG_BOOL_R087,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R087,0,False,seqgan_attack_source
Y1_PG_BOOL_R087_C04,PG_BOOL_R087,Y1,Simple,4,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R087,0,False,seqgan_attack_source
Y1_PG_BOOL_R087_C05,PG_BOOL_R087,Y1,Simple,5,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R087,0,False,seqgan_attack_source
Y1_PG_BOOL_R087_C06,PG_BOOL_R087,Y1,Simple,6,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R087,0,False,seqgan_attack_source
Y1_PG_BOOL_R087_C07,PG_BOOL_R087,Y1,Simple,7,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R087,0,False,seqgan_attack_source
Y1_PG_BOOL_R087_C08,PG_BOOL_R087,Y1,Simple,8,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R087,0,False,seqgan_attack_source
Y1_PG_BOOL_R087_C09,PG_BOOL_R087,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R087,0,False,seqgan_attack_source
Y1_PG_BOOL_R087_C10,PG_BOOL_R087,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R087,0,False,seqgan_attack_source
Y1_PG_BOOL_R088_C01,PG_BOOL_R088,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R088,0,False,seqgan_attack_source
Y1_PG_BOOL_R088_C02,PG_BOOL_R088,Y1,Simple,2,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R088,0,False,seqgan_attack_source
Y1_PG_BOOL_R088_C03,PG_BOOL_R088,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R088,0,False,seqgan_attack_source
Y1_PG_BOOL_R088_C04,PG_BOOL_R088,Y1,Simple,4,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R088,0,False,seqgan_attack_source
Y1_PG_BOOL_R088_C05,PG_BOOL_R088,Y1,Simple,5,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R088,0,False,seqgan_attack_source
Y1_PG_BOOL_R088_C06,PG_BOOL_R088,Y1,Simple,6,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R088,0,False,seqgan_attack_source
Y1_PG_BOOL_R088_C07,PG_BOOL_R088,Y1,Simple,7,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R088,0,False,seqgan_attack_source
Y1_PG_BOOL_R088_C08,PG_BOOL_R088,Y1,Simple,8,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R088,0,False,seqgan_attack_source
Y1_PG_BOOL_R088_C09,PG_BOOL_R088,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R088,0,False,seqgan_attack_source
Y1_PG_BOOL_R088_C10,PG_BOOL_R088,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R088,0,False,seqgan_attack_source
Y1_PG_BOOL_R089_C01,PG_BOOL_R089,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R089,0,False,seqgan_attack_source
